ano,legislatura,anolegislatura,uf,partido,tipo,representatividade,distancia,vagas,eleitores,cota,valor
2017,55,3,CE,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1687,22,6271554,42079.91,8150.50
2018,55,4,CE,PCdoB,COMBUSTÍVEIS E LUBRIFICANTES,10,1687,22,6271554,42079.91,21443.79
2018,55,4,CE,DEM,SERVIÇOS POSTAIS,21,1687,22,6271554,42079.91,3034.77
2019,55,5,CE,PSB,ASSESSORIA TÉCNICA/JURÍDICA,34,1687,22,6271554,42079.91,33634.80
2016,55,2,CE,PT,COMBUSTÍVEIS E LUBRIFICANTES,68,1687,22,6271554,42079.91,124278.90
2016,55,2,CE,REPUBLICANOS,SERVIÇOS POSTAIS,21,1687,22,6271554,42079.91,1006.12
2017,55,3,CE,REPUBLICANOS,MANUTENÇÃO DE ESCRITÓRIO,21,1687,22,6271554,42079.91,52313.19
2018,55,4,CE,REPUBLICANOS,LOCAÇÃO DE AUTOMÓVEIS,21,1687,22,6271554,42079.91,83618.73
2017,55,3,CE,PSB,LOCAÇÃO DE AUTOMÓVEIS,34,1687,22,6271554,42079.91,109000.00
2017,55,3,CE,AVANTE,ASSESSORIA TÉCNICA/JURÍDICA,2,1687,22,6271554,42079.91,51700.00
2018,55,4,CE,MDB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,1687,22,6271554,42079.91,6972.54
2018,55,4,CE,PSDB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,54,1687,22,6271554,42079.91,3925.99
2017,55,3,CE,SOLIDARIEDADE,SERVIÇOS POSTAIS,15,1687,22,6271554,42079.91,3284.08
2016,55,2,CE,PROS,MANUTENÇÃO DE ESCRITÓRIO,11,1687,22,6271554,42079.91,43166.87
2017,55,3,CE,REPUBLICANOS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,21,1687,22,6271554,42079.91,1502.78
2017,55,3,CE,PROS,SERVIÇOS POSTAIS,11,1687,22,6271554,42079.91,434.30
2016,55,2,CE,PDT,COMBUSTÍVEIS E LUBRIFICANTES,20,1687,22,6271554,42079.91,74249.80
2016,55,2,CE,PDT,DIVULGAÇÃO MANDATO,20,1687,22,6271554,42079.91,177045.54
2016,55,2,CE,PL,TELEFONIA,34,1687,22,6271554,42079.91,40821.31
2015,55,1,CE,PSDB,LOCAÇÃO DE AUTOMÓVEIS,54,1687,22,6271554,42079.91,84281.00
2019,55,5,CE,PROS,LOCAÇÃO DE AUTOMÓVEIS,11,1687,22,6271554,42079.91,9000.00
2016,55,2,CE,PSB,LOCAÇÃO DE AUTOMÓVEIS,34,1687,22,6271554,42079.91,56207.26
2018,55,4,CE,PSDB,ASSINATURA DE PUBLICAÇÕES,54,1687,22,6271554,42079.91,598.80
2016,55,2,CE,PDT,ASSINATURA DE PUBLICAÇÕES,20,1687,22,6271554,42079.91,2538.27
2019,55,5,CE,PROS,PASSAGEM AÉREA,11,1687,22,6271554,42079.91,6530.98
2016,55,2,CE,PTB,LOCAÇÃO DE AUTOMÓVEIS,25,1687,22,6271554,42079.91,130800.00
2018,55,4,CE,AVANTE,PASSAGEM AÉREA,2,1687,22,6271554,42079.91,91705.88
2018,55,4,CE,PSDB,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,54,1687,22,6271554,42079.91,10909.36
2018,55,4,CE,PT,COMBUSTÍVEIS E LUBRIFICANTES,68,1687,22,6271554,42079.91,94877.38
2017,55,3,CE,DEM,COMBUSTÍVEIS E LUBRIFICANTES,21,1687,22,6271554,42079.91,58306.46
2015,55,1,CE,PT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,68,1687,22,6271554,42079.91,39790.00
2016,55,2,CE,REPUBLICANOS,ASSESSORIA TÉCNICA/JURÍDICA,21,1687,22,6271554,42079.91,90000.00
2015,55,1,CE,MDB,COMBUSTÍVEIS E LUBRIFICANTES,65,1687,22,6271554,42079.91,37382.35
2017,55,3,CE,PDT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,20,1687,22,6271554,42079.91,7200.00
2017,55,3,CE,SOLIDARIEDADE,MANUTENÇÃO DE ESCRITÓRIO,15,1687,22,6271554,42079.91,939.00
2019,55,5,CE,MDB,PASSAGEM AÉREA,65,1687,22,6271554,42079.91,10941.54
2015,55,1,CE,PSDB,ASSESSORIA TÉCNICA/JURÍDICA,54,1687,22,6271554,42079.91,89221.80
2017,55,3,CE,AVANTE,SERVIÇOS POSTAIS,2,1687,22,6271554,42079.91,2489.57
2017,55,3,CE,PODEMOS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,1687,22,6271554,42079.91,194.20
2016,55,2,CE,AVANTE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",2,1687,22,6271554,42079.91,4922.16
2017,55,3,CE,PDT,ASSESSORIA TÉCNICA/JURÍDICA,20,1687,22,6271554,42079.91,189096.12
2015,55,1,CE,PP,ASSESSORIA TÉCNICA/JURÍDICA,38,1687,22,6271554,42079.91,122723.20
2018,55,4,CE,REPUBLICANOS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,1687,22,6271554,42079.91,12739.20
2017,55,3,CE,PSB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1687,22,6271554,42079.91,450.76
2017,55,3,CE,MDB,DIVULGAÇÃO MANDATO,65,1687,22,6271554,42079.91,134000.00
2015,55,1,CE,PTB,MANUTENÇÃO DE ESCRITÓRIO,25,1687,22,6271554,42079.91,261.60
2018,55,4,CE,REPUBLICANOS,MANUTENÇÃO DE ESCRITÓRIO,21,1687,22,6271554,42079.91,43338.24
2015,55,1,CE,PODEMOS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,9,1687,22,6271554,42079.91,5079.42
2019,55,5,CE,PCdoB,LOCAÇÃO DE AUTOMÓVEIS,10,1687,22,6271554,42079.91,5310.00
2019,55,5,CE,PL,TELEFONIA,34,1687,22,6271554,42079.91,914.74
2018,55,4,CE,MDB,COMBUSTÍVEIS E LUBRIFICANTES,65,1687,22,6271554,42079.91,47936.40
2016,55,2,CE,PROS,SERVIÇOS POSTAIS,11,1687,22,6271554,42079.91,171.62
2017,55,3,CE,PT,"PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR",68,1687,22,6271554,42079.91,358.56
2019,55,5,CE,SOLIDARIEDADE,PASSAGEM AÉREA,15,1687,22,6271554,42079.91,6345.55
2018,55,4,CE,REPUBLICANOS,DIVULGAÇÃO MANDATO,21,1687,22,6271554,42079.91,109650.00
2015,55,1,CE,PSD,ASSESSORIA TÉCNICA/JURÍDICA,36,1687,22,6271554,42079.91,322753.60
2018,55,4,CE,REPUBLICANOS,SERVIÇOS POSTAIS,21,1687,22,6271554,42079.91,5379.77
2015,55,1,CE,PODEMOS,PASSAGEM AÉREA,9,1687,22,6271554,42079.91,91190.80
2015,55,1,CE,PP,DIVULGAÇÃO MANDATO,38,1687,22,6271554,42079.91,196550.00
2017,55,3,CE,AVANTE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,2,1687,22,6271554,42079.91,3702.96
2017,55,3,CE,AVANTE,COMBUSTÍVEIS E LUBRIFICANTES,2,1687,22,6271554,42079.91,41056.18
2015,55,1,CE,REPUBLICANOS,TELEFONIA,21,1687,22,6271554,42079.91,18773.58
2018,55,4,CE,MDB,ASSESSORIA TÉCNICA/JURÍDICA,65,1687,22,6271554,42079.91,164000.00
2015,55,1,CE,PT,ASSINATURA DE PUBLICAÇÕES,68,1687,22,6271554,42079.91,1748.00
2016,55,2,CE,PSB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,34,1687,22,6271554,42079.91,89065.00
2015,55,1,CE,MDB,ASSESSORIA TÉCNICA/JURÍDICA,65,1687,22,6271554,42079.91,90500.00
2019,55,5,CE,PT,TELEFONIA,68,1687,22,6271554,42079.91,4300.34
2019,55,5,CE,MDB,LOCAÇÃO DE AUTOMÓVEIS,65,1687,22,6271554,42079.91,1858.39
2017,55,3,CE,PROS,ASSESSORIA TÉCNICA/JURÍDICA,11,1687,22,6271554,42079.91,175400.00
2018,55,4,CE,PODEMOS,ASSESSORIA TÉCNICA/JURÍDICA,9,1687,22,6271554,42079.91,74666.70
2017,55,3,CE,MDB,LOCAÇÃO DE AUTOMÓVEIS,65,1687,22,6271554,42079.91,6605.00
2019,55,5,CE,DEM,COMBUSTÍVEIS E LUBRIFICANTES,21,1687,22,6271554,42079.91,4500.00
2015,55,1,CE,PSD,SERVIÇOS POSTAIS,36,1687,22,6271554,42079.91,165.98
2015,55,1,CE,AVANTE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,2,1687,22,6271554,42079.91,5309.68
2015,55,1,CE,PSD,PASSAGEM AÉREA,36,1687,22,6271554,42079.91,110342.23
2016,55,2,CE,PSDB,TELEFONIA,54,1687,22,6271554,42079.91,71664.36
2015,55,1,CE,PODEMOS,COMBUSTÍVEIS E LUBRIFICANTES,9,1687,22,6271554,42079.91,35942.32
2017,55,3,CE,PCdoB,LOCAÇÃO DE AUTOMÓVEIS,10,1687,22,6271554,42079.91,27000.00
2017,55,3,CE,PDT,ASSINATURA DE PUBLICAÇÕES,20,1687,22,6271554,42079.91,2580.16
2016,55,2,CE,PT,SERVIÇOS POSTAIS,68,1687,22,6271554,42079.91,25479.43
2018,55,4,CE,PP,COMBUSTÍVEIS E LUBRIFICANTES,38,1687,22,6271554,42079.91,41534.49
2017,55,3,CE,PDT,PASSAGEM AÉREA,20,1687,22,6271554,42079.91,427680.50
2017,55,3,CE,PSDB,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,54,1687,22,6271554,42079.91,10164.00
2016,55,2,CE,MDB,LOCAÇÃO DE AUTOMÓVEIS,65,1687,22,6271554,42079.91,54499.10
2015,55,1,CE,PP,MANUTENÇÃO DE ESCRITÓRIO,38,1687,22,6271554,42079.91,15872.40
2018,55,4,CE,PDT,LOCAÇÃO DE AUTOMÓVEIS,20,1687,22,6271554,42079.91,167081.20
2016,55,2,CE,AVANTE,ASSINATURA DE PUBLICAÇÕES,2,1687,22,6271554,42079.91,99.80
2017,55,3,CE,PSD,COMBUSTÍVEIS E LUBRIFICANTES,36,1687,22,6271554,42079.91,35314.02
2017,55,3,CE,AVANTE,TELEFONIA,2,1687,22,6271554,42079.91,18957.07
2019,55,5,CE,PCdoB,COMBUSTÍVEIS E LUBRIFICANTES,10,1687,22,6271554,42079.91,655.42
2016,55,2,CE,PP,LOCAÇÃO OU FRETAMENTO DE AERONAVES,38,1687,22,6271554,42079.91,22700.00
2017,55,3,CE,SOLIDARIEDADE,COMBUSTÍVEIS E LUBRIFICANTES,15,1687,22,6271554,42079.91,56896.60
2015,55,1,CE,MDB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,65,1687,22,6271554,42079.91,1937.82
2015,55,1,CE,PCdoB,MANUTENÇÃO DE ESCRITÓRIO,10,1687,22,6271554,42079.91,124468.59
2015,55,1,CE,PSB,TELEFONIA,34,1687,22,6271554,42079.91,34716.27
2017,55,3,CE,REPUBLICANOS,LOCAÇÃO DE AUTOMÓVEIS,21,1687,22,6271554,42079.91,80928.25
2019,55,5,CE,SOLIDARIEDADE,TELEFONIA,15,1687,22,6271554,42079.91,136.64
2017,55,3,CE,PCdoB,SERVIÇOS POSTAIS,10,1687,22,6271554,42079.91,6888.98
2019,55,5,CE,PROS,DIVULGAÇÃO MANDATO,11,1687,22,6271554,42079.91,6000.00
2015,55,1,CE,PSB,SERVIÇOS POSTAIS,34,1687,22,6271554,42079.91,7833.15
2016,55,2,CE,AVANTE,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",2,1687,22,6271554,42079.91,256.00
2018,55,4,CE,PSD,COMBUSTÍVEIS E LUBRIFICANTES,36,1687,22,6271554,42079.91,3297.54
2019,55,5,CE,PL,LOCAÇÃO DE AUTOMÓVEIS,34,1687,22,6271554,42079.91,8358.10
2018,55,4,CE,SOLIDARIEDADE,SERVIÇOS POSTAIS,15,1687,22,6271554,42079.91,3251.24
2016,55,2,CE,PCdoB,PASSAGEM AÉREA,10,1687,22,6271554,42079.91,133646.77
2016,55,2,CE,DEM,SERVIÇOS POSTAIS,21,1687,22,6271554,42079.91,3612.90
2016,55,2,CE,MDB,PASSAGEM AÉREA,65,1687,22,6271554,42079.91,129452.91
2016,55,2,CE,SOLIDARIEDADE,DIVULGAÇÃO MANDATO,15,1687,22,6271554,42079.91,164850.00
2015,55,1,CE,PL,ASSINATURA DE PUBLICAÇÕES,34,1687,22,6271554,42079.91,599.00
2018,55,4,CE,PSDB,MANUTENÇÃO DE ESCRITÓRIO,54,1687,22,6271554,42079.91,123321.25
2015,55,1,CE,PSD,DIVULGAÇÃO MANDATO,36,1687,22,6271554,42079.91,31520.00
2016,55,2,CE,PDT,TELEFONIA,20,1687,22,6271554,42079.91,30929.44
2016,55,2,CE,SOLIDARIEDADE,MANUTENÇÃO DE ESCRITÓRIO,15,1687,22,6271554,42079.91,29803.00
2017,55,3,CE,PROS,DIVULGAÇÃO MANDATO,11,1687,22,6271554,42079.91,114863.34
2016,55,2,CE,PROS,ASSESSORIA TÉCNICA/JURÍDICA,11,1687,22,6271554,42079.91,55000.00
2015,55,1,CE,PSD,COMBUSTÍVEIS E LUBRIFICANTES,36,1687,22,6271554,42079.91,10722.61
2018,55,4,CE,MDB,SERVIÇOS POSTAIS,65,1687,22,6271554,42079.91,1043.01
2018,55,4,CE,PROS,ASSESSORIA TÉCNICA/JURÍDICA,11,1687,22,6271554,42079.91,193000.00
2018,55,4,CE,PT,LOCAÇÃO DE AUTOMÓVEIS,68,1687,22,6271554,42079.91,270786.59
2016,55,2,CE,PL,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1687,22,6271554,42079.91,18.00
2019,55,5,CE,PSB,TELEFONIA,34,1687,22,6271554,42079.91,390.81
2017,55,3,CE,PCdoB,COMBUSTÍVEIS E LUBRIFICANTES,10,1687,22,6271554,42079.91,23962.37
2016,55,2,CE,SOLIDARIEDADE,ASSESSORIA TÉCNICA/JURÍDICA,15,1687,22,6271554,42079.91,69000.00
2017,55,3,CE,PP,ASSESSORIA TÉCNICA/JURÍDICA,38,1687,22,6271554,42079.91,52000.00
2015,55,1,CE,PCdoB,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,10,1687,22,6271554,42079.91,3938.80
2018,55,4,CE,PCdoB,MANUTENÇÃO DE ESCRITÓRIO,10,1687,22,6271554,42079.91,97053.42
2017,55,3,CE,PCdoB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1687,22,6271554,42079.91,9729.23
2016,55,2,CE,PTB,PASSAGEM AÉREA,25,1687,22,6271554,42079.91,102907.63
2018,55,4,CE,REPUBLICANOS,TELEFONIA,21,1687,22,6271554,42079.91,13152.12
2015,55,1,CE,SOLIDARIEDADE,DIVULGAÇÃO MANDATO,15,1687,22,6271554,42079.91,182950.00
2017,55,3,CE,SOLIDARIEDADE,PASSAGEM AÉREA,15,1687,22,6271554,42079.91,101032.30
2018,55,4,CE,PDT,DIVULGAÇÃO MANDATO,20,1687,22,6271554,42079.91,231436.54
2015,55,1,CE,AVANTE,SERVIÇOS POSTAIS,2,1687,22,6271554,42079.91,3135.99
2016,55,2,CE,PL,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,34,1687,22,6271554,42079.91,469.82
2016,55,2,CE,PSDB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1687,22,6271554,42079.91,6144.00
2015,55,1,CE,PSD,LOCAÇÃO OU FRETAMENTO DE AERONAVES,36,1687,22,6271554,42079.91,2700.00
2019,55,5,CE,AVANTE,SERVIÇOS POSTAIS,2,1687,22,6271554,42079.91,11.81
2017,55,3,CE,AVANTE,PASSAGEM AÉREA,2,1687,22,6271554,42079.91,147383.45
2018,55,4,CE,PSB,ASSESSORIA TÉCNICA/JURÍDICA,34,1687,22,6271554,42079.91,16000.00
2016,55,2,CE,PT,ASSESSORIA TÉCNICA/JURÍDICA,68,1687,22,6271554,42079.91,161000.00
2017,55,3,CE,PSDB,LOCAÇÃO DE AUTOMÓVEIS,54,1687,22,6271554,42079.91,102408.00
2018,55,4,CE,PODEMOS,MANUTENÇÃO DE ESCRITÓRIO,9,1687,22,6271554,42079.91,1446.70
2016,55,2,CE,PP,ASSESSORIA TÉCNICA/JURÍDICA,38,1687,22,6271554,42079.91,94500.00
2018,55,4,CE,PT,PASSAGEM AÉREA,68,1687,22,6271554,42079.91,541454.59
2019,55,5,CE,SOLIDARIEDADE,MANUTENÇÃO DE ESCRITÓRIO,15,1687,22,6271554,42079.91,3200.00
2017,55,3,CE,PSDB,SERVIÇOS POSTAIS,54,1687,22,6271554,42079.91,34855.62
2018,55,4,CE,PROS,DIVULGAÇÃO MANDATO,11,1687,22,6271554,42079.91,118038.51
2018,55,4,CE,PDT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",20,1687,22,6271554,42079.91,1250.00
2015,55,1,CE,PROS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",11,1687,22,6271554,42079.91,1275.36
2016,55,2,CE,MDB,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,65,1687,22,6271554,42079.91,511.13
2017,55,3,CE,DEM,TELEFONIA,21,1687,22,6271554,42079.91,21529.83
2018,55,4,CE,PSB,SERVIÇOS POSTAIS,34,1687,22,6271554,42079.91,111.80
2015,55,1,CE,PTB,DIVULGAÇÃO MANDATO,25,1687,22,6271554,42079.91,110200.00
2016,55,2,CE,PTB,TELEFONIA,25,1687,22,6271554,42079.91,15976.77
2015,55,1,CE,PTB,LOCAÇÃO DE AUTOMÓVEIS,25,1687,22,6271554,42079.91,106627.30
2017,55,3,CE,SOLIDARIEDADE,ASSESSORIA TÉCNICA/JURÍDICA,15,1687,22,6271554,42079.91,72500.00
2015,55,1,CE,PP,PASSAGEM AÉREA,38,1687,22,6271554,42079.91,102844.55
2018,55,4,CE,SOLIDARIEDADE,TELEFONIA,15,1687,22,6271554,42079.91,2001.72
2017,55,3,CE,PT,SERVIÇOS POSTAIS,68,1687,22,6271554,42079.91,12803.80
2019,55,5,CE,PSB,LOCAÇÃO DE AUTOMÓVEIS,34,1687,22,6271554,42079.91,3300.00
2017,55,3,CE,PCdoB,DIVULGAÇÃO MANDATO,10,1687,22,6271554,42079.91,142225.00
2015,55,1,CE,PSB,DIVULGAÇÃO MANDATO,34,1687,22,6271554,42079.91,72255.61
2015,55,1,CE,PL,COMBUSTÍVEIS E LUBRIFICANTES,34,1687,22,6271554,42079.91,61846.38
2017,55,3,CE,PROS,LOCAÇÃO DE AUTOMÓVEIS,11,1687,22,6271554,42079.91,130200.16
2015,55,1,CE,PP,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,38,1687,22,6271554,42079.91,189.98
2015,55,1,CE,PSB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,34,1687,22,6271554,42079.91,39450.00
2017,55,3,CE,PCdoB,MANUTENÇÃO DE ESCRITÓRIO,10,1687,22,6271554,42079.91,128631.33
2015,55,1,CE,PCdoB,TELEFONIA,10,1687,22,6271554,42079.91,32968.81
2019,55,5,CE,PDT,SERVIÇOS POSTAIS,20,1687,22,6271554,42079.91,107.06
2016,55,2,CE,PTB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,25,1687,22,6271554,42079.91,43200.00
2016,55,2,CE,PODEMOS,MANUTENÇÃO DE ESCRITÓRIO,9,1687,22,6271554,42079.91,1761.30
2017,55,3,CE,PT,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,68,1687,22,6271554,42079.91,14923.87
2016,55,2,CE,SOLIDARIEDADE,PASSAGEM AÉREA,15,1687,22,6271554,42079.91,82301.60
2017,55,3,CE,AVANTE,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",2,1687,22,6271554,42079.91,58.00
2017,55,3,CE,PSDB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,54,1687,22,6271554,42079.91,50095.00
2015,55,1,CE,SOLIDARIEDADE,PASSAGEM AÉREA,15,1687,22,6271554,42079.91,90817.20
2018,55,4,CE,PSB,LOCAÇÃO DE AUTOMÓVEIS,34,1687,22,6271554,42079.91,108191.00
2018,55,4,CE,PL,DIVULGAÇÃO MANDATO,34,1687,22,6271554,42079.91,266976.00
2017,55,3,CE,PODEMOS,PASSAGEM AÉREA,9,1687,22,6271554,42079.91,53018.65
2015,55,1,CE,PROS,SERVIÇOS POSTAIS,11,1687,22,6271554,42079.91,363.92
2018,55,4,CE,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1687,22,6271554,42079.91,2056.87
2017,55,3,CE,PODEMOS,SERVIÇOS POSTAIS,9,1687,22,6271554,42079.91,3575.60
2018,55,4,CE,PL,PASSAGEM AÉREA,34,1687,22,6271554,42079.91,321371.73
2017,55,3,CE,MDB,MANUTENÇÃO DE ESCRITÓRIO,65,1687,22,6271554,42079.91,11171.95
2015,55,1,CE,PSDB,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,54,1687,22,6271554,42079.91,8729.23
2017,55,3,CE,PSDB,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1687,22,6271554,42079.91,1109.88
2016,55,2,CE,PODEMOS,TELEFONIA,9,1687,22,6271554,42079.91,2364.71
2017,55,3,CE,PT,LOCAÇÃO DE AUTOMÓVEIS,68,1687,22,6271554,42079.91,260726.70
2015,55,1,CE,PTB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,25,1687,22,6271554,42079.91,40800.00
2018,55,4,CE,PCdoB,SERVIÇOS POSTAIS,10,1687,22,6271554,42079.91,238.03
2019,55,5,CE,PL,PASSAGEM AÉREA,34,1687,22,6271554,42079.91,12328.98
2019,55,5,CE,PCdoB,TELEFONIA,10,1687,22,6271554,42079.91,94.16
2016,55,2,CE,PSB,ASSINATURA DE PUBLICAÇÕES,34,1687,22,6271554,42079.91,1305.31
2016,55,2,CE,REPUBLICANOS,PASSAGEM AÉREA,21,1687,22,6271554,42079.91,98096.25
2015,55,1,CE,PP,LOCAÇÃO OU FRETAMENTO DE AERONAVES,38,1687,22,6271554,42079.91,3500.00
2018,55,4,CE,AVANTE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",2,1687,22,6271554,42079.91,9291.02
2015,55,1,CE,PODEMOS,MANUTENÇÃO DE ESCRITÓRIO,9,1687,22,6271554,42079.91,5116.70
2015,55,1,CE,SOLIDARIEDADE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",15,1687,22,6271554,42079.91,2118.84
2015,55,1,CE,PDT,COMBUSTÍVEIS E LUBRIFICANTES,20,1687,22,6271554,42079.91,79609.77
2017,55,3,CE,PCdoB,ASSINATURA DE PUBLICAÇÕES,10,1687,22,6271554,42079.91,2533.86
2016,55,2,CE,PL,ASSINATURA DE PUBLICAÇÕES,34,1687,22,6271554,42079.91,3773.79
2016,55,2,CE,PSDB,LOCAÇÃO OU FRETAMENTO DE AERONAVES,54,1687,22,6271554,42079.91,75830.00
2017,55,3,CE,PT,PASSAGEM AÉREA,68,1687,22,6271554,42079.91,498814.06
2016,55,2,CE,PODEMOS,COMBUSTÍVEIS E LUBRIFICANTES,9,1687,22,6271554,42079.91,50957.89
2018,55,4,CE,SOLIDARIEDADE,LOCAÇÃO OU FRETAMENTO DE AERONAVES,15,1687,22,6271554,42079.91,17700.00
2016,55,2,CE,PTB,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",25,1687,22,6271554,42079.91,1106.87
2018,55,4,CE,PROS,SERVIÇOS POSTAIS,11,1687,22,6271554,42079.91,9930.50
2017,55,3,CE,PT,DIVULGAÇÃO MANDATO,68,1687,22,6271554,42079.91,345467.12
2016,55,2,CE,REPUBLICANOS,TELEFONIA,21,1687,22,6271554,42079.91,18115.38
2018,55,4,CE,PT,ASSESSORIA TÉCNICA/JURÍDICA,68,1687,22,6271554,42079.91,199000.00
2015,55,1,CE,PSB,MANUTENÇÃO DE ESCRITÓRIO,34,1687,22,6271554,42079.91,22129.68
2019,55,5,CE,PT,COMBUSTÍVEIS E LUBRIFICANTES,68,1687,22,6271554,42079.91,11800.00
2015,55,1,CE,REPUBLICANOS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,1687,22,6271554,42079.91,15651.36
2016,55,2,CE,REPUBLICANOS,MANUTENÇÃO DE ESCRITÓRIO,21,1687,22,6271554,42079.91,52843.59
2016,55,2,CE,PL,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1687,22,6271554,42079.91,1195.68
2017,55,3,CE,PL,DIVULGAÇÃO MANDATO,34,1687,22,6271554,42079.91,246114.11
2017,55,3,CE,PROS,TELEFONIA,11,1687,22,6271554,42079.91,30015.42
2017,55,3,CE,PSB,PASSAGEM AÉREA,34,1687,22,6271554,42079.91,184830.94
2016,55,2,CE,PODEMOS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,1687,22,6271554,42079.91,444.60
2016,55,2,CE,PROS,DIVULGAÇÃO MANDATO,11,1687,22,6271554,42079.91,37800.00
2018,55,4,CE,PODEMOS,TELEFONIA,9,1687,22,6271554,42079.91,2775.37
2019,55,5,CE,PDT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",20,1687,22,6271554,42079.91,1485.14
2017,55,3,CE,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1687,22,6271554,42079.91,697.90
2015,55,1,CE,PDT,LOCAÇÃO OU FRETAMENTO DE AERONAVES,20,1687,22,6271554,42079.91,50950.00
2015,55,1,CE,PODEMOS,LOCAÇÃO DE AUTOMÓVEIS,9,1687,22,6271554,42079.91,85360.00
2016,55,2,CE,PL,LOCAÇÃO OU FRETAMENTO DE AERONAVES,34,1687,22,6271554,42079.91,22000.00
2016,55,2,CE,REPUBLICANOS,LOCAÇÃO DE AUTOMÓVEIS,21,1687,22,6271554,42079.91,56659.22
2018,55,4,CE,PL,SERVIÇOS POSTAIS,34,1687,22,6271554,42079.91,8363.12
2015,55,1,CE,AVANTE,LOCAÇÃO DE AUTOMÓVEIS,2,1687,22,6271554,42079.91,33950.00
2018,55,4,CE,PODEMOS,DIVULGAÇÃO MANDATO,9,1687,22,6271554,42079.91,164034.65
2017,55,3,CE,REPUBLICANOS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,1687,22,6271554,42079.91,3784.78
2017,55,3,CE,PSD,ASSESSORIA TÉCNICA/JURÍDICA,36,1687,22,6271554,42079.91,287929.50
2019,55,5,CE,PT,PASSAGEM AÉREA,68,1687,22,6271554,42079.91,18458.49
2015,55,1,CE,PROS,MANUTENÇÃO DE ESCRITÓRIO,11,1687,22,6271554,42079.91,36601.43
2018,55,4,CE,REPUBLICANOS,PASSAGEM AÉREA,21,1687,22,6271554,42079.91,199719.49
2019,55,5,CE,REPUBLICANOS,LOCAÇÃO DE AUTOMÓVEIS,21,1687,22,6271554,42079.91,12128.79
