"","ano","uf","partido","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"5130","2019","DF","PSB",32,0,8,2084356,30416.8,23074.91,"63"
"5104","2019","DF","PP",38,0,8,2084356,30416.8,269.77,"54"
"5110","2019","DF","PT",54,0,8,2084356,30416.8,19882.12,"56"
"4793","2019","DF","PSB",32,0,8,2084356,30416.8,18642.79,"17"
"5126","2019","DF","REPUBLICANOS",30,0,8,2084356,30416.8,804.28,"60"
"4999","2019","DF","PSDB",54,0,8,1897677,30416.8,12800,"41"
"4952","2019","DF","PL",34,0,8,1897677,30416.8,3368.16,"37"
"4958","2019","DF","PP",38,0,8,1897677,30416.8,1500,"38"
"4804","2019","DF","PL",33,0,8,2084356,30416.8,69319.72,"18"
"5127","2019","DF","PL",33,0,8,2084356,30416.8,35794.97,"61"
"5145","2019","ES","PT",68,947,10,2653536,37052.05,5000,"2"
"5673","2019","ES","PSB",34,947,10,2653536,37052.05,564.7,"103"
"5651","2019","ES","PSB",34,947,10,2653536,37052.05,976.78,"99"
"5798","2019","ES","PDT",20,947,10,2653536,37052.05,2433.86,"127"
"5209","2019","ES","PP",38,947,10,2653536,37052.05,19000,"9"
"5235","2019","ES","PSB",34,947,10,2653536,37052.05,6658.63,"11"
"5477","2019","ES","PSB",32,947,10,2754728,37052.05,1759.26,"52"
"5562","2019","ES","PT",54,947,10,2754728,37052.05,13442.62,"77"
"5401","2019","ES","PP",38,947,10,2754728,37052.05,206589.53,"37"
"5570","2019","ES","REPUBLICANOS",30,947,10,2754728,37052.05,954.04,"78"
"5234","2019","ES","PSB",34,947,10,2653536,37052.05,2814.08,"10"
"5364","2019","ES","UNIÃO",52,947,10,2754728,37052.05,4327.92,"25"
"5711","2019","ES","PSL",1,947,10,2653536,37052.05,8770.51,"113"
"5382","2019","ES","PDT",28,947,10,2754728,37052.05,13518.48,"34"
"5486","2019","ES","PSC",8,947,10,2754728,37052.05,73920,"57"
"5761","2019","ES","PSL",1,947,10,2653536,37052.05,1210.7,"120"
"5418","2019","ES","UNIÃO",52,947,10,2754728,37052.05,20015.49,"40"
"5694","2019","ES","DEM",21,947,10,2653536,37052.05,6872.56,"110"
"5669","2019","ES","PCdoB",10,947,10,2653536,37052.05,1536.56,"102"
"5787","2019","ES","PCdoB",10,947,10,2653536,37052.05,2280,"126"
"5676","2019","ES","SOLIDARIEDADE",15,947,10,2653536,37052.05,980.28,"104"
"5531","2019","ES","PSC",8,947,10,2754728,37052.05,2668.79,"69"
"5454","2019","ES","PT",54,947,10,2754728,37052.05,1669.58,"47"
"5309","2019","ES","PT",68,947,10,2653536,37052.05,3756.77,"17"
"5719","2019","ES","PCdoB",10,947,10,2653536,37052.05,10000,"115"
"5437","2019","ES","PT",54,947,10,2754728,37052.05,4334.68,"44"
"5614","2019","ES","PT",54,947,10,2754728,37052.05,1096.2,"90"
"5337","2019","ES","PCdoB",10,947,10,2653536,37052.05,6095.09,"22"
"5677","2019","ES","PP",38,947,10,2653536,37052.05,5308.13,"105"
"5767","2019","ES","MDB",65,947,10,2653536,37052.05,13008.85,"121"
"5581","2019","ES","UNIÃO",52,947,10,2754728,37052.05,26670.79,"82"
"5615","2019","ES","PDT",28,947,10,2754728,37052.05,10755.74,"91"
"5446","2019","ES","PTB",10,947,10,2754728,37052.05,163735.3,"45"
"5471","2019","ES","PT",54,947,10,2754728,37052.05,41582.15,"51"
"5373","2019","ES","PSB",32,947,10,2754728,37052.05,40500,"29"
"5206","2019","ES","DEM",21,947,10,2653536,37052.05,1992.53,"8"
"5488","2019","ES","PP",38,947,10,2754728,37052.05,2495.87,"58"
"5378","2019","ES","PSB",32,947,10,2754728,37052.05,57256.9,"31"
"5327","2019","ES","PDT",20,947,10,2653536,37052.05,7792.62,"20"
"5332","2019","ES","PSL",1,947,10,2653536,37052.05,15000,"21"
"5383","2019","ES","PSB",32,947,10,2754728,37052.05,78765,"35"
"5755","2019","ES","PSB",34,947,10,2653536,37052.05,16200,"119"
"5557","2019","ES","PSB",32,947,10,2754728,37052.05,1408.22,"75"
"5696","2019","ES","DEM",21,947,10,2653536,37052.05,1881.3,"111"
"5518","2019","ES","UNIÃO",52,947,10,2754728,37052.05,97056.46,"65"
"5590","2019","ES","REPUBLICANOS",30,947,10,2754728,37052.05,59500,"84"
"5498","2019","ES","PTB",10,947,10,2754728,37052.05,128325,"61"
"6242","2019","GO","PP",38,173,17,4331733,35135.2,282.93,"78"
"6606","2019","GO","PSD",35,173,17,4454497,35135.2,56453.33,"122"
"6377","2019","GO","PTB",25,173,17,4331733,35135.2,867.67,"92"
"6670","2019","GO","PATRIOTA",9,173,17,4454497,35135.2,3594.24,"134"
"6707","2019","GO","SOLIDARIEDADE",13,173,17,4454497,35135.2,5834.25,"146"
"6002","2019","GO","PSB",32,173,17,4454497,35135.2,45000,"44"
"6455","2019","GO","PL",34,173,17,4331733,35135.2,1085.82,"105"
"6176","2019","GO","CIDADANIA",10,173,17,4331733,35135.2,34080,"71"
"5882","2019","GO","MDB",34,173,17,4454497,35135.2,75805.65,"14"
"6329","2019","GO","SOLIDARIEDADE",15,173,17,4331733,35135.2,10000,"87"
"6308","2019","GO","REPUBLICANOS",21,173,17,4331733,35135.2,8779.82,"86"
"5819","2019","GO","UNIÃO",52,173,17,4454497,35135.2,36782.87,"2"
"6255","2019","GO","PSDB",54,173,17,4331733,35135.2,10000,"81"
"5898","2019","GO","PATRIOTA",9,173,17,4454497,35135.2,69903.8,"21"
"5839","2019","GO","PT",54,173,17,4454497,35135.2,65300,"6"
"5932","2019","GO","MDB",34,173,17,4454497,35135.2,259410,"29"
"6675","2019","GO","UNIÃO",52,173,17,4454497,35135.2,140300,"136"
"5952","2019","GO","PSC",8,173,17,4454497,35135.2,125678.8,"34"
"6647","2019","GO","PL",33,173,17,4454497,35135.2,144933.15,"128"
"5970","2019","GO","PP",38,173,17,4454497,35135.2,1698.23,"40"
"5913","2019","GO","PATRIOTA",9,173,17,4454497,35135.2,3173.67,"25"
"5884","2019","GO","UNIÃO",52,173,17,4454497,35135.2,1505.71,"15"
"6699","2019","GO","PATRIOTA",9,173,17,4454497,35135.2,535.34,"141"
"6641","2019","GO","PP",38,173,17,4454497,35135.2,12960,"127"
"6009","2019","GO","PATRIOTA",9,173,17,4454497,35135.2,20400,"48"
"6424","2019","GO","PDT",20,173,17,4331733,35135.2,6682.16,"101"
"5965","2019","GO","PSD",35,173,17,4454497,35135.2,64785.88,"38"
"6008","2019","GO","PDT",28,173,17,4454497,35135.2,17484.2,"47"
"5823","2019","GO","PSD",35,173,17,4454497,35135.2,12464.02,"3"
"6499","2019","GO","PL",34,173,17,4331733,35135.2,9500,"107"
"6703","2019","GO","PATRIOTA",9,173,17,4454497,35135.2,540,"144"
"5892","2019","GO","SOLIDARIEDADE",13,173,17,4454497,35135.2,220000,"17"
"6607","2019","GO","PSD",35,173,17,4454497,35135.2,100100,"123"
"6747","2019","GO","PT",54,173,17,4454497,35135.2,86849.5,"158"
"6730","2019","GO","PDT",28,173,17,4454497,35135.2,27545.8,"152"
"6575","2019","GO","PSC",8,173,17,4454497,35135.2,3633.21,"114"
"5919","2019","GO","PSC",8,173,17,4454497,35135.2,3460.83,"26"
"6376","2019","GO","PP",38,173,17,4331733,35135.2,2226.76,"91"
"5962","2019","GO","UNIÃO",52,173,17,4454497,35135.2,506.74,"37"
"6610","2019","GO","PL",33,173,17,4454497,35135.2,2240.52,"125"
"6728","2019","GO","MDB",34,173,17,4454497,35135.2,15000,"151"
"5836","2019","GO","PT",54,173,17,4454497,35135.2,28886.55,"5"
"6160","2019","GO","MDB",65,173,17,4331733,35135.2,13013.16,"69"
"6030","2019","GO","UNIÃO",52,173,17,4454497,35135.2,12462.31,"53"
"6582","2019","GO","PSB",32,173,17,4454497,35135.2,2821.62,"117"
"6041","2019","GO","REPUBLICANOS",30,173,17,4454497,35135.2,21053.2,"56"
"6711","2019","GO","PT",54,173,17,4454497,35135.2,1297,"147"
"6731","2019","GO","PATRIOTA",9,173,17,4454497,35135.2,1907.59,"153"
"6047","2019","GO","PP",38,173,17,4454497,35135.2,6227.75,"57"
"6648","2019","GO","PSD",35,173,17,4454497,35135.2,2519.23,"129"
"5969","2019","GO","PSC",8,173,17,4454497,35135.2,41245.87,"39"
"5868","2019","GO","REPUBLICANOS",30,173,17,4454497,35135.2,132888.1,"10"
"6306","2019","GO","PSD",36,173,17,4331733,35135.2,6871.02,"85"
"6651","2019","GO","PL",33,173,17,4454497,35135.2,1856.87,"130"
"6406","2019","GO","MDB",65,173,17,4331733,35135.2,540.25,"98"
"5899","2019","GO","PSC",8,173,17,4454497,35135.2,120950,"22"
"6142","2019","GO","PTB",25,173,17,4331733,35135.2,4482.39,"65"
"6652","2019","GO","PSC",8,173,17,4454497,35135.2,62862.58,"131"
"5933","2019","GO","SOLIDARIEDADE",13,173,17,4454497,35135.2,81633.33,"30"
"7056","2019","MA","PATRIOTA",9,1524,18,4537237,41779.83,2154.35,"33"
"7081","2019","MA","PT",54,1524,18,4537237,41779.83,116813,"37"
"7569","2019","MA","PCdoB",10,1524,18,4497336,41779.83,15000,"152"
"7566","2019","MA","PTB",25,1524,18,4497336,41779.83,25000,"150"
"6992","2019","MA","PATRIOTA",5,1524,18,4497336,41779.83,4000.17,"24"
"7533","2019","MA","PT",68,1524,18,4497336,41779.83,1266.9,"145"
"7169","2019","MA","PODEMOS",17,1524,18,4537237,41779.83,56873.25,"59"
"7192","2019","MA","PCdoB",10,1524,18,4537237,41779.83,18601.58,"66"
"7700","2019","MA","REPUBLICANOS",21,1524,18,4497336,41779.83,1046.13,"166"
"6781","2019","MA","PT",68,1524,18,4497336,41779.83,11800,"4"
"7507","2019","MA","PROS",8,1524,18,4537237,41779.83,166775,"137"
"7089","2019","MA","REPUBLICANOS",30,1524,18,4537237,41779.83,822.9,"40"
"6870","2019","MA","PDT",20,1524,18,4497336,41779.83,8300,"15"
"6784","2019","MA","PSC",13,1524,18,4497336,41779.83,9224,"5"
"6817","2019","MA","MDB",65,1524,18,4497336,41779.83,1212.1,"11"
"7620","2019","MA","PP",38,1524,18,4497336,41779.83,6000,"160"
"7199","2019","MA","PSB",32,1524,18,4537237,41779.83,4743.6,"69"
"7747","2019","MA","PT",68,1524,18,4497336,41779.83,6908.95,"174"
"7372","2019","MA","UNIÃO",52,1524,18,4537237,41779.83,239500,"110"
"7045","2019","MA","MDB",65,1524,18,4497336,41779.83,72000,"32"
"7603","2019","MA","PTB",25,1524,18,4497336,41779.83,223.5,"157"
"7343","2019","MA","UNIÃO",52,1524,18,4537237,41779.83,3000,"104"
"7417","2019","MA","PROS",8,1524,18,4537237,41779.83,126724.46,"118"
"7364","2019","MA","MDB",34,1524,18,4537237,41779.83,3469.74,"107"
"7770","2019","MA","PSC",13,1524,18,4497336,41779.83,21120,"176"
"7126","2019","MA","REPUBLICANOS",30,1524,18,4537237,41779.83,73028.86,"45"
"6798","2019","MA","MDB",65,1524,18,4497336,41779.83,1162.41,"8"
"7130","2019","MA","PT",54,1524,18,4537237,41779.83,1722.65,"47"
"7654","2019","MA","PP",38,1524,18,4497336,41779.83,25146.76,"163"
"7448","2019","MA","PL",33,1524,18,4537237,41779.83,107387.45,"122"
"7011","2019","MA","PODEMOS",9,1524,18,4497336,41779.83,225,"28"
"6996","2019","MA","PDT",20,1524,18,4497336,41779.83,4148.98,"26"
"7308","2019","MA","PCdoB",10,1524,18,4537237,41779.83,6663.79,"93"
"7227","2019","MA","PSB",32,1524,18,4537237,41779.83,90106.24,"75"
"7580","2019","MA","PP",38,1524,18,4497336,41779.83,215.37,"153"
"7445","2019","MA","PODEMOS",17,1524,18,4537237,41779.83,600,"121"
"7600","2019","MA","PDT",20,1524,18,4497336,41779.83,44498.02,"156"
"7078","2019","MA","PSB",32,1524,18,4537237,41779.83,19373.04,"36"
"7456","2019","MA","PT",54,1524,18,4537237,41779.83,176858.82,"125"
"7385","2019","MA","REPUBLICANOS",30,1524,18,4537237,41779.83,16224.5,"113"
"7265","2019","MA","PROS",8,1524,18,4537237,41779.83,13951.91,"82"
"7225","2019","MA","PCdoB",10,1524,18,4537237,41779.83,140000,"74"
"7526","2019","MA","UNIÃO",52,1524,18,4537237,41779.83,218000,"143"
"7074","2019","MA","PODEMOS",17,1524,18,4537237,41779.83,176384.61,"35"
"6810","2019","MA","PCdoB",10,1524,18,4497336,41779.83,8221.05,"9"
"7670","2019","MA","PT",68,1524,18,4497336,41779.83,2272.8,"165"
"7147","2019","MA","REPUBLICANOS",30,1524,18,4537237,41779.83,157170,"52"
"7478","2019","MA","PODEMOS",17,1524,18,4537237,41779.83,62380,"134"
"7040","2019","MA","PCdoB",10,1524,18,4497336,41779.83,915.92,"30"
"7175","2019","MA","PP",38,1524,18,4537237,41779.83,64246.36,"60"
"6837","2019","MA","PT",68,1524,18,4497336,41779.83,308.21,"13"
"7567","2019","MA","PSC",13,1524,18,4497336,41779.83,2793.27,"151"
"7218","2019","MA","PROS",8,1524,18,4537237,41779.83,86344.5,"73"
"6834","2019","MA","PSDB",54,1524,18,4497336,41779.83,14001.41,"12"
"6766","2019","MA","MDB",65,1524,18,4497336,41779.83,22392.48,"1"
"7286","2019","MA","PROS",8,1524,18,4537237,41779.83,2412.81,"89"
"7271","2019","MA","REPUBLICANOS",30,1524,18,4537237,41779.83,30809.83,"83"
"7458","2019","MA","PATRIOTA",9,1524,18,4537237,41779.83,1588.08,"126"
"7361","2019","MA","MDB",34,1524,18,4537237,41779.83,187388.82,"106"
"7393","2019","MA","MDB",34,1524,18,4537237,41779.83,4822.75,"115"
"7512","2019","MA","PSD",35,1524,18,4537237,41779.83,1417.25,"139"
"6950","2019","MA","PTB",25,1524,18,4497336,41779.83,4500,"19"
"7511","2019","MA","PCdoB",10,1524,18,4537237,41779.83,33850.81,"138"
"7527","2019","MA","PATRIOTA",9,1524,18,4537237,41779.83,3913.95,"144"
"7311","2019","MA","PT",54,1524,18,4537237,41779.83,5088.92,"95"
"8822","2019","MG","PV",4,624,53,15700966,35720.85,125549.58,"237"
"8090","2019","MG","PATRIOTA",9,624,53,15700966,35720.85,240,"61"
"8327","2019","MG","PP",38,624,53,15700966,35720.85,104554,"120"
"9321","2019","MG","PL",34,624,53,15248681,35720.85,16300,"319"
"8220","2019","MG","PSOL",10,624,53,15700966,35720.85,6679.18,"102"
"8093","2019","MG","PSC",8,624,53,15700966,35720.85,101996,"62"
"8154","2019","MG","PP",38,624,53,15700966,35720.85,11993.49,"79"
"9319","2019","MG","PDT",20,624,53,15248681,35720.85,12507,"318"
"9047","2019","MG","PP",38,624,53,15248681,35720.85,10000,"277"
"8563","2019","MG","UNIÃO",52,624,53,15700966,35720.85,4463.9,"178"
"8430","2019","MG","SOLIDARIEDADE",13,624,53,15700966,35720.85,27701.07,"146"
"8790","2019","MG","PSOL",10,624,53,15700966,35720.85,6453.07,"232"
"8299","2019","MG","PSD",35,624,53,15700966,35720.85,76500,"115"
"8555","2019","MG","PSC",8,624,53,15700966,35720.85,655.89,"176"
"8707","2019","MG","PV",4,624,53,15700966,35720.85,97452.94,"214"
"9173","2019","MG","PODEMOS",9,624,53,15248681,35720.85,14500,"299"
"8919","2019","MG","PT",68,624,53,15248681,35720.85,51329.04,"259"
"8746","2019","MG","PP",38,624,53,15700966,35720.85,173095.33,"224"
"7875","2019","MG","PSDB",54,624,53,15248681,35720.85,523.65,"15"
"8506","2019","MG","REPUBLICANOS",30,624,53,15700966,35720.85,100125.54,"162"
"8982","2019","MG","PROS",11,624,53,15248681,35720.85,1554.1,"268"
"8670","2019","MG","PSD",35,624,53,15700966,35720.85,119584.93,"202"
"8425","2019","MG","PATRIOTA",9,624,53,15700966,35720.85,845.18,"144"
"7862","2019","MG","DEM",21,624,53,15248681,35720.85,7622.4,"11"
"8100","2019","MG","NOVO",8,624,53,15700966,35720.85,905.06,"63"
"8348","2019","MG","MDB",34,624,53,15700966,35720.85,257052.32,"126"
"9398","2019","MG","MDB",65,624,53,15248681,35720.85,448.98,"329"
"8076","2019","MG","SOLIDARIEDADE",13,624,53,15700966,35720.85,128440,"57"
"8078","2019","MG","PSDB",29,624,53,15700966,35720.85,4211.14,"58"
"9177","2019","MG","PP",38,624,53,15248681,35720.85,11239.24,"300"
"9080","2019","MG","PCdoB",10,624,53,15248681,35720.85,1759.06,"282"
"8033","2019","MG","SOLIDARIEDADE",13,624,53,15700966,35720.85,1667.58,"45"
"8030","2019","MG","MDB",34,624,53,15700966,35720.85,4090.27,"44"
"8531","2019","MG","PSDB",29,624,53,15700966,35720.85,1871.36,"167"
"7787","2019","MG","DEM",21,624,53,15248681,35720.85,16168.6,"2"
"8226","2019","MG","AVANTE",7,624,53,15700966,35720.85,15102.93,"104"
"8129","2019","MG","UNIÃO",52,624,53,15700966,35720.85,12716.62,"73"
"9261","2019","MG","PT",68,624,53,15248681,35720.85,31865,"307"
"8243","2019","MG","PSB",32,624,53,15700966,35720.85,2214.18,"105"
"7826","2019","MG","PSD",36,624,53,15248681,35720.85,332,"9"
"8575","2019","MG","PP",38,624,53,15700966,35720.85,14876.56,"181"
"8692","2019","MG","UNIÃO",52,624,53,15700966,35720.85,30110.72,"210"
"8915","2019","MG","MDB",65,624,53,15248681,35720.85,19118.65,"258"
"8742","2019","MG","PSDB",29,624,53,15700966,35720.85,179873.4,"222"
"8206","2019","MG","PV",4,624,53,15700966,35720.85,23933.1,"98"
"8831","2019","MG","PT",54,624,53,15700966,35720.85,14244.03,"239"
"9316","2019","MG","PSD",36,624,53,15248681,35720.85,16912.05,"317"
"7790","2019","MG","PSD",36,624,53,15248681,35720.85,41450,"4"
"8456","2019","MG","PL",33,624,53,15700966,35720.85,52940.65,"150"
"8714","2019","MG","PT",54,624,53,15700966,35720.85,97991.2,"217"
"8607","2019","MG","PSB",34,624,53,15248681,35720.85,3600,"190"
"8720","2019","MG","UNIÃO",52,624,53,15700966,35720.85,180029.64,"219"
"8803","2019","MG","PDT",28,624,53,15700966,35720.85,7524.68,"233"
"7907","2019","MG","PDT",20,624,53,15248681,35720.85,471.4,"21"
"8702","2019","MG","PSC",8,624,53,15700966,35720.85,23840.04,"213"
"8698","2019","MG","PSC",8,624,53,15700966,35720.85,44886.38,"212"
"8400","2019","MG","PATRIOTA",9,624,53,15700966,35720.85,7180.85,"137"
"9165","2019","MG","PT",68,624,53,15248681,35720.85,20248.18,"296"
"7925","2019","MG","PSD",36,624,53,15248681,35720.85,10513.86,"24"
"8433","2019","MG","PATRIOTA",9,624,53,15700966,35720.85,1780.47,"148"
"8326","2019","MG","NOVO",8,624,53,15700966,35720.85,31052.67,"119"
"8069","2019","MG","REPUBLICANOS",30,624,53,15700966,35720.85,10490.99,"55"
"9168","2019","MG","PODEMOS",9,624,53,15248681,35720.85,13742.35,"297"
"8842","2019","MG","MDB",34,624,53,15700966,35720.85,19653.44,"242"
"9418","2019","MG","MDB",65,624,53,15248681,35720.85,61430.16,"332"
"7990","2019","MG","AVANTE",7,624,53,15700966,35720.85,8410.07,"37"
"7872","2019","MG","PP",38,624,53,15248681,35720.85,1839.61,"13"
"9097","2019","MG","PSB",34,624,53,15248681,35720.85,217.4,"287"
"9381","2019","MG","PSDB",54,624,53,15248681,35720.85,13408.74,"325"
"8764","2019","MG","UNIÃO",52,624,53,15700966,35720.85,336.9,"228"
"9276","2019","MG","MDB",65,624,53,15248681,35720.85,20332.63,"311"
"8853","2019","MG","PSOL",10,624,53,15700966,35720.85,25609.04,"246"
"8491","2019","MG","PSDB",29,624,53,15700966,35720.85,4711.87,"156"
"8889","2019","MG","PSDB",54,624,53,15248681,35720.85,3194.4,"253"
"8587","2019","MG","PDT",28,624,53,15700966,35720.85,543.39,"184"
"9272","2019","MG","PDT",20,624,53,15248681,35720.85,14226.25,"310"
"8280","2019","MG","PSOL",10,624,53,15700966,35720.85,13935.01,"111"
"8877","2019","MG","PSB",34,624,53,15248681,35720.85,1970.12,"251"
"9339","2019","MG","DEM",21,624,53,15248681,35720.85,388.98,"321"
"8997","2019","MG","PSC",13,624,53,15248681,35720.85,18000,"270"
"8848","2019","MG","PV",4,624,53,15700966,35720.85,22701.18,"245"
"8253","2019","MG","PSD",35,624,53,15700966,35720.85,13938.27,"107"
"8447","2019","MG","AVANTE",7,624,53,15700966,35720.85,275408.59,"149"
"8380","2019","MG","AVANTE",7,624,53,15700966,35720.85,135692.72,"133"
"9385","2019","MG","PROS",11,624,53,15248681,35720.85,5178.57,"326"
"8035","2019","MG","MDB",34,624,53,15700966,35720.85,157220.62,"47"
"7919","2019","MG","PT",68,624,53,15248681,35720.85,716.3,"23"
"8693","2019","MG","PP",38,624,53,15700966,35720.85,16883.1,"211"
"8906","2019","MG","PSDB",54,624,53,15248681,35720.85,66588.07,"256"
"9304","2019","MG","DEM",21,624,53,15248681,35720.85,1475.25,"316"
"7879","2019","MG","PCdoB",10,624,53,15248681,35720.85,7463.93,"17"
"8290","2019","MG","PSB",32,624,53,15700966,35720.85,2341.45,"113"
"8595","2019","MG","REPUBLICANOS",30,624,53,15700966,35720.85,264629.29,"187"
"8552","2019","MG","PL",33,624,53,15700966,35720.85,41660.23,"174"
"8058","2019","MG","NOVO",8,624,53,15700966,35720.85,2011.03,"52"
"7969","2019","MG","SOLIDARIEDADE",15,624,53,15248681,35720.85,8000,"35"
"8431","2019","MG","PT",54,624,53,15700966,35720.85,7800,"147"
"8387","2019","MG","PT",54,624,53,15700966,35720.85,21220.96,"134"
"8174","2019","MG","UNIÃO",52,624,53,15700966,35720.85,2088.58,"85"
"8167","2019","MG","PSB",32,624,53,15700966,35720.85,2160.3,"83"
"9148","2019","MG","PSB",34,624,53,15248681,35720.85,5173.43,"294"
"8186","2019","MG","PSD",35,624,53,15700966,35720.85,14720.27,"89"
"8472","2019","MG","PODEMOS",17,624,53,15700966,35720.85,163845.67,"153"
"8894","2019","MG","PSDB",54,624,53,15248681,35720.85,295.37,"254"
"7963","2019","MG","PDT",20,624,53,15248681,35720.85,320.33,"34"
"8679","2019","MG","NOVO",8,624,53,15700966,35720.85,75100,"206"
"8044","2019","MG","PSC",8,624,53,15700966,35720.85,820.5,"49"
"9052","2019","MG","PSB",34,624,53,15248681,35720.85,3487.17,"278"
"8871","2019","MG","PDT",28,624,53,15700966,35720.85,72000,"250"
"8215","2019","MG","PATRIOTA",9,624,53,15700966,35720.85,59577.41,"101"
"8170","2019","MG","UNIÃO",52,624,53,15700966,35720.85,16247.35,"84"
"8048","2019","MG","PROS",8,624,53,15700966,35720.85,6176.02,"50"
"8590","2019","MG","PSB",32,624,53,15700966,35720.85,6329.04,"185"
"7972","2019","MG","PCdoB",10,624,53,15248681,35720.85,5000,"36"
"8933","2019","MG","PT",68,624,53,15248681,35720.85,48177.97,"263"
"8127","2019","MG","MDB",34,624,53,15700966,35720.85,394.8,"72"
"8245","2019","MG","SOLIDARIEDADE",13,624,53,15700966,35720.85,264.5,"106"
"9301","2019","MG","PL",34,624,53,15248681,35720.85,11145.39,"314"
"9059","2019","MG","PODEMOS",9,624,53,15248681,35720.85,24280,"280"
"7892","2019","MG","AVANTE",2,624,53,15248681,35720.85,1190.31,"19"
"8107","2019","MG","PSDB",29,624,53,15700966,35720.85,5252.55,"65"
"8480","2019","MG","PSB",32,624,53,15700966,35720.85,6582.4,"154"
"8464","2019","MG","PSOL",10,624,53,15700966,35720.85,1149.24,"152"
"8813","2019","MG","PP",38,624,53,15700966,35720.85,51165.87,"236"
"9944","2019","MS","PSDB",29,878,8,1877982,40170.98,133086.4,"82"
"9670","2019","MS","PT",68,878,8,1818937,40170.98,38785,"47"
"9572","2019","MS","PSDB",29,878,8,1877982,40170.98,7244.43,"30"
"9898","2019","MS","PL",33,878,8,1877982,40170.98,251965,"78"
"9978","2019","MS","PP",38,878,8,1877982,40170.98,1739,"89"
"9596","2019","MS","PP",38,878,8,1877982,40170.98,40576.82,"37"
"9945","2019","MS","PSD",35,878,8,1877982,40170.98,120481.04,"83"
"9765","2019","MS","PT",68,878,8,1818937,40170.98,3289.63,"59"
"9475","2019","MS","UNIÃO",52,878,8,1877982,40170.98,4259.32,"5"
"9500","2019","MS","PL",33,878,8,1877982,40170.98,810.27,"13"
"9965","2019","MS","PT",54,878,8,1877982,40170.98,4741.87,"85"
"9763","2019","MS","PSD",36,878,8,1818937,40170.98,1213.58,"57"
"9788","2019","MS","MDB",65,878,8,1818937,40170.98,8000,"65"
"9537","2019","MS","PP",38,878,8,1877982,40170.98,1272.99,"17"
"9538","2019","MS","PSDB",29,878,8,1877982,40170.98,159000,"18"
"9889","2019","MS","PT",54,878,8,1877982,40170.98,82893.12,"74"
"9622","2019","MS","PSD",36,878,8,1818937,40170.98,12000,"43"
"9615","2019","MS","PT",68,878,8,1818937,40170.98,15500,"42"
"9462","2019","MS","PSD",35,878,8,1877982,40170.98,8873.23,"3"
"9977","2019","MS","PL",33,878,8,1877982,40170.98,1143.74,"88"
"9544","2019","MS","PSD",35,878,8,1877982,40170.98,15190.96,"20"
"9881","2019","MS","PSB",34,878,8,1818937,40170.98,6000,"73"
"9481","2019","MS","PSDB",29,878,8,1877982,40170.98,263975.26,"8"
"9553","2019","MS","PSDB",29,878,8,1877982,40170.98,3367.93,"24"
"9597","2019","MS","PSDB",29,878,8,1877982,40170.98,24274.16,"38"
"9458","2019","MS","PT",54,878,8,1877982,40170.98,38497.43,"1"
"9568","2019","MS","UNIÃO",52,878,8,1877982,40170.98,82426.84,"28"
"9591","2019","MS","PL",33,878,8,1877982,40170.98,38303.99,"36"
"9499","2019","MS","PL",33,878,8,1877982,40170.98,2117.31,"12"
"9774","2019","MS","PDT",20,878,8,1818937,40170.98,7000,"61"
"9575","2019","MS","PT",54,878,8,1877982,40170.98,4581.22,"31"
"9497","2019","MS","PP",38,878,8,1877982,40170.98,2165.94,"11"
"9783","2019","MS","REPUBLICANOS",21,878,8,1818937,40170.98,2155.41,"64"
"10452","2019","MT","REPUBLICANOS",21,873,8,2189703,39056.17,2450.76,"80"
"10079","2019","MT","PT",54,873,8,2330281,39056.17,1378.94,"13"
"10330","2019","MT","PP",38,873,8,2330281,39056.17,1784.12,"53"
"10181","2019","MT","REPUBLICANOS",21,873,8,2189703,39056.17,195.21,"30"
"10159","2019","MT","MDB",65,873,8,2189703,39056.17,320,"27"
"10356","2019","MT","REPUBLICANOS",30,873,8,2330281,39056.17,3521.31,"61"
"10293","2019","MT","PP",38,873,8,2330281,39056.17,2055.47,"43"
"10142","2019","MT","PP",38,873,8,2330281,39056.17,122050,"26"
"10122","2019","MT","PL",33,873,8,2330281,39056.17,7884.86,"23"
"10406","2019","MT","PL",33,873,8,2330281,39056.17,63512.59,"71"
"10192","2019","MT","PT",68,873,8,2189703,39056.17,3267.08,"32"
"10299","2019","MT","PT",54,873,8,2330281,39056.17,13253.56,"46"
"10089","2019","MT","PL",33,873,8,2330281,39056.17,30383.07,"16"
"10533","2019","MT","MDB",65,873,8,2189703,39056.17,1951.57,"87"
"10111","2019","MT","PL",33,873,8,2330281,39056.17,6081.27,"21"
"10287","2019","MT","PT",54,873,8,2330281,39056.17,5660.58,"40"
"10109","2019","MT","REPUBLICANOS",30,873,8,2330281,39056.17,51159.28,"20"
"10275","2019","MT","MDB",65,873,8,2189703,39056.17,6000,"38"
"10345","2019","MT","REPUBLICANOS",30,873,8,2330281,39056.17,38805.64,"58"
"10288","2019","MT","MDB",34,873,8,2330281,39056.17,6880.45,"41"
"10194","2019","MT","PSDB",54,873,8,2189703,39056.17,8017.57,"33"
"10100","2019","MT","MDB",34,873,8,2330281,39056.17,4536.43,"17"
"10062","2019","MT","PT",54,873,8,2330281,39056.17,69510,"7"
"10069","2019","MT","PL",33,873,8,2330281,39056.17,49086.54,"11"
