"","ano","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"5497","2019","56","1","ES","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,947,10,2754728,37052.05,20900,"9"
"5373","2019","56","1","ES","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,947,10,2754728,37052.05,40500,"3"
"5369","2019","56","1","ES","PSC","MANUTENÇÃO DE ESCRITÓRIO",8,947,10,2754728,37052.05,38948.82,"1"
"5156","2019","55","5","ES","PSL","COMBUSTÍVEIS E LUBRIFICANTES",1,947,10,2653536,37052.05,2199.72,"1"
"5454","2019","56","1","ES","PT","SERVIÇOS POSTAIS",54,947,10,2754728,37052.05,1669.58,"7"
"5381","2019","56","1","ES","PTB","MANUTENÇÃO DE ESCRITÓRIO",10,947,10,2754728,37052.05,26958.3,"1"
"5605","2019","56","1","ES","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,947,10,2754728,37052.05,10284.98,"8"
"5736","2019","55","5","ES","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",15,947,10,2653536,37052.05,954,"5"
"5560","2019","56","1","ES","UNIÃO","ASSINATURA DE PUBLICAÇÕES",52,947,10,2754728,37052.05,1758.6,"7"
"6176","2019","55","5","GO","CIDADANIA","DIVULGAÇÃO MANDATO",10,173,17,4331733,35135.2,34080,"1"
"5943","2019","56","1","GO","MDB","SERVIÇOS POSTAIS",34,173,17,4454497,35135.2,3184.16,"4"
"5898","2019","56","1","GO","PATRIOTA","MANUTENÇÃO DE ESCRITÓRIO",9,173,17,4454497,35135.2,69903.8,"3"
"6730","2019","56","1","GO","PDT","COMBUSTÍVEIS E LUBRIFICANTES",28,173,17,4454497,35135.2,27545.8,"10"
"6569","2019","56","1","GO","PL","SERVIÇOS POSTAIS",33,173,17,4454497,35135.2,2896.7,"10"
"6748","2019","56","1","GO","PP","LOCAÇÃO DE AUTOMÓVEIS",38,173,17,4454497,35135.2,23000,"15"
"5949","2019","56","1","GO","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,173,17,4454497,35135.2,6755.5,"3"
"5899","2019","56","1","GO","PSC","LOCAÇÃO DE AUTOMÓVEIS",8,173,17,4454497,35135.2,120950,"2"
"5823","2019","56","1","GO","PSD","TELEFONIA",35,173,17,4454497,35135.2,12464.02,"1"
"6180","2019","55","5","GO","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,173,17,4331733,35135.2,7842.79,"3"
"6287","2019","55","5","GO","PSL","COMBUSTÍVEIS E LUBRIFICANTES",1,173,17,4331733,35135.2,1414.67,"1"
"6413","2019","55","5","GO","PT","LOCAÇÃO DE AUTOMÓVEIS",68,173,17,4331733,35135.2,2000,"10"
"6237","2019","55","5","GO","PTB","LOCAÇÃO DE AUTOMÓVEIS",25,173,17,4331733,35135.2,7480,"4"
"6742","2019","56","1","GO","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,173,17,4454497,35135.2,102000,"14"
"6034","2019","56","1","GO","SOLIDARIEDADE","TELEFONIA",13,173,17,4454497,35135.2,245.93,"5"
"6013","2019","56","1","GO","UNIÃO","DIVULGAÇÃO MANDATO",52,173,17,4454497,35135.2,154000,"4"
"6976","2019","55","5","MA","CIDADANIA","ASSESSORIA TÉCNICA/JURÍDICA",10,1524,18,4497336,41779.83,12000,"2"
"6979","2019","55","5","MA","DEM","TELEFONIA",21,1524,18,4497336,41779.83,2214.77,"3"
"6766","2019","55","5","MA","MDB","PASSAGEM AÉREA",65,1524,18,4497336,41779.83,22392.48,"1"
"7163","2019","56","1","MA","PATRIOTA","MANUTENÇÃO DE ESCRITÓRIO",9,1524,18,4537237,41779.83,647.5,"7"
"7316","2019","56","1","MA","PCdoB","MANUTENÇÃO DE ESCRITÓRIO",10,1524,18,4537237,41779.83,28839.4,"11"
"6870","2019","55","5","MA","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,1524,18,4497336,41779.83,8300,"1"
"7328","2019","56","1","MA","PL","LOCAÇÃO DE AUTOMÓVEIS",33,1524,18,4537237,41779.83,176504.86,"3"
"7011","2019","55","5","MA","PODEMOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",9,1524,18,4497336,41779.83,225,"2"
"7620","2019","55","5","MA","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1524,18,4497336,41779.83,6000,"8"
"7507","2019","56","1","MA","PROS","DIVULGAÇÃO MANDATO",8,1524,18,4537237,41779.83,166775,"9"
"7102","2019","56","1","MA","PSB","SERVIÇOS POSTAIS",32,1524,18,4537237,41779.83,240.09,"2"
"6784","2019","55","5","MA","PSC","PASSAGEM AÉREA",13,1524,18,4497336,41779.83,9224,"1"
"7183","2019","56","1","MA","PSD","PASSAGEM AÉREA",35,1524,18,4537237,41779.83,113313.01,"2"
"7662","2019","55","5","MA","PSDB","TELEFONIA",54,1524,18,4497336,41779.83,435.73,"4"
"7354","2019","56","1","MA","PT","PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR",54,1524,18,4537237,41779.83,3316.49,"15"
"7546","2019","55","5","MA","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,1524,18,4497336,41779.83,210.01,"2"
"6846","2019","55","5","MA","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,1524,18,4497336,41779.83,1211.87,"1"
"7343","2019","56","1","MA","UNIÃO","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",52,1524,18,4537237,41779.83,3000,"6"
"9427","2019","55","5","MG","AVANTE","SERVIÇOS POSTAIS",2,624,53,15248681,35720.85,273.07,"19"
"8145","2019","56","1","MG","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",8,624,53,15700966,35720.85,12961.1,"2"
"9061","2019","55","5","MG","DEM","DIVULGAÇÃO MANDATO",21,624,53,15248681,35720.85,62000,"4"
"9123","2019","55","5","MG","MDB","TELEFONIA",65,624,53,15248681,35720.85,8793.66,"16"
"8679","2019","56","1","MG","NOVO","ASSESSORIA TÉCNICA/JURÍDICA",8,624,53,15700966,35720.85,75100,"9"
"8655","2019","56","1","MG","PATRIOTA","DIVULGAÇÃO MANDATO",9,624,53,15700966,35720.85,110671,"11"
"7879","2019","55","5","MG","PCdoB","PASSAGEM AÉREA",10,624,53,15248681,35720.85,7463.93,"2"
"8968","2019","55","5","MG","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,624,53,15248681,35720.85,10970.2,"11"
"8554","2019","56","1","MG","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,624,53,15700966,35720.85,20873.88,"9"
"9059","2019","55","5","MG","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",9,624,53,15248681,35720.85,24280,"14"
"9102","2019","55","5","MG","PP","MANUTENÇÃO DE ESCRITÓRIO",38,624,53,15248681,35720.85,16634.07,"19"
"8994","2019","55","5","MG","PROS","LOCAÇÃO DE AUTOMÓVEIS",11,624,53,15248681,35720.85,20900,"10"
"8493","2019","56","1","MG","PSB","PASSAGEM AÉREA",32,624,53,15700966,35720.85,107678.89,"9"
"8997","2019","55","5","MG","PSC","LOCAÇÃO OU FRETAMENTO DE AERONAVES",13,624,53,15248681,35720.85,18000,"12"
"8670","2019","56","1","MG","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,624,53,15700966,35720.85,119584.93,"13"
"8491","2019","56","1","MG","PSDB","ASSINATURA DE PUBLICAÇÕES",29,624,53,15700966,35720.85,4711.87,"15"
"8340","2019","56","1","MG","PSOL","ASSESSORIA TÉCNICA/JURÍDICA",10,624,53,15700966,35720.85,43114,"7"
"8387","2019","56","1","MG","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,624,53,15700966,35720.85,21220.96,"5"
"8210","2019","56","1","MG","PV","MANUTENÇÃO DE ESCRITÓRIO",4,624,53,15700966,35720.85,32196.29,"4"
"8074","2019","56","1","MG","REPUBLICANOS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",30,624,53,15700966,35720.85,279.99,"3"
"8066","2019","56","1","MG","SOLIDARIEDADE","LOCAÇÃO DE AUTOMÓVEIS",13,624,53,15700966,35720.85,10438.6,"4"
"8257","2019","56","1","MG","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,624,53,15700966,35720.85,5967.96,"8"
"9807","2019","55","5","MS","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,878,8,1818937,40170.98,3242.19,"3"
"9796","2019","55","5","MS","PDT","TELEFONIA",20,878,8,1818937,40170.98,1978.02,"5"
"9590","2019","56","1","MS","PL","PASSAGEM AÉREA",33,878,8,1877982,40170.98,98575.54,"3"
"9497","2019","56","1","MS","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,878,8,1877982,40170.98,2165.94,"3"
"9764","2019","55","5","MS","PSB","ASSESSORIA TÉCNICA/JURÍDICA",34,878,8,1818937,40170.98,17500,"3"
"9780","2019","55","5","MS","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,878,8,1818937,40170.98,2284.21,"11"
"9597","2019","56","1","MS","PSDB","TELEFONIA",29,878,8,1877982,40170.98,24274.16,"9"
"9765","2019","55","5","MS","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,878,8,1818937,40170.98,3289.63,"12"
"9674","2019","55","5","MS","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,878,8,1818937,40170.98,462,"3"
"9477","2019","56","1","MS","UNIÃO","SERVIÇOS POSTAIS",52,878,8,1877982,40170.98,1662.64,"2"
"10501","2019","55","5","MT","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,873,8,2189703,39056.17,3842.63,"3"
"10175","2019","55","5","MT","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,873,8,2189703,39056.17,305,"6"
"10297","2019","56","1","MT","PL","TELEFONIA",33,873,8,2330281,39056.17,11782.96,"8"
"10373","2019","56","1","MT","PP","SERVIÇOS POSTAIS",38,873,8,2330281,39056.17,190.69,"7"
"10530","2019","55","5","MT","PSDB","TELEFONIA",54,873,8,2189703,39056.17,1351.79,"7"
"10431","2019","55","5","MT","PSL","PASSAGEM AÉREA",1,873,8,2189703,39056.17,8655.74,"2"
"10338","2019","56","1","MT","PT","LOCAÇÃO DE AUTOMÓVEIS",54,873,8,2330281,39056.17,70065.02,"10"
"10265","2019","55","5","MT","REPUBLICANOS","DIVULGAÇÃO MANDATO",21,873,8,2189703,39056.17,25000,"8"
"11523","2019","55","5","PA","CIDADANIA","LOCAÇÃO OU FRETAMENTO DE AERONAVES",10,1592,17,5188450,41855.59,9000,"6"
"11284","2019","55","5","PA","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1592,17,5188450,41855.59,5711.95,"5"
"10779","2019","56","1","PA","MDB","ASSESSORIA TÉCNICA/JURÍDICA",34,1592,17,5499283,41855.59,121660,"7"
"11365","2019","55","5","PA","PDT","PASSAGEM AÉREA",20,1592,17,5188450,41855.59,12550.18,"2"
"10830","2019","56","1","PA","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1592,17,5499283,41855.59,79688.02,"5"
"11163","2019","55","5","PA","PODEMOS","TELEFONIA",9,1592,17,5188450,41855.59,210.72,"2"
"11439","2019","55","5","PA","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,1592,17,5188450,41855.59,464,"10"
"10640","2019","56","1","PA","PSB","SERVIÇOS POSTAIS",32,1592,17,5499283,41855.59,312.04,"3"
"11351","2019","55","5","PA","PSC","PASSAGEM AÉREA",13,1592,17,5188450,41855.59,11017.73,"5"
"11154","2019","55","5","PA","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1592,17,5188450,41855.59,10783.03,"13"
"10843","2019","56","1","PA","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,1592,17,5499283,41855.59,24042.69,"8"
"10964","2019","56","1","PA","PSOL","LOCAÇÃO DE AUTOMÓVEIS",10,1592,17,5499283,41855.59,42000,"7"
"10866","2019","56","1","PA","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1592,17,5499283,41855.59,383.2,"6"
"10796","2019","56","1","PA","PTB","DIVULGAÇÃO MANDATO",10,1592,17,5499283,41855.59,23090,"9"
"10798","2019","56","1","PA","REPUBLICANOS","SERVIÇOS POSTAIS",30,1592,17,5499283,41855.59,5441.49,"6"
"11491","2019","55","5","PA","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,1592,17,5188450,41855.59,1237.61,"3"
"10635","2019","56","1","PA","UNIÃO","LOCAÇÃO OU FRETAMENTO DE AERONAVES",52,1592,17,5499283,41855.59,10800,"2"
"12227","2019","55","5","PB","DEM","PASSAGEM AÉREA",21,1716,12,2835882,41660.7,1490.64,"3"
"11789","2019","55","5","PB","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1716,12,2835882,41660.7,4900,"3"
"11817","2019","55","5","PB","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1716,12,2835882,41660.7,4502.31,"4"
"12200","2019","55","5","PB","PL","PASSAGEM AÉREA",34,1716,12,2835882,41660.7,9887.28,"12"
"12011","2019","56","1","PB","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1716,12,2867649,41660.7,38528.01,"7"
"11845","2019","55","5","PB","PROS","TELEFONIA",11,1716,12,2835882,41660.7,387.89,"5"
"12144","2019","56","1","PB","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",32,1716,12,2867649,41660.7,300,"9"
"11788","2019","55","5","PB","PSC","SERVIÇOS POSTAIS",13,1716,12,2835882,41660.7,639.42,"4"
"11591","2019","55","5","PB","PSDB","DIVULGAÇÃO MANDATO",54,1716,12,2835882,41660.7,7000,"1"
"11740","2019","55","5","PB","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1716,12,2835882,41660.7,4900,"3"
"12297","2019","55","5","PB","PTB","TELEFONIA",25,1716,12,2835882,41660.7,325.53,"5"
"11933","2019","56","1","PB","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1716,12,2867649,41660.7,123994.6,"5"
"11948","2019","56","1","PB","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,1716,12,2867649,41660.7,60787.29,"4"
"12447","2019","56","1","PE","AVANTE","SERVIÇOS POSTAIS",7,1657,25,6570072,41304.94,1017.33,"2"
"12403","2019","56","1","PE","CIDADANIA","SERVIÇOS POSTAIS",8,1657,25,6570072,41304.94,8404.28,"2"
"12966","2019","55","5","PE","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1657,25,6356307,41304.94,8833.34,"2"
"13740","2019","56","1","PE","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1657,25,6570072,41304.94,42063.56,"16"
"13188","2019","55","5","PE","PATRIOTA","PASSAGEM AÉREA",5,1657,25,6356307,41304.94,7307.63,"6"
"12667","2019","56","1","PE","PCdoB","PASSAGEM AÉREA",10,1657,25,6570072,41304.94,143886.36,"4"
"12805","2019","56","1","PE","PDT","DIVULGAÇÃO MANDATO",28,1657,25,6570072,41304.94,30000,"5"
"13248","2019","55","5","PE","PL","DIVULGAÇÃO MANDATO",34,1657,25,6356307,41304.94,7500,"11"
"13704","2019","56","1","PE","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",17,1657,25,6570072,41304.94,136130,"13"
"12700","2019","56","1","PE","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1657,25,6570072,41304.94,9183.94,"4"
"13507","2019","55","5","PE","PROS","PASSAGEM AÉREA",11,1657,25,6356307,41304.94,7460.34,"5"
"13480","2019","55","5","PE","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1657,25,6356307,41304.94,13866.13,"17"
"13476","2019","55","5","PE","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",36,1657,25,6356307,41304.94,300,"12"
"13501","2019","55","5","PE","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,1657,25,6356307,41304.94,3283.65,"7"
"13632","2019","56","1","PE","PT","PASSAGEM AÉREA",54,1657,25,6570072,41304.94,144437.2,"13"
"13552","2019","55","5","PE","PTB","MANUTENÇÃO DE ESCRITÓRIO",25,1657,25,6356307,41304.94,5453.3,"7"
"13672","2019","56","1","PE","REDE","ASSESSORIA TÉCNICA/JURÍDICA",1,1657,25,6570072,41304.94,25400,"11"
"13610","2019","56","1","PE","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",30,1657,25,6570072,41304.94,2659,"9"
"12852","2019","55","5","PE","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,1657,25,6356307,41304.94,10083.9,"9"
"12726","2019","56","1","PE","UNIÃO","DIVULGAÇÃO MANDATO",52,1657,25,6570072,41304.94,112000,"5"
"14356","2019","55","5","PI","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,1313,10,2345694,40599.91,4585.2,"6"
"14370","2019","55","5","PI","MDB","PASSAGEM AÉREA",65,1313,10,2345694,40599.91,3152.25,"6"
"14030","2019","55","5","PI","PL","ASSESSORIA TÉCNICA/JURÍDICA",34,1313,10,2345694,40599.91,13890,"3"
"14260","2019","56","1","PI","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,1313,10,2370894,40599.91,3281.11,"13"
"14021","2019","55","5","PI","PSB","DIVULGAÇÃO MANDATO",34,1313,10,2345694,40599.91,22192.9,"7"
"14055","2019","55","5","PI","PSD","PASSAGEM AÉREA",36,1313,10,2345694,40599.91,20725.35,"6"
"13853","2019","55","5","PI","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,1313,10,2345694,40599.91,1572.73,"2"
"13805","2019","55","5","PI","PTB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",25,1313,10,2345694,40599.91,1009.05,"2"
"14159","2019","56","1","PI","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,1313,10,2370894,40599.91,140700,"4"
"14223","2019","56","1","PI","UNIÃO","DIVULGAÇÃO MANDATO",52,1313,10,2370894,40599.91,8750,"5"
"15878","2019","55","5","PR","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",10,1081,30,7865950,38500,2000,"20"
"14450","2019","55","5","PR","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1081,30,7865950,38500,6300,"1"
"14701","2019","56","1","PR","MDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",34,1081,30,7971087,38500,798.02,"6"
"14456","2019","55","5","PR","PDT","TELEFONIA",20,1081,30,7865950,38500,544.24,"1"
"15598","2019","55","5","PR","PL","SERVIÇOS POSTAIS",34,1081,30,7865950,38500,483.55,"22"
"15276","2019","55","5","PR","PODEMOS","PASSAGEM AÉREA",9,1081,30,7865950,38500,4740.7,"3"
"14574","2019","56","1","PR","PP","TELEFONIA",38,1081,30,7971087,38500,71408.48,"5"
"14771","2019","56","1","PR","PROS","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",8,1081,30,7971087,38500,200,"6"
"15322","2019","55","5","PR","PSB","PASSAGEM AÉREA",34,1081,30,7865950,38500,28376.1,"14"
"15263","2019","55","5","PR","PSC","ASSESSORIA TÉCNICA/JURÍDICA",13,1081,30,7865950,38500,17000,"2"
"15057","2019","56","1","PR","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,1081,30,7971087,38500,155956.56,"12"
"15418","2019","55","5","PR","PSDB","TELEFONIA",54,1081,30,7865950,38500,2962.52,"5"
"15701","2019","55","5","PR","PSL","MANUTENÇÃO DE ESCRITÓRIO",1,1081,30,7865950,38500,6000,"2"
"14579","2019","56","1","PR","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1081,30,7971087,38500,15513.9,"2"
"14429","2019","55","5","PR","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,1081,30,7865950,38500,5285.88,"1"
"15132","2019","56","1","PR","PV","TELEFONIA",4,1081,30,7971087,38500,403.04,"9"
"14858","2019","56","1","PR","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",30,1081,30,7971087,38500,176529.34,"8"
"15004","2019","56","1","PR","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,1081,30,7971087,38500,651.79,"9"
"14803","2019","56","1","PR","UNIÃO","PASSAGEM AÉREA",52,1081,30,7971087,38500,119876.96,"4"
"16408","2019","55","5","RJ","DEM","SERVIÇOS POSTAIS",21,933,46,12141145,35388.11,2535.14,"9"
"16443","2019","55","5","RJ","MDB","PASSAGEM AÉREA",65,933,46,12141145,35388.11,40589.8,"9"
"16958","2019","56","1","RJ","NOVO","MANUTENÇÃO DE ESCRITÓRIO",8,933,46,12408340,35388.11,8028.21,"3"
"16311","2019","55","5","RJ","PATRIOTA","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",5,933,46,12141145,35388.11,8000,"4"
"17289","2019","56","1","RJ","PCdoB","DIVULGAÇÃO MANDATO",10,933,46,12408340,35388.11,23674,"14"
"16438","2019","55","5","RJ","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,933,46,12141145,35388.11,2091.97,"4"
"16973","2019","56","1","RJ","PL","SERVIÇOS POSTAIS",33,933,46,12408340,35388.11,107701.92,"11"
"15940","2019","55","5","RJ","PODEMOS","PASSAGEM AÉREA",9,933,46,12141145,35388.11,3219.56,"2"
"16818","2019","56","1","RJ","PP","TELEFONIA",38,933,46,12408340,35388.11,33172.92,"13"
"16282","2019","55","5","RJ","PROS","TELEFONIA",11,933,46,12141145,35388.11,766.4,"2"
"17351","2019","56","1","RJ","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,933,46,12408340,35388.11,15000,"15"
"16126","2019","55","5","RJ","PSD","PASSAGEM AÉREA",36,933,46,12141145,35388.11,51854.29,"4"
"16898","2019","56","1","RJ","PSDB","PASSAGEM AÉREA",29,933,46,12408340,35388.11,3031.84,"4"
"16342","2019","55","5","RJ","PSOL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",5,933,46,12141145,35388.11,381.57,"6"
"16293","2019","55","5","RJ","PT","PASSAGEM AÉREA",68,933,46,12141145,35388.11,24913.22,"4"
"17357","2019","56","1","RJ","PTB","DIVULGAÇÃO MANDATO",10,933,46,12408340,35388.11,30000,"17"
"17000","2019","56","1","RJ","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,933,46,12408340,35388.11,184562.3,"11"
"17049","2019","56","1","RJ","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",13,933,46,12408340,35388.11,138425.99,"9"
"15964","2019","55","5","RJ","UNIÃO","PASSAGEM AÉREA",NA,933,46,12141145,35388.11,379.34,"1"
"17476","2019","55","5","RN","DEM","TELEFONIA",21,1775,8,2327451,42360.13,1158.25,"2"
"17464","2019","55","5","RN","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,1775,8,2327451,42360.13,4000,"3"
"17761","2019","56","1","RN","PL","DIVULGAÇÃO MANDATO",33,1775,8,2373619,42360.13,248745.5,"6"
"17898","2019","55","5","RN","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",9,1775,8,2327451,42360.13,15000,"4"
"17572","2019","55","5","RN","PP","SERVIÇOS POSTAIS",38,1775,8,2327451,42360.13,325.12,"7"
"17398","2019","55","5","RN","PSB","PASSAGEM AÉREA",34,1775,8,2327451,42360.13,8904.06,"1"
"17579","2019","55","5","RN","PSD","SERVIÇOS POSTAIS",36,1775,8,2327451,42360.13,954.64,"4"
"17495","2019","55","5","RN","PSDB","PASSAGEM AÉREA",54,1775,8,2327451,42360.13,9038.34,"2"
"17740","2019","56","1","RN","PT","PASSAGEM AÉREA",54,1775,8,2373619,42360.13,156934.66,"5"
"17809","2019","56","1","RN","UNIÃO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,1775,8,2373619,42360.13,295,"10"
"18221","2019","55","5","RO","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1900,8,1127154,43300.63,359.45,"4"
"18232","2019","55","5","RO","MDB","SERVIÇOS POSTAIS",65,1900,8,1127154,43300.63,3088.81,"15"
"18078","2019","56","1","RO","PL","PASSAGEM AÉREA",33,1900,8,1175733,43300.63,215211.25,"6"
"18097","2019","56","1","RO","PODEMOS","PASSAGEM AÉREA",17,1900,8,1175733,43300.63,90355.14,"3"
"18488","2019","56","1","RO","PP","DIVULGAÇÃO MANDATO",38,1900,8,1175733,43300.63,218460,"10"
"18131","2019","56","1","RO","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,1900,8,1175733,43300.63,35000,"5"
"18390","2019","55","5","RO","PSD","PASSAGEM AÉREA",36,1900,8,1127154,43300.63,9043.61,"12"
"18301","2019","55","5","RO","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,1900,8,1127154,43300.63,466.82,"2"
"18365","2019","55","5","RO","PTB","PASSAGEM AÉREA",25,1900,8,1127154,43300.63,2009.38,"3"
"18121","2019","56","1","RO","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,1900,8,1175733,43300.63,14500,"4"
"18892","2019","55","5","RR","DEM","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",21,2496,8,299558,45240.67,8500,"2"
"18894","2019","55","5","RR","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,2496,8,299558,45240.67,8000,"4"
"18511","2019","56","1","RR","PL","SERVIÇOS POSTAIS",33,2496,8,333464,45240.67,686.38,"1"
"19018","2019","55","5","RR","PODEMOS","PASSAGEM AÉREA",9,2496,8,299558,45240.67,1829.39,"3"
"18552","2019","56","1","RR","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,2496,8,333464,45240.67,226.83,"3"
"18594","2019","56","1","RR","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,2496,8,333464,45240.67,36000,"2"
"18637","2019","56","1","RR","PSDB","SERVIÇOS POSTAIS",29,2496,8,333464,45240.67,825.64,"5"
"18692","2019","56","1","RR","REDE","DIVULGAÇÃO MANDATO",1,2496,8,333464,45240.67,6071.1,"6"
"18972","2019","55","5","RR","REPUBLICANOS","DIVULGAÇÃO MANDATO",21,2496,8,299558,45240.67,9600,"11"
"18761","2019","56","1","RR","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",13,2496,8,333464,45240.67,80300,"8"
"18703","2019","56","1","RR","UNIÃO","DIVULGAÇÃO MANDATO",52,2496,8,333464,45240.67,161143,"8"
"19627","2019","56","1","RS","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1619,31,8354732,40504.04,12607.36,"11"
"19686","2019","56","1","RS","NOVO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,1619,31,8354732,40504.04,991.65,"5"
"20209","2019","55","5","RS","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,1619,31,8392033,40504.04,8779.84,"18"
"19086","2019","55","5","RS","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1619,31,8392033,40504.04,950,"1"
"19987","2019","56","1","RS","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",17,1619,31,8354732,40504.04,2952.16,"12"
