"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"11370","2019","2","56","1","AM","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,1932,8,2428098,43198.26,2681.44,"139"
"19495","2019","2","56","1","BA","PCdoB","DIVULGAÇÃO MANDATO",10,1060,39,10393170,38638.99,15050,"233"
"129407","2019","2","56","1","PR","PL","SERVIÇOS POSTAIS",33,1081,30,7971087,38500,178.47,"1241"
"131612","2019","2","56","1","PR","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1081,30,7971087,38500,7395.76,"1286"
"143073","2019","3","56","1","RJ","PDT","LOCAÇÃO DE AUTOMÓVEIS",28,933,46,12408340,35388.11,3800,"1430"
"63547","2019","3","56","1","MA","UNIÃO","PASSAGEM AÉREA",52,1524,18,4537237,41779.83,23176.95,"650"
"142236","2019","3","56","1","RJ","UNIÃO","TELEFONIA",52,933,46,12408340,35388.11,1976.3,"1417"
"7074","2019","3","56","1","AL","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1485,9,2187967,40572.24,127.5,"87"
"201339","2019","3","56","1","TO","PSC","DIVULGAÇÃO MANDATO",8,620,8,1039439,39131.75,1500,"2081"
"42559","2019","3","56","1","ES","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,947,10,2754728,37052.05,1195.86,"444"
"31657","2019","3","56","1","CE","PSDB","PASSAGEM AÉREA",29,1687,22,6344483,42079.91,12342.78,"365"
"83347","2019","3","56","1","MS","PSDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",29,878,8,1877982,40170.98,265,"881"
"49066","2019","4","56","1","GO","UNIÃO","PASSAGEM AÉREA",52,173,17,4454497,35135.2,3113.12,"530"
"63085","2019","4","56","1","MA","PATRIOTA","ASSESSORIA TÉCNICA/JURÍDICA",9,1524,18,4537237,41779.83,22600,"657"
"30281","2019","4","56","1","CE","PL","TELEFONIA",33,1687,22,6344483,42079.91,320.09,"347"
"9914","2019","4","56","1","AM","PL","DIVULGAÇÃO MANDATO",33,1932,8,2428098,43198.26,10802,"109"
"16833","2019","4","56","1","AP","PP","TELEFONIA",38,1791,8,512110,43002.92,549.01,"190"
"107652","2019","4","56","1","PE","AVANTE","COMBUSTÍVEIS E LUBRIFICANTES",7,1657,25,6570072,41304.94,2755.41,"1211"
"192957","2019","4","56","1","SP","CIDADANIA","TELEFONIA",8,873,70,33040411,36671.67,4500.34,"2100"
"158444","2019","4","56","1","RR","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,2496,8,333464,45240.67,702.37,"1688"
"6584","2019","5","56","1","AL","PV","TELEFONIA",4,1485,9,2187967,40572.24,254.99,"81"
"157837","2019","5","56","1","RR","SOLIDARIEDADE","LOCAÇÃO DE AUTOMÓVEIS",13,2496,8,333464,45240.67,9000,"1689"
"48659","2019","5","56","1","GO","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,173,17,4454497,35135.2,700.76,"519"
"175760","2019","5","56","1","SC","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1314,16,5070212,39505.92,3616.13,"1916"
"187281","2019","5","56","1","SP","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",8,873,70,33040411,36671.67,2564.97,"2037"
"61070","2019","5","56","1","MA","PATRIOTA","SERVIÇOS POSTAIS",9,1524,18,4537237,41779.83,75.42,"607"
"171673","2019","5","56","1","RS","PSOL","COMBUSTÍVEIS E LUBRIFICANTES",10,1619,31,8354732,40504.04,3430.74,"1824"
"18318","2019","5","56","1","BA","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1060,39,10393170,38638.99,937.08,"222"
"175421","2019","6","56","1","SC","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1314,16,5070212,39505.92,1477.19,"1894"
"123474","2019","6","56","1","PR","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,1081,30,7971087,38500,11011.62,"1292"
"185002","2019","6","56","1","SE","PT","LOCAÇÃO DE AUTOMÓVEIS",54,1292,8,1577058,39767.4,9500,"1962"
"86658","2019","6","56","1","MT","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,873,8,2330281,39056.17,1961,"935"
"192566","2019","6","56","1","SP","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,873,70,33040411,36671.67,28.49,"2088"
"148442","2019","6","56","1","RN","PT","DIVULGAÇÃO MANDATO",54,1775,8,2373619,42360.13,12430,"1551"
"144194","2019","6","56","1","RJ","PATRIOTA","DIVULGAÇÃO MANDATO",9,933,46,12408340,35388.11,10230,"1477"
"13160","2019","6","56","1","AP","PSB","TELEFONIA",32,1791,8,512110,43002.92,441.95,"150"
"118016","2019","7","56","1","PI","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,1313,10,2370894,40599.91,17500,"1247"
"86066","2019","7","56","1","MT","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,873,8,2330281,39056.17,140.17,"909"
"47067","2019","7","56","1","ES","PTB","PASSAGEM AÉREA",10,947,10,2754728,37052.05,6637.76,"470"
"42254","2019","7","56","1","ES","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,947,10,2754728,37052.05,6000,"429"
"74438","2019","7","56","1","MG","UNIÃO","PASSAGEM AÉREA",52,624,53,15700966,35720.85,37503.95,"769"
"56229","2019","7","56","1","MA","PT","PASSAGEM AÉREA",54,1524,18,4537237,41779.83,15871.43,"574"
"28797","2019","7","56","1","BA","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,1060,39,10393170,38638.99,299.04,"293"
"17947","2019","7","56","1","BA","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1060,39,10393170,38638.99,22203.99,"190"
"29661","2019","8","56","1","BA","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1060,39,10393170,38638.99,10813.48,"321"
"76149","2019","8","56","1","MG","MDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",34,624,53,15700966,35720.85,74.3,"842"
"131216","2019","8","56","1","PR","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1081,30,7971087,38500,1256.31,"1363"
"171589","2019","8","56","1","RS","REPUBLICANOS","PASSAGEM AÉREA",30,1619,31,8354732,40504.04,44439.72,"1808"
"107522","2019","8","56","1","PE","REPUBLICANOS","SERVIÇOS POSTAIS",30,1657,25,6570072,41304.94,5772.48,"1207"
"105485","2019","8","56","1","PE","PSB","DIVULGAÇÃO MANDATO",32,1657,25,6570072,41304.94,17500,"1159"
"128893","2019","8","56","1","PR","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",30,1081,30,7971087,38500,1132.39,"1312"
"201205","2019","8","56","1","TO","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,620,8,1039439,39131.75,6000,"2152"
"180079","2019","9","56","1","SC","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,1314,16,5070212,39505.92,795,"1920"
"172295","2019","9","56","1","RS","PL","SERVIÇOS POSTAIS",33,1619,31,8354732,40504.04,917.16,"1836"
"143877","2019","9","56","1","RJ","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,933,46,12408340,35388.11,623.32,"1493"
"161443","2019","9","56","1","RS","PTB","LOCAÇÃO DE AUTOMÓVEIS",10,1619,31,8354732,40504.04,7300,"1732"
"26610","2019","9","56","1","BA","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1060,39,10393170,38638.99,50972.64,"243"
"50324","2019","9","56","1","GO","PP","DIVULGAÇÃO MANDATO",38,173,17,4454497,35135.2,22896,"540"
"6773","2019","9","56","1","AL","MDB","TELEFONIA",34,1485,9,2187967,40572.24,223.7,"79"
"106175","2019","9","56","1","PE","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1657,25,6570072,41304.94,11993.85,"1170"
"180279","2019","10","56","1","SC","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,1314,16,5070212,39505.92,10500,"1937"
"149886","2019","10","56","1","RN","PL","SERVIÇOS POSTAIS",33,1775,8,2373619,42360.13,230.54,"1608"
"90313","2019","10","56","1","PA","PSDB","TELEFONIA",29,1592,17,5499283,41855.59,1516.98,"971"
"145668","2019","10","56","1","RJ","UNIÃO","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",52,933,46,12408340,35388.11,180,"1534"
"48721","2019","10","56","1","GO","PATRIOTA","ASSESSORIA TÉCNICA/JURÍDICA",9,173,17,4454497,35135.2,31620,"524"
"13162","2019","10","56","1","AP","PSDB","MANUTENÇÃO DE ESCRITÓRIO",29,1791,8,512110,43002.92,7000,"150"
"122923","2019","10","56","1","PR","CIDADANIA","SERVIÇOS POSTAIS",8,1081,30,7971087,38500,78,"1290"
"9719","2019","10","56","1","AM","PL","DIVULGAÇÃO MANDATO",33,1932,8,2428098,43198.26,33608,"106"
"74061","2019","11","56","1","MG","AVANTE","COMBUSTÍVEIS E LUBRIFICANTES",7,624,53,15700966,35720.85,3545.02,"772"
"170316","2019","11","56","1","RS","NOVO","PASSAGEM AÉREA",8,1619,31,8354732,40504.04,4544.44,"1758"
"148167","2019","11","56","1","RN","UNIÃO","TELEFONIA",52,1775,8,2373619,42360.13,376.93,"1530"
"145985","2019","11","56","1","RJ","PL","PASSAGEM AÉREA",33,933,46,12408340,35388.11,142389.8,"1506"
"76403","2019","11","56","1","MG","UNIÃO","PASSAGEM AÉREA",52,624,53,15700966,35720.85,22095.53,"828"
"18665","2019","11","56","1","BA","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1060,39,10393170,38638.99,12086.71,"206"
"142101","2019","11","56","1","RJ","PSD","PASSAGEM AÉREA",35,933,46,12408340,35388.11,95064.54,"1410"
"17677","2019","11","56","1","BA","PSC","LOCAÇÃO DE AUTOMÓVEIS",8,1060,39,10393170,38638.99,9500,"183"
"155960","2019","12","56","1","RO","PL","PASSAGEM AÉREA",33,1900,8,1175733,43300.63,14065.58,"1541"
"71229","2019","12","56","1","MG","MDB","DIVULGAÇÃO MANDATO",34,624,53,15700966,35720.85,15940,"666"
"184319","2019","12","56","1","SE","PSD","DIVULGAÇÃO MANDATO",35,1292,8,1577058,39767.4,15180,"1829"
"183516","2019","12","56","1","SE","REPUBLICANOS","PASSAGEM AÉREA",30,1292,8,1577058,39767.4,-1458.62,"1810"
"10304","2019","12","56","1","AM","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1932,8,2428098,43198.26,5700,"109"
"17942","2019","12","56","1","BA","PDT","COMBUSTÍVEIS E LUBRIFICANTES",28,1060,39,10393170,38638.99,792.61,"189"
"145301","2019","12","56","1","RJ","PP","LOCAÇÃO DE AUTOMÓVEIS",38,933,46,12408340,35388.11,17224.76,"1421"
"161154","2019","12","56","1","RS","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1619,31,8354732,40504.04,31049.14,"1609"
"171278","2020","1","56","2","RS","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,1619,31,8354732,40504.04,423.44,"1600"
"529","2020","1","56","2","AC","PCdoB","DIVULGAÇÃO MANDATO",10,2246,8,547680,44260.6,9818.05,"3"
"28563","2020","1","56","2","BA","REPUBLICANOS","PASSAGEM AÉREA",30,1060,39,10393170,38638.99,12704.96,"254"
"48952","2020","1","56","2","GO","PT","SERVIÇOS POSTAIS",54,173,17,4454497,35135.2,156.93,"464"
"144829","2020","1","56","2","RJ","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,933,46,12408340,35388.11,13351.68,"1332"
"28073","2020","1","56","2","BA","PSC","COMBUSTÍVEIS E LUBRIFICANTES",8,1060,39,10393170,38638.99,784.18,"242"
"187737","2020","1","56","2","SP","CIDADANIA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,873,70,33040411,36671.67,1070.68,"1792"
"105754","2020","2","56","2","PE","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,1657,25,6570072,41304.94,18100,"1126"
"85487","2020","2","56","2","MT","REPUBLICANOS","PASSAGEM AÉREA",30,873,8,2330281,39056.17,11719.96,"902"
"175436","2020","2","56","2","SC","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,1314,16,5070212,39505.92,2000,"1837"
"132414","2020","2","56","2","PR","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,1081,30,7971087,38500,89.82,"1348"
"7108","2020","2","56","2","AL","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,1485,9,2187967,40572.24,3570.38,"90"
"190712","2020","2","56","2","SP","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",54,873,70,33040411,36671.67,850,"1979"
"123375","2020","2","56","2","PR","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,1081,30,7971087,38500,14250,"1251"
"143417","2020","2","56","2","RJ","MDB","SERVIÇOS POSTAIS",34,933,46,12408340,35388.11,16.65,"1424"
"76112","2020","3","56","2","MG","MDB","PASSAGEM AÉREA",34,624,53,15700966,35720.85,17255.37,"793"
"48838","2020","3","56","2","GO","PATRIOTA","SERVIÇOS POSTAIS",9,173,17,4454497,35135.2,8.4,"490"
"39110","2020","3","56","2","DF","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,0,8,2084356,30416.8,4900,"397"
"105949","2020","3","56","2","PE","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1657,25,6570072,41304.94,3880.63,"1104"
"155874","2020","3","56","2","RO","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1900,8,1175733,43300.63,195,"1548"
"187816","2020","3","56","2","SP","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,873,70,33040411,36671.67,92.22,"1926"
"148332","2020","3","56","2","RN","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1775,8,2373619,42360.13,2654.87,"1466"
"101798","2020","3","56","2","PB","UNIÃO","TELEFONIA",52,1716,12,2867649,41660.7,334.38,"1002"
"102008","2020","4","56","2","PB","PSB","SERVIÇOS POSTAIS",32,1716,12,2867649,41660.7,182.19,"739"
"186642","2020","4","56","2","SP","PSDB","TELEFONIA",29,873,70,33040411,36671.67,11429.67,"1403"
"75301","2020","4","56","2","MG","PDT","SERVIÇOS POSTAIS",28,624,53,15700966,35720.85,336.17,"562"
"13826","2020","4","56","2","AP","PCdoB","DIVULGAÇÃO MANDATO",10,1791,8,512110,43002.92,12000,"121"
"86849","2020","4","56","2","MT","PP","PASSAGEM AÉREA",38,873,8,2330281,39056.17,2813.68,"652"
"5704","2020","4","56","2","AL","PP","TELEFONIA",38,1485,9,2187967,40572.24,4.31,"38"
"185807","2020","5","56","2","SP","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",13,873,70,33040411,36671.67,300,"1459"
"169626","2020","5","56","2","RS","PTB","LOCAÇÃO DE AUTOMÓVEIS",10,1619,31,8354732,40504.04,11500,"1286"
"38692","2020","5","56","2","DF","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,0,8,2084356,30416.8,9600,"302"
"122955","2020","5","56","2","PR","CIDADANIA","TELEFONIA",8,1081,30,7971087,38500,1079.27,"926"
"67006","2020","5","56","2","MG","PSOL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",10,624,53,15700966,35720.85,236.6,"504"
"66838","2020","5","56","2","MG","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,624,53,15700966,35720.85,30986.09,"502"
"102009","2020","6","56","2","PB","PL","SERVIÇOS POSTAIS",33,1716,12,2867649,41660.7,478.4,"799"
"129082","2020","6","56","2","PR","PL","ASSINATURA DE PUBLICAÇÕES",33,1081,30,7971087,38500,79.8,"979"
"589","2020","6","56","2","AC","MDB","TELEFONIA",34,2246,8,547680,44260.6,2082.48,"3"
"184692","2020","6","56","2","SE","UNIÃO","TELEFONIA",52,1292,8,1577058,39767.4,368.04,"1483"
"189827","2020","6","56","2","SP","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,873,70,33040411,36671.67,23400,"1539"
"142323","2020","6","56","2","RJ","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,933,46,12408340,35388.11,1200.02,"1083"
"103144","2020","7","56","2","PB","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1716,12,2867649,41660.7,500,"852"
"131742","2020","7","56","2","PR","PV","TELEFONIA",4,1081,30,7971087,38500,10.72,"1065"
"142921","2020","7","56","2","RJ","PT","PASSAGEM AÉREA",54,933,46,12408340,35388.11,1205.04,"1142"
"101350","2020","7","56","2","PB","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1716,12,2867649,41660.7,10472.72,"821"
"28658","2020","7","56","2","BA","PSDB","LOCAÇÃO DE AUTOMÓVEIS",29,1060,39,10393170,38638.99,8500,"221"
"31369","2020","7","56","2","CE","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,1687,22,6344483,42079.91,21000,"274"
"61376","2020","7","56","2","MA","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1524,18,4537237,41779.83,4555,"481"
"47892","2020","8","56","2","GO","PL","LOCAÇÃO DE AUTOMÓVEIS",33,173,17,4454497,35135.2,33436,"411"
"48164","2020","8","56","2","GO","PP","TELEFONIA",38,173,17,4454497,35135.2,806.39,"417"
"123097","2020","8","56","2","PR","PT","DIVULGAÇÃO MANDATO",54,1081,30,7971087,38500,11877.89,"1044"
"26606","2020","8","56","2","BA","PP","TELEFONIA",38,1060,39,10393170,38638.99,2544.1,"206"
"186085","2020","8","56","2","SP","PT","LOCAÇÃO DE AUTOMÓVEIS",54,873,70,33040411,36671.67,5720,"1622"
"6765","2020","8","56","2","AL","PT","DIVULGAÇÃO MANDATO",54,1485,9,2187967,40572.24,2500,"63"
"91998","2020","8","56","2","PA","PTB","DIVULGAÇÃO MANDATO",10,1592,17,5499283,41855.59,10000,"824"
"200488","2020","9","56","2","SP","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,873,70,33040411,36671.67,5369.01,"1719"
"140553","2020","9","56","2","RJ","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,933,46,12408340,35388.11,17833.39,"1137"
"104727","2020","9","56","2","PE","UNIÃO","TELEFONIA",52,1657,25,6570072,41304.94,1101.11,"919"
"90642","2020","9","56","2","PA","PTB","DIVULGAÇÃO MANDATO",10,1592,17,5499283,41855.59,10000,"779"
"67672","2020","9","56","2","MG","UNIÃO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,624,53,15700966,35720.85,1017.45,"561"
"49207","2020","9","56","2","GO","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,173,17,4454497,35135.2,6642.76,"417"
"160841","2020","9","56","2","RS","PSDB","ASSINATURA DE PUBLICAÇÕES",29,1619,31,8354732,40504.04,180,"1368"
"104933","2020","10","56","2","PE","REDE","DIVULGAÇÃO MANDATO",1,1657,25,6570072,41304.94,4500,"930"
"144766","2020","10","56","2","RJ","UNIÃO","ASSINATURA DE PUBLICAÇÕES",52,933,46,12408340,35388.11,358.8,"1215"
"105105","2020","10","56","2","PE","AVANTE","MANUTENÇÃO DE ESCRITÓRIO",7,1657,25,6570072,41304.94,7226.3,"936"
"61709","2020","10","56","2","MA","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30,1524,18,4537237,41779.83,68,"507"
"174339","2020","10","56","2","SC","PODEMOS","PASSAGEM AÉREA",17,1314,16,5070212,39505.92,3953.06,"1519"
"131872","2020","10","56","2","PR","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1081,30,7971087,38500,15891.55,"1116"
"92631","2020","10","56","2","PA","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,1592,17,5499283,41855.59,4175.11,"834"
"101077","2020","11","56","2","PB","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,1716,12,2867649,41660.7,26000,"864"
"30004","2020","11","56","2","CE","PP","DIVULGAÇÃO MANDATO",38,1687,22,6344483,42079.91,31000,"282"
"129506","2020","11","56","2","PR","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1081,30,7971087,38500,17537.73,"1079"
"86243","2020","11","56","2","MT","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,873,8,2330281,39056.17,16000,"779"
"92017","2020","11","56","2","PA","PSDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",29,1592,17,5499283,41855.59,905.79,"820"
"142793","2020","11","56","2","RJ","PP","MANUTENÇÃO DE ESCRITÓRIO",38,933,46,12408340,35388.11,13026.34,"1182"
"148139","2020","11","56","2","RN","PSB","TELEFONIA",32,1775,8,2373619,42360.13,1667.88,"1265"
"55607","2020","12","56","2","MA","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,1524,18,4537237,41779.83,15000,"509"
"142694","2020","12","56","2","RJ","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,933,46,12408340,35388.11,373.18,"1260"
"173018","2020","12","56","2","SC","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,1314,16,5070212,39505.92,5911.11,"1581"
"42264","2020","12","56","2","ES","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,947,10,2754728,37052.05,2676.87,"389"
"13120","2020","12","56","2","AP","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,1791,8,512110,43002.92,21.52,"130"
"201351","2020","12","56","2","TO","PP","TELEFONIA",38,620,8,1039439,39131.75,357.51,"1851"
"160719","2020","12","56","2","RS","PSB","SERVIÇOS POSTAIS",32,1619,31,8354732,40504.04,295.65,"1463"
"19096","2021","1","56","3","BA","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1060,39,10393170,38638.99,42.45,"209"
"62392","2021","1","56","3","MA","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,1524,18,4537237,41779.83,71.73,"520"
"146156","2021","1","56","3","RJ","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,933,46,12408340,35388.11,10607.79,"1276"
"31813","2021","1","56","3","CE","PDT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",28,1687,22,6344483,42079.91,1752,"319"
"141333","2021","1","56","3","RJ","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,933,46,12408340,35388.11,1008.5,"1183"
"142514","2021","1","56","3","RJ","PCdoB","TELEFONIA",10,933,46,12408340,35388.11,720.7,"1208"
"173246","2021","1","56","3","SC","PODEMOS","PASSAGEM AÉREA",17,1314,16,5070212,39505.92,4545.24,"1539"
"105159","2021","2","56","3","PE","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1657,25,6570072,41304.94,4184.81,"990"
"6863","2021","2","56","3","AL","PSD","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",35,1485,9,2187967,40572.24,5400,"78"
"50318","2021","2","56","3","GO","PL","MANUTENÇÃO DE ESCRITÓRIO",33,173,17,4454497,35135.2,41145.1,"474"
"202252","2021","2","56","3","TO","PODEMOS","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",17,620,8,1039439,39131.75,587,"1901"
"48550","2021","2","56","3","GO","UNIÃO","TELEFONIA",52,173,17,4454497,35135.2,367.45,"438"
"16301","2021","2","56","3","AP","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,1791,8,512110,43002.92,27000,"150"
"184602","2021","2","56","3","SE","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,1292,8,1577058,39767.4,650,"1713"
"187275","2021","3","56","3","SP","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,873,70,33040411,36671.67,12500,"1687"
"143666","2021","3","56","3","RJ","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,933,46,12408340,35388.11,4990,"1224"
"143871","2021","3","56","3","RJ","PTB","DIVULGAÇÃO MANDATO",10,933,46,12408340,35388.11,7000,"1233"
"107394","2021","3","56","3","PE","PCdoB","TELEFONIA",10,1657,25,6570072,41304.94,1019.53,"995"
"106673","2021","3","56","3","PE","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,1657,25,6570072,41304.94,28000,"977"
"39792","2021","3","56","3","DF","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,0,8,2084356,30416.8,13000,"358"
"173019","2021","3","56","3","SC","MDB","DIVULGAÇÃO MANDATO",34,1314,16,5070212,39505.92,7696.47,"1535"
"39199","2021","4","56","3","DF","PT","DIVULGAÇÃO MANDATO",54,0,8,2084356,30416.8,24000,"355"
"47435","2021","4","56","3","ES","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,947,10,2754728,37052.05,10000,"409"
"7203","2021","4","56","3","AL","PSDB","DIVULGAÇÃO MANDATO",29,1485,9,2187967,40572.24,12000,"80"
"104022","2021","4","56","3","PE","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1657,25,6570072,41304.94,10631.04,"923"
"173063","2021","4","56","3","SC","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",35,1314,16,5070212,39505.92,437.18,"1550"
"61669","2021","4","56","3","MA","UNIÃO","ASSESSORIA TÉCNICA/JURÍDICA",52,1524,18,4537237,41779.83,23000,"517"
"93743","2021","4","56","3","PA","PSD","TELEFONIA",35,1592,17,5499283,41855.59,130.36,"858"
"171321","2021","5","56","3","RS","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1619,31,8354732,40504.04,14670.43,"1610"
"74070","2021","5","56","3","MG","PV","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",4,624,53,15700966,35720.85,238.5,"662"
"83209","2021","5","56","3","MS","PSDB","PASSAGEM AÉREA",29,878,8,1877982,40170.98,11964.58,"782"
"202596","2021","5","56","3","TO","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,620,8,1039439,39131.75,1269.34,"1934"
"143614","2021","5","56","3","RJ","NOVO","TELEFONIA",8,933,46,12408340,35388.11,6.11,"1309"
"174562","2021","5","56","3","SC","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,1314,16,5070212,39505.92,3845.98,"1671"
"46735","2021","5","56","3","ES","PP","DIVULGAÇÃO MANDATO",38,947,10,2754728,37052.05,47909.6,"408"
"66869","2021","6","56","3","MG","PP","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",38,624,53,15700966,35720.85,179.98,"598"
"145869","2021","6","56","3","RJ","UNIÃO","DIVULGAÇÃO MANDATO",52,933,46,12408340,35388.11,120916,"1372"
"170659","2021","6","56","3","RS","PSDB","TELEFONIA",29,1619,31,8354732,40504.04,799.76,"1598"
"103084","2021","6","56","3","PB","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,1716,12,2867649,41660.7,8000,"973"
"144870","2021","6","56","3","RJ","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,933,46,12408340,35388.11,1680.6,"1352"
