"","ano","uf","partido","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"2720","2019","BA","PP",38,1060,39,10185417,38638.99,331,"99"
"3068","2019","BA","REPUBLICANOS",21,1060,39,10185417,38638.99,3885.14,"154"
"3584","2019","BA","PSD",35,1060,39,10393170,38638.99,220772.84,"244"
"2365","2019","BA","PT",54,1060,39,10393170,38638.99,18835.64,"31"
"2968","2019","BA","PSD",36,1060,39,10185417,38638.99,8700,"132"
"2679","2019","BA","PSDB",54,1060,39,10185417,38638.99,27927.47,"92"
"3435","2019","BA","PDT",28,1060,39,10393170,38638.99,42431.28,"216"
"2658","2019","BA","PSD",36,1060,39,10185417,38638.99,37500,"87"
"3355","2019","BA","PDT",20,1060,39,10185417,38638.99,251.99,"199"
"3377","2019","BA","DEM",21,1060,39,10185417,38638.99,27000,"204"
"3022","2019","BA","PSC",13,1060,39,10185417,38638.99,25500,"146"
"3506","2019","BA","UNIÃO",52,1060,39,10393170,38638.99,203177.95,"229"
"2322","2019","BA","PV",4,1060,39,10393170,38638.99,15872.49,"19"
"3683","2019","CE","DEM",21,1687,22,6271554,42079.91,1387.26,"10"
"3769","2019","CE","PL",34,1687,22,6271554,42079.91,37905,"20"
"4366","2019","CE","REPUBLICANOS",30,1687,22,6344483,42079.91,11728.47,"90"
"4574","2019","CE","PT",54,1687,22,6344483,42079.91,37003.72,"142"
"3680","2019","CE","REPUBLICANOS",21,1687,22,6271554,42079.91,242.55,"9"
"3674","2019","CE","PSDB",54,1687,22,6271554,42079.91,45150,"7"
"4324","2019","CE","MDB",65,1687,22,6271554,42079.91,12000,"84"
"4465","2019","CE","PL",33,1687,22,6344483,42079.91,31449.4,"114"
"4187","2019","CE","PSB",34,1687,22,6271554,42079.91,863.98,"64"
"4377","2019","CE","PL",33,1687,22,6344483,42079.91,2449.21,"93"
"4260","2019","CE","PSDB",54,1687,22,6271554,42079.91,12600,"72"
"4480","2019","CE","PL",33,1687,22,6344483,42079.91,118685.44,"117"
"4537","2019","CE","PP",38,1687,22,6344483,42079.91,5045.74,"133"
"4644","2019","CE","PT",54,1687,22,6344483,42079.91,235257.87,"158"
"3802","2019","CE","PL",34,1687,22,6271554,42079.91,4881.76,"24"
"4434","2019","CE","PDT",28,1687,22,6344483,42079.91,14080,"105"
"3670","2019","CE","PSDB",54,1687,22,6271554,42079.91,12330.94,"6"
"4426","2019","CE","REPUBLICANOS",30,1687,22,6344483,42079.91,26000,"103"
"3978","2019","CE","DEM",21,1687,22,6271554,42079.91,4500,"46"
"4308","2019","CE","PDT",20,1687,22,6271554,42079.91,21200,"80"
"3957","2019","CE","PCdoB",10,1687,22,6271554,42079.91,5310,"41"
"4854","2019","DF","PSDB",54,0,8,1897677,30416.8,13800,"26"
"4749","2019","DF","PP",38,0,8,2084356,30416.8,59996.47,"6"
"5078","2019","DF","PSB",32,0,8,2084356,30416.8,496.61,"47"
"4767","2019","DF","PT",54,0,8,2084356,30416.8,758.61,"12"
"5111","2019","DF","REPUBLICANOS",30,0,8,2084356,30416.8,2240,"57"
"4732","2019","DF","REPUBLICANOS",30,0,8,2084356,30416.8,6627.41,"3"
"4952","2019","DF","PL",34,0,8,1897677,30416.8,3368.16,"37"
"4730","2019","DF","PL",33,0,8,2084356,30416.8,57723.03,"2"
"4993","2019","DF","PODEMOS",9,0,8,1897677,30416.8,2750,"40"
"5488","2019","ES","PP",38,947,10,2754728,37052.05,2495.87,"58"
"5774","2019","ES","DEM",21,947,10,2653536,37052.05,378.55,"122"
"5509","2019","ES","PP",38,947,10,2754728,37052.05,241180.25,"63"
"5701","2019","ES","PP",38,947,10,2653536,37052.05,14649.01,"112"
"5432","2019","ES","REPUBLICANOS",30,947,10,2754728,37052.05,348.8,"42"
"5156","2019","ES","PSL",1,947,10,2653536,37052.05,2199.72,"4"
"5497","2019","ES","PP",38,947,10,2754728,37052.05,20900,"60"
"5636","2019","ES","MDB",65,947,10,2653536,37052.05,349.1,"96"
"5367","2019","ES","REPUBLICANOS",30,947,10,2754728,37052.05,1252.5,"26"
"5669","2019","ES","PCdoB",10,947,10,2653536,37052.05,1536.56,"102"
"5619","2019","ES","PP",38,947,10,2754728,37052.05,9179.71,"92"
"5369","2019","ES","PSC",8,947,10,2754728,37052.05,38948.82,"27"
"5690","2019","ES","PP",38,947,10,2653536,37052.05,2962.38,"108"
"5717","2019","ES","SOLIDARIEDADE",15,947,10,2653536,37052.05,5705.2,"114"
"5418","2019","ES","UNIÃO",52,947,10,2754728,37052.05,20015.49,"40"
"5373","2019","ES","PSB",32,947,10,2754728,37052.05,40500,"29"
"5480","2019","ES","PSB",32,947,10,2754728,37052.05,44000,"54"
"5903","2019","GO","PSD",35,173,17,4454497,35135.2,245.51,"23"
"6670","2019","GO","PATRIOTA",9,173,17,4454497,35135.2,3594.24,"134"
"6149","2019","GO","PP",38,173,17,4331733,35135.2,70252.5,"66"
"6738","2019","GO","PATRIOTA",9,173,17,4454497,35135.2,221550,"156"
"5969","2019","GO","PSC",8,173,17,4454497,35135.2,41245.87,"39"
"6189","2019","GO","PSDB",54,173,17,4331733,35135.2,360,"73"
"5977","2019","GO","REPUBLICANOS",30,173,17,4454497,35135.2,11503.57,"42"
"6020","2019","GO","PSD",35,173,17,4454497,35135.2,3135.38,"50"
"6329","2019","GO","SOLIDARIEDADE",15,173,17,4331733,35135.2,10000,"87"
"5896","2019","GO","PATRIOTA",9,173,17,4454497,35135.2,4230.85,"19"
"5965","2019","GO","PSD",35,173,17,4454497,35135.2,64785.88,"38"
"6211","2019","GO","MDB",65,173,17,4331733,35135.2,15800,"74"
"5845","2019","GO","SOLIDARIEDADE",13,173,17,4454497,35135.2,20636.96,"8"
"6730","2019","GO","PDT",28,173,17,4454497,35135.2,27545.8,"152"
"5890","2019","GO","PSB",32,173,17,4454497,35135.2,198.06,"16"
"6726","2019","GO","PP",38,173,17,4454497,35135.2,14246.08,"150"
"6693","2019","GO","PP",38,173,17,4454497,35135.2,2511.84,"139"
"6273","2019","GO","REPUBLICANOS",21,173,17,4331733,35135.2,247.29,"83"
"6603","2019","GO","PL",33,173,17,4454497,35135.2,15470,"120"
"6180","2019","GO","PSDB",54,173,17,4331733,35135.2,7842.79,"72"
"6008","2019","GO","PDT",28,173,17,4454497,35135.2,17484.2,"47"
"7436","2019","MA","PSD",35,1524,18,4537237,41779.83,954.65,"119"
"7188","2019","MA","PP",38,1524,18,4537237,41779.83,3047.44,"64"
"7339","2019","MA","MDB",34,1524,18,4537237,41779.83,14349.07,"103"
"7714","2019","MA","PSC",13,1524,18,4497336,41779.83,443.28,"170"
"6908","2019","MA","PODEMOS",9,1524,18,4497336,41779.83,4822.6,"16"
"7140","2019","MA","PROS",8,1524,18,4537237,41779.83,1548.71,"50"
"7274","2019","MA","PSB",32,1524,18,4537237,41779.83,5254.99,"84"
"7417","2019","MA","PROS",8,1524,18,4537237,41779.83,126724.46,"118"
"7511","2019","MA","PCdoB",10,1524,18,4537237,41779.83,33850.81,"138"
"6979","2019","MA","DEM",21,1524,18,4497336,41779.83,2214.77,"22"
"7313","2019","MA","PT",54,1524,18,4537237,41779.83,4979.91,"97"
"7620","2019","MA","PP",38,1524,18,4497336,41779.83,6000,"160"
"7265","2019","MA","PROS",8,1524,18,4537237,41779.83,13951.91,"82"
"7361","2019","MA","MDB",34,1524,18,4537237,41779.83,187388.82,"106"
"7458","2019","MA","PATRIOTA",9,1524,18,4537237,41779.83,1588.08,"126"
"7141","2019","MA","UNIÃO",52,1524,18,4537237,41779.83,2636.1,"51"
"7501","2019","MA","UNIÃO",52,1524,18,4537237,41779.83,37053.25,"136"
"7527","2019","MA","PATRIOTA",9,1524,18,4537237,41779.83,3913.95,"144"
"6992","2019","MA","PATRIOTA",5,1524,18,4497336,41779.83,4000.17,"24"
"6796","2019","MA","PT",68,1524,18,4497336,41779.83,876.15,"7"
"7151","2019","MA","PROS",8,1524,18,4537237,41779.83,471.59,"53"
"7652","2019","MA","MDB",65,1524,18,4497336,41779.83,5517.55,"162"
"7183","2019","MA","PSD",35,1524,18,4537237,41779.83,113313.01,"61"
"8351","2019","MG","PODEMOS",17,624,53,15700966,35720.85,213.9,"127"
"8074","2019","MG","REPUBLICANOS",30,624,53,15700966,35720.85,279.99,"56"
"9261","2019","MG","PT",68,624,53,15248681,35720.85,31865,"307"
"8069","2019","MG","REPUBLICANOS",30,624,53,15700966,35720.85,10490.99,"55"
"9398","2019","MG","MDB",65,624,53,15248681,35720.85,448.98,"329"
"8576","2019","MG","AVANTE",7,624,53,15700966,35720.85,84363.29,"182"
"7883","2019","MG","PSDB",54,624,53,15248681,35720.85,30330.49,"18"
"7925","2019","MG","PSD",36,624,53,15248681,35720.85,10513.86,"24"
"8456","2019","MG","PL",33,624,53,15700966,35720.85,52940.65,"150"
"8044","2019","MG","PSC",8,624,53,15700966,35720.85,820.5,"49"
"9090","2019","MG","PROS",11,624,53,15248681,35720.85,12822.47,"285"
"8933","2019","MG","PT",68,624,53,15248681,35720.85,48177.97,"263"
"9321","2019","MG","PL",34,624,53,15248681,35720.85,16300,"319"
"8698","2019","MG","PSC",8,624,53,15700966,35720.85,44886.38,"212"
"8949","2019","MG","PSD",36,624,53,15248681,35720.85,42318.21,"264"
"8139","2019","MG","PSC",8,624,53,15700966,35720.85,102670,"74"
"7820","2019","MG","PSDB",54,624,53,15248681,35720.85,34853.52,"7"
"8514","2019","MG","PROS",8,624,53,15700966,35720.85,41683.33,"164"
"8848","2019","MG","PV",4,624,53,15700966,35720.85,22701.18,"245"
"8303","2019","MG","PSOL",10,624,53,15700966,35720.85,1379.9,"117"
"9276","2019","MG","MDB",65,624,53,15248681,35720.85,20332.63,"311"
"8546","2019","MG","AVANTE",7,624,53,15700966,35720.85,22034.55,"173"
"8994","2019","MG","PROS",11,624,53,15248681,35720.85,20900,"269"
"8364","2019","MG","PSDB",29,624,53,15700966,35720.85,147173.8,"132"
"8356","2019","MG","PV",4,624,53,15700966,35720.85,2365.94,"129"
"8206","2019","MG","PV",4,624,53,15700966,35720.85,23933.1,"98"
"8313","2019","MG","PODEMOS",17,624,53,15700966,35720.85,67944.78,"118"
"8780","2019","MG","REPUBLICANOS",30,624,53,15700966,35720.85,30167.38,"230"
"8689","2019","MG","PSC",8,624,53,15700966,35720.85,1118.53,"208"
"9173","2019","MG","PODEMOS",9,624,53,15248681,35720.85,14500,"299"
"9422","2019","MG","PSD",36,624,53,15248681,35720.85,194.53,"333"
"8692","2019","MG","UNIÃO",52,624,53,15700966,35720.85,30110.72,"210"
"8100","2019","MG","NOVO",8,624,53,15700966,35720.85,905.06,"63"
"9080","2019","MG","PCdoB",10,624,53,15248681,35720.85,1759.06,"282"
"8813","2019","MG","PP",38,624,53,15700966,35720.85,51165.87,"236"
"8215","2019","MG","PATRIOTA",9,624,53,15700966,35720.85,59577.41,"101"
"8637","2019","MG","NOVO",8,624,53,15700966,35720.85,1666.76,"197"
"8061","2019","MG","REPUBLICANOS",30,624,53,15700966,35720.85,77032,"53"
"8714","2019","MG","PT",54,624,53,15700966,35720.85,97991.2,"217"
"8419","2019","MG","PSB",32,624,53,15700966,35720.85,91600,"142"
"8090","2019","MG","PATRIOTA",9,624,53,15700966,35720.85,240,"61"
"8738","2019","MG","PSD",35,624,53,15700966,35720.85,641.92,"221"
"8763","2019","MG","REPUBLICANOS",30,624,53,15700966,35720.85,12537.19,"227"
"9597","2019","MS","PSDB",29,878,8,1877982,40170.98,24274.16,"38"
"9600","2019","MS","PSDB",29,878,8,1877982,40170.98,104201.1,"40"
"9591","2019","MS","PL",33,878,8,1877982,40170.98,38303.99,"36"
"9796","2019","MS","PDT",20,878,8,1818937,40170.98,1978.02,"67"
"9458","2019","MS","PT",54,878,8,1877982,40170.98,38497.43,"1"
"9477","2019","MS","UNIÃO",52,878,8,1877982,40170.98,1662.64,"6"
"9896","2019","MS","PSD",35,878,8,1877982,40170.98,3031.16,"77"
"9583","2019","MS","PT",54,878,8,1877982,40170.98,31491.66,"34"
"9547","2019","MS","PSDB",29,878,8,1877982,40170.98,377.8,"21"
"9499","2019","MS","PL",33,878,8,1877982,40170.98,2117.31,"12"
"9675","2019","MS","PDT",20,878,8,1818937,40170.98,6710.35,"49"
"9533","2019","MS","UNIÃO",52,878,8,1877982,40170.98,70007.29,"16"
"10159","2019","MT","MDB",65,873,8,2189703,39056.17,320,"27"
"10275","2019","MT","MDB",65,873,8,2189703,39056.17,6000,"38"
"10063","2019","MT","REPUBLICANOS",30,873,8,2330281,39056.17,890,"8"
"10049","2019","MT","PSDB",54,873,8,2189703,39056.17,1862.94,"5"
"10525","2019","MT","MDB",65,873,8,2189703,39056.17,4527.99,"85"
"10511","2019","MT","MDB",65,873,8,2189703,39056.17,1185.99,"84"
"10381","2019","MT","PT",54,873,8,2330281,39056.17,151398.88,"66"
"10448","2019","MT","MDB",65,873,8,2189703,39056.17,15250,"79"
"10005","2019","MT","PT",68,873,8,2189703,39056.17,1521.83,"1"
"10265","2019","MT","REPUBLICANOS",21,873,8,2189703,39056.17,25000,"37"
"10130","2019","MT","MDB",34,873,8,2330281,39056.17,725.25,"24"
"10567","2019","MT","DEM",21,873,8,2189703,39056.17,5500,"89"
"10930","2019","PA","REPUBLICANOS",30,1592,17,5499283,41855.59,54189.3,"88"
"10863","2019","PA","PL",33,1592,17,5499283,41855.59,91620,"71"
"11565","2019","PA","PT",54,1592,17,5499283,41855.59,4496.25,"172"
"10625","2019","PA","UNIÃO",52,1592,17,5499283,41855.59,113802.47,"7"
"10953","2019","PA","PT",54,1592,17,5499283,41855.59,131300,"95"
"11266","2019","PA","DEM",21,1592,17,5188450,41855.59,10000,"141"
"10838","2019","PA","MDB",34,1592,17,5499283,41855.59,6278.26,"64"
"11154","2019","PA","PSD",36,1592,17,5188450,41855.59,10783.03,"126"
"10592","2019","PA","PSB",32,1592,17,5499283,41855.59,210950,"1"
"11000","2019","PA","PSD",36,1592,17,5188450,41855.59,1181.65,"106"
"11163","2019","PA","PODEMOS",9,1592,17,5188450,41855.59,210.72,"129"
"10739","2019","PA","MDB",34,1592,17,5499283,41855.59,108538.61,"38"
"10753","2019","PA","PSB",32,1592,17,5499283,41855.59,1600,"45"
"11123","2019","PA","PSOL",5,1592,17,5188450,41855.59,633.39,"121"
"10689","2019","PA","PTB",10,1592,17,5499283,41855.59,89910,"22"
"10718","2019","PA","UNIÃO",52,1592,17,5499283,41855.59,9393.58,"33"
"10713","2019","PA","MDB",34,1592,17,5499283,41855.59,183496.8,"30"
"11491","2019","PA","SOLIDARIEDADE",15,1592,17,5188450,41855.59,1237.61,"167"
"10833","2019","PA","PSD",35,1592,17,5499283,41855.59,687.2,"63"
"10993","2019","PA","PSD",35,1592,17,5499283,41855.59,151100,"104"
"10902","2019","PA","PSB",32,1592,17,5499283,41855.59,14699.73,"83"
"11532","2019","PA","PSDB",54,1592,17,5188450,41855.59,1723.72,"171"
"11038","2019","PA","PSDB",54,1592,17,5188450,41855.59,11604.1,"112"
"11673","2019","PB","PT",68,1716,12,2835882,41660.7,6000,"11"
"11968","2019","PB","PSC",8,1716,12,2867649,41660.7,1764.65,"60"
"12021","2019","PB","PL",33,1716,12,2867649,41660.7,11000,"73"
"11635","2019","PB","PROS",11,1716,12,2835882,41660.7,3391.46,"6"
"11932","2019","PB","UNIÃO",52,1716,12,2867649,41660.7,102629,"48"
"11961","2019","PB","PT",54,1716,12,2867649,41660.7,6415.48,"57"
"12037","2019","PB","UNIÃO",52,1716,12,2867649,41660.7,4216.76,"78"
"12109","2019","PB","PT",54,1716,12,2867649,41660.7,1124.87,"87"
"12011","2019","PB","PP",38,1716,12,2867649,41660.7,38528.01,"70"
"11933","2019","PB","REPUBLICANOS",30,1716,12,2867649,41660.7,123994.6,"49"
"12108","2019","PB","PL",33,1716,12,2867649,41660.7,6098.6,"86"
"11672","2019","PB","MDB",65,1716,12,2835882,41660.7,30000,"10"
"12001","2019","PB","PSC",8,1716,12,2867649,41660.7,2693.02,"69"
"12165","2019","PB","UNIÃO",52,1716,12,2867649,41660.7,129800,"103"
"12111","2019","PB","REPUBLICANOS",30,1716,12,2867649,41660.7,31650,"88"
"12370","2019","PB","PSB",34,1716,12,2835882,41660.7,15000,"129"
"12168","2019","PB","PL",33,1716,12,2867649,41660.7,1118.1,"105"
"12789","2019","PE","PL",33,1657,25,6570072,41304.94,29833.11,"101"
"13266","2019","PE","PSB",34,1657,25,6356307,41304.94,12488.3,"170"
"13653","2019","PE","SOLIDARIEDADE",13,1657,25,6570072,41304.94,57300,"225"
"13354","2019","PE","PODEMOS",9,1657,25,6356307,41304.94,12000,"185"
"12735","2019","PE","AVANTE",7,1657,25,6570072,41304.94,125217.86,"87"
"12755","2019","PE","PL",33,1657,25,6570072,41304.94,275843.84,"93"
"13507","2019","PE","PROS",11,1657,25,6356307,41304.94,7460.34,"208"
"13756","2019","PE","PDT",28,1657,25,6570072,41304.94,5380.15,"253"
"12723","2019","PE","PCdoB",10,1657,25,6570072,41304.94,24878.99,"85"
"12726","2019","PE","UNIÃO",52,1657,25,6570072,41304.94,112000,"86"
"12934","2019","PE","PSDB",54,1657,25,6356307,41304.94,24850,"119"
"13261","2019","PE","PSD",36,1657,25,6356307,41304.94,5161.67,"168"
"12433","2019","PE","PCdoB",10,1657,25,6570072,41304.94,4994.92,"11"
"13027","2019","PE","PSDB",54,1657,25,6356307,41304.94,10000,"136"
"13194","2019","PE","CIDADANIA",10,1657,25,6356307,41304.94,2364.08,"160"
"12812","2019","PE","PSB",32,1657,25,6570072,41304.94,5486.19,"106"
"12599","2019","PE","SOLIDARIEDADE",13,1657,25,6570072,41304.94,25528.4,"51"
"12698","2019","PE","REDE",1,1657,25,6570072,41304.94,2170.8,"77"
"12836","2019","PE","PATRIOTA",5,1657,25,6356307,41304.94,542.06,"108"
"12945","2019","PE","DEM",21,1657,25,6356307,41304.94,322.24,"122"
"12638","2019","PE","REDE",1,1657,25,6570072,41304.94,10496.68,"64"
"13665","2019","PE","PODEMOS",17,1657,25,6570072,41304.94,103723.08,"229"
"13727","2019","PE","PDT",28,1657,25,6570072,41304.94,65304.55,"243"
"12753","2019","PE","PSB",32,1657,25,6570072,41304.94,125496.85,"92"
"12980","2019","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,1643.12,"130"
"13188","2019","PE","PATRIOTA",5,1657,25,6356307,41304.94,7307.63,"159"
"12545","2019","PE","CIDADANIA",8,1657,25,6570072,41304.94,125550,"41"
"13298","2019","PE","AVANTE",2,1657,25,6356307,41304.94,5056,"177"
"12792","2019","PE","PODEMOS",17,1657,25,6570072,41304.94,34774.75,"102"
"12639","2019","PE","CIDADANIA",8,1657,25,6570072,41304.94,28837.67,"65"
"13692","2019","PE","PDT",28,1657,25,6570072,41304.94,36704.94,"233"
"12672","2019","PE","SOLIDARIEDADE",13,1657,25,6570072,41304.94,15934.86,"71"
"12635","2019","PE","UNIÃO",52,1657,25,6570072,41304.94,6186.67,"62"
"13912","2019","PI","PSD",36,1313,10,2345694,40599.91,2444.53,"14"
"14002","2019","PI","PT",68,1313,10,2345694,40599.91,8000,"26"
"14241","2019","PI","PSD",35,1313,10,2370894,40599.91,48000,"76"
"13834","2019","PI","PSD",36,1313,10,2345694,40599.91,8500,"10"
"14148","2019","PI","PSD",35,1313,10,2370894,40599.91,3504,"53"
"14370","2019","PI","MDB",65,1313,10,2345694,40599.91,3152.25,"98"
"14230","2019","PI","UNIÃO",52,1313,10,2370894,40599.91,363.1,"69"
"14217","2019","PI","PSD",35,1313,10,2370894,40599.91,206000,"63"
"13817","2019","PI","DEM",21,1313,10,2345694,40599.91,1236.22,"9"
"13985","2019","PI","PP",38,1313,10,2345694,40599.91,4800,"23"
"14224","2019","PI","REPUBLICANOS",30,1313,10,2370894,40599.91,45600.2,"67"
"13974","2019","PI","PP",38,1313,10,2345694,40599.91,13500,"21"
"14229","2019","PI","PSD",35,1313,10,2370894,40599.91,6287.76,"68"
"14644","2019","PR","MDB",34,1081,30,7971087,38500,86577.3,"46"
"14430","2019","PR","PL",34,1081,30,7865950,38500,10890.46,"7"
"14922","2019","PR","MDB",34,1081,30,7971087,38500,435.8,"110"
"15769","2019","PR","PSL",1,1081,30,7865950,38500,189.74,"243"
"15143","2019","PR","PSD",35,1081,30,7971087,38500,499.55,"159"
"15271","2019","PR","PT",68,1081,30,7865950,38500,25000,"187"
"14959","2019","PR","UNIÃO",52,1081,30,7971087,38500,100000,"123"
"15428","2019","PR","CIDADANIA",10,1081,30,7865950,38500,1633.23,"213"
"15772","2019","PR","MDB",65,1081,30,7865950,38500,540,"245"
"14630","2019","PR","PV",4,1081,30,7971087,38500,48390.3,"44"
"15211","2019","PR","PROS",11,1081,30,7865950,38500,576.7,"171"
"14701","2019","PR","MDB",34,1081,30,7971087,38500,798.02,"61"
"14937","2019","PR","SOLIDARIEDADE",13,1081,30,7971087,38500,833.83,"117"
"15229","2019","PR","PSDB",54,1081,30,7865950,38500,6161,"173"
"14764","2019","PR","REPUBLICANOS",30,1081,30,7971087,38500,30925.94,"74"
"14967","2019","PR","PL",33,1081,30,7971087,38500,19553.41,"126"
"14864","2019","PR","PV",4,1081,30,7971087,38500,92014,"99"
"15037","2019","PR","CIDADANIA",8,1081,30,7971087,38500,26306.71,"140"
"15870","2019","PR","CIDADANIA",10,1081,30,7865950,38500,1888.36,"251"
"14456","2019","PR","PDT",20,1081,30,7865950,38500,544.24,"10"
"15269","2019","PR","PP",38,1081,30,7865950,38500,10929.64,"186"
"14601","2019","PR","PT",54,1081,30,7971087,38500,67510,"39"
"14486","2019","PR","PODEMOS",9,1081,30,7865950,38500,5000,"15"
"14429","2019","PR","PTB",25,1081,30,7865950,38500,5285.88,"6"
"15878","2019","PR","CIDADANIA",10,1081,30,7865950,38500,2000,"252"
"14855","2019","PR","PSD",35,1081,30,7971087,38500,259030.3,"95"
"15245","2019","PR","PDT",20,1081,30,7865950,38500,1481.34,"178"
"15340","2019","PR","PSB",34,1081,30,7865950,38500,285,"200"
"14484","2019","PR","PSDB",54,1081,30,7865950,38500,1154,"14"
"14655","2019","PR","PSD",35,1081,30,7971087,38500,58360.53,"50"
"15217","2019","PR","PL",34,1081,30,7865950,38500,1224.75,"172"
"14913","2019","PR","PP",38,1081,30,7971087,38500,197747,"108"
"16252","2019","RJ","PCdoB",10,933,46,12141145,35388.11,5100,"57"
"16342","2019","RJ","PSOL",5,933,46,12141145,35388.11,381.57,"72"
"17314","2019","RJ","PATRIOTA",9,933,46,12408340,35388.11,9705.33,"256"
"16728","2019","RJ","PSD",35,933,46,12408340,35388.11,62839.07,"120"
"16912","2019","RJ","REPUBLICANOS",30,933,46,12408340,35388.11,254488.04,"168"
"16722","2019","RJ","PDT",28,933,46,12408340,35388.11,934.66,"119"
"16987","2019","RJ","MDB",34,933,46,12408340,35388.11,1502.18,"191"
"17049","2019","RJ","SOLIDARIEDADE",13,933,46,12408340,35388.11,138425.99,"207"
"17211","2019","RJ","PSD",35,933,46,12408340,35388.11,13178,"238"
"16092","2019","RJ","MDB",65,933,46,12141145,35388.11,3413.95,"33"
"17138","2019","RJ","PATRIOTA",9,933,46,12408340,35388.11,154173.34,"225"
"17207","2019","RJ","PT",54,933,46,12408340,35388.11,4005.17,"237"
"17027","2019","RJ","SOLIDARIEDADE",13,933,46,12408340,35388.11,3506.68,"202"
"17089","2019","RJ","MDB",34,933,46,12408340,35388.11,92919.54,"217"
"16043","2019","RJ","MDB",65,933,46,12141145,35388.11,1474.2,"26"
"16772","2019","RJ","PL",33,933,46,12408340,35388.11,14595.94,"129"
"15940","2019","RJ","PODEMOS",9,933,46,12141145,35388.11,3219.56,"11"
"16167","2019","RJ","PATRIOTA",5,933,46,12141145,35388.11,7573.23,"50"
"16811","2019","RJ","PT",54,933,46,12408340,35388.11,140420,"142"
"16318","2019","RJ","PTB",25,933,46,12141145,35388.11,14978.97,"69"
"15932","2019","RJ","MDB",65,933,46,12141145,35388.11,443.91,"7"
"16374","2019","RJ","PTB",25,933,46,12141145,35388.11,25000,"74"
"16166","2019","RJ","PDT",20,933,46,12141145,35388.11,5160.82,"49"
"17357","2019","RJ","PTB",10,933,46,12408340,35388.11,30000,"265"
"16613","2019","RJ","REPUBLICANOS",21,933,46,12141145,35388.11,2750.97,"107"
"16472","2019","RJ","PODEMOS",9,933,46,12141145,35388.11,25000,"89"
"17242","2019","RJ","PCdoB",10,933,46,12408340,35388.11,26304.91,"242"
"16590","2019","RJ","DEM",21,933,46,12141145,35388.11,67199.65,"104"
"17088","2019","RJ","SOLIDARIEDADE",13,933,46,12408340,35388.11,1711.78,"216"
"17335","2019","RJ","PL",33,933,46,12408340,35388.11,9744.77,"262"
"16549","2019","RJ","PP",38,933,46,12141145,35388.11,238.05,"100"
"16919","2019","RJ","PSDB",29,933,46,12408340,35388.11,12513.63,"169"
"17134","2019","RJ","NOVO",8,933,46,12408340,35388.11,1030.87,"224"
"17016","2019","RJ","REPUBLICANOS",30,933,46,12408340,35388.11,6547.62,"197"
"17853","2019","RN","PT",54,1775,8,2373619,42360.13,7307.69,"92"
"17620","2019","RN","PP",38,1775,8,2373619,42360.13,253708.58,"37"
"17911","2019","RN","MDB",65,1775,8,2327451,42360.13,189.94,"99"
"17445","2019","RN","PODEMOS",9,1775,8,2327451,42360.13,2847.95,"11"
"17476","2019","RN","DEM",21,1775,8,2327451,42360.13,1158.25,"17"
"17377","2019","RN","MDB",65,1775,8,2327451,42360.13,4300,"5"
"17811","2019","RN","PL",33,1775,8,2373619,42360.13,42825.58,"80"
"17376","2019","RN","PSD",36,1775,8,2327451,42360.13,15326,"4"
"17776","2019","RN","PT",54,1775,8,2373619,42360.13,807.9,"70"
"17813","2019","RN","MDB",34,1775,8,2373619,42360.13,110000,"81"
"17589","2019","RN","DEM",21,1775,8,2327451,42360.13,1563.33,"32"
"17677","2019","RN","PSB",32,1775,8,2373619,42360.13,3450.34,"45"
"17690","2019","RN","PL",33,1775,8,2373619,42360.13,11148.23,"48"
"18365","2019","RO","PTB",25,1900,8,1127154,43300.63,2009.38,"80"
"18162","2019","RO","DEM",21,1900,8,1127154,43300.63,20000,"56"
"18056","2019","RO","REPUBLICANOS",30,1900,8,1175733,43300.63,5413.45,"31"
"18119","2019","RO","REPUBLICANOS",30,1900,8,1175733,43300.63,12028.24,"41"
"18033","2019","RO","PP",38,1900,8,1175733,43300.63,14000,"28"
"18128","2019","RO","REPUBLICANOS",30,1900,8,1175733,43300.63,4360.76,"46"
"17969","2019","RO","PODEMOS",17,1900,8,1175733,43300.63,59902.81,"16"
"18064","2019","RO","PSD",35,1900,8,1175733,43300.63,1034.95,"33"
"18390","2019","RO","PSD",36,1900,8,1127154,43300.63,9043.61,"83"
"18457","2019","RO","PL",33,1900,8,1175733,43300.63,4207.35,"93"
"18144","2019","RO","PSB",32,1900,8,1175733,43300.63,9597.23,"51"
"18088","2019","RO","PP",38,1900,8,1175733,43300.63,66930.91,"35"
"18301","2019","RO","PSDB",54,1900,8,1127154,43300.63,466.82,"71"
"18751","2019","RR","PSD",35,2496,8,333464,45240.67,70000,"62"
"18688","2019","RR","SOLIDARIEDADE",13,2496,8,333464,45240.67,52817.4,"50"
"18531","2019","RR","PL",33,2496,8,333464,45240.67,53239.57,"9"
"18600","2019","RR","PSD",35,2496,8,333464,45240.67,42240.26,"26"
"18790","2019","RR","REPUBLICANOS",30,2496,8,333464,45240.67,48000,"71"
"18696","2019","RR","SOLIDARIEDADE",13,2496,8,333464,45240.67,3678.09,"52"
"18870","2019","RR","PSDB",54,2496,8,299558,45240.67,18000,"83"
"18536","2019","RR","UNIÃO",52,2496,8,333464,45240.67,3504.98,"10"
