"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"22579","2018","12","55","4","SC","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1314,16,4859324,39505.92,122.53,"1"
"23370","2018","12","55","4","SE","MDB","SERVIÇOS POSTAIS",65,1292,8,1454165,39767.4,119.63,"1"
"23306","2018","12","55","4","SE","PL","TELEFONIA",34,1292,8,1454165,39767.4,65.88,"2"
"24553","2018","12","55","4","SP","PSL","SERVIÇOS POSTAIS",1,873,70,31998432,36671.67,103.45,"1"
"24029","2018","12","55","4","SP","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,873,70,31998432,36671.67,154,"1"
"552","2019","1","55","5","AL","AVANTE","SERVIÇOS POSTAIS",2,1485,9,1995727,40572.24,80.77,"2"
"1490","2019","1","55","5","AM","MDB","SERVIÇOS POSTAIS",65,1932,8,2226891,43198.26,194.62,"1"
"1560","2019","1","55","5","AM","PDT","SERVIÇOS POSTAIS",20,1932,8,2226891,43198.26,94.79,"1"
"1197","2019","1","55","5","AM","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1932,8,2226891,43198.26,200,"2"
"1505","2019","1","55","5","AM","PODEMOS","TELEFONIA",9,1932,8,2226891,43198.26,95.01,"1"
"2004","2019","1","55","5","AP","MDB","SERVIÇOS POSTAIS",65,1791,8,455514,43002.92,36.58,"2"
"2183","2019","1","55","5","AP","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",9,1791,8,455514,43002.92,60,"2"
"2979","2019","1","55","5","BA","MDB","TELEFONIA",65,1060,39,10185417,38638.99,25.62,"2"
"2884","2019","1","55","5","BA","PCdoB","SERVIÇOS POSTAIS",10,1060,39,10185417,38638.99,191.7,"2"
"2814","2019","1","55","5","BA","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1060,39,10185417,38638.99,46,"2"
"4431","2019","1","55","5","CE","AVANTE","TELEFONIA",2,1687,22,6271554,42079.91,187.1,"1"
"4300","2019","1","55","5","CE","MDB","SERVIÇOS POSTAIS",65,1687,22,6271554,42079.91,17.18,"1"
"4125","2019","1","55","5","CE","PDT","SERVIÇOS POSTAIS",20,1687,22,6271554,42079.91,107.06,"1"
"4264","2019","1","55","5","CE","PODEMOS","TELEFONIA",9,1687,22,6271554,42079.91,0.1,"1"
"4039","2019","1","55","5","CE","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,1687,22,6271554,42079.91,132.2,"1"
"5414","2019","1","55","5","ES","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,947,10,2653536,37052.05,47.43,"2"
"5402","2019","1","55","5","ES","SOLIDARIEDADE","TELEFONIA",15,947,10,2653536,37052.05,9.93,"1"
"6633","2019","1","55","5","GO","PSL","TELEFONIA",1,173,17,4331733,35135.2,70.03,"2"
"7025","2019","1","55","5","GO","SOLIDARIEDADE","TELEFONIA",15,173,17,4331733,35135.2,183.91,"1"
"7625","2019","1","55","5","MA","PATRIOTA","TELEFONIA",5,1524,18,4497336,41779.83,39.01,"1"
"7605","2019","1","55","5","MA","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,1524,18,4497336,41779.83,62.35,"1"
"7529","2019","1","55","5","MA","PTB","TELEFONIA",25,1524,18,4497336,41779.83,223.5,"2"
"8362","2019","1","55","5","MG","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,624,53,15248681,35720.85,47.7,"1"
"8896","2019","1","55","5","MG","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,624,53,15248681,35720.85,80,"1"
"8350","2019","1","55","5","MG","PROS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",11,624,53,15248681,35720.85,95.4,"2"
"8899","2019","1","55","5","MG","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,624,53,15248681,35720.85,217.4,"2"
"10005","2019","1","55","5","MG","PSL","TELEFONIA",1,624,53,15248681,35720.85,4.31,"1"
"8986","2019","1","55","5","MG","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,624,53,15248681,35720.85,74.93,"2"
"10451","2019","1","55","5","MS","PSD","SERVIÇOS POSTAIS",36,878,8,1818937,40170.98,33.76,"1"
"10858","2019","1","55","5","MT","DEM","TELEFONIA",21,873,8,2189703,39056.17,184.84,"1"
"11478","2019","1","55","5","MT","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,873,8,2189703,39056.17,163.2,"2"
"10952","2019","1","55","5","MT","PSL","TELEFONIA",1,873,8,2189703,39056.17,32.37,"1"
"10925","2019","1","55","5","MT","REPUBLICANOS","TELEFONIA",21,873,8,2189703,39056.17,195.21,"1"
"12465","2019","1","55","5","PA","PODEMOS","SERVIÇOS POSTAIS",9,1592,17,5188450,41855.59,58.91,"3"
"12463","2019","1","55","5","PA","PP","TELEFONIA",38,1592,17,5188450,41855.59,98.09,"1"
"11679","2019","1","55","5","PA","PSC","TELEFONIA",13,1592,17,5188450,41855.59,149.44,"1"
"13053","2019","1","55","5","PB","MDB","TELEFONIA",65,1716,12,2835882,41660.7,162.57,"2"
"12981","2019","1","55","5","PB","PSDB","SERVIÇOS POSTAIS",54,1716,12,2835882,41660.7,197.6,"1"
"13072","2019","1","55","5","PB","PTB","SERVIÇOS POSTAIS",25,1716,12,2835882,41660.7,64.66,"2"
"14392","2019","1","55","5","PE","PROS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",11,1657,25,6356307,41304.94,229.74,"1"
"14541","2019","1","55","5","PE","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1657,25,6356307,41304.94,14.91,"1"
"14235","2019","1","55","5","PE","PTB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",25,1657,25,6356307,41304.94,187.85,"2"
"15165","2019","1","55","5","PI","MDB","PASSAGEM AÉREA",65,1313,10,2345694,40599.91,-3017.73,"2"
"15427","2019","1","55","5","PR","DEM","TELEFONIA",21,1081,30,7865950,38500,46.31,"1"
"15960","2019","1","55","5","PR","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,1081,30,7865950,38500,105,"1"
"15930","2019","1","55","5","PR","PROS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",11,1081,30,7865950,38500,114.27,"3"
"15576","2019","1","55","5","PR","PSC","MANUTENÇÃO DE ESCRITÓRIO",13,1081,30,7865950,38500,32.5,"3"
"15326","2019","1","55","5","PR","PSL","TELEFONIA",1,1081,30,7865950,38500,14.04,"1"
"16035","2019","1","55","5","PR","PTB","SERVIÇOS POSTAIS",25,1081,30,7865950,38500,113.47,"2"
"17533","2019","1","55","5","RJ","PCdoB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,933,46,12141145,35388.11,137,"2"
"17565","2019","1","55","5","RJ","PSB","SERVIÇOS POSTAIS",34,933,46,12141145,35388.11,90.41,"2"
"17653","2019","1","55","5","RJ","PSOL","ASSINATURA DE PUBLICAÇÕES",5,933,46,12141145,35388.11,135.9,"2"
"17032","2019","1","55","5","RJ","REPUBLICANOS","SERVIÇOS POSTAIS",21,933,46,12141145,35388.11,117.82,"1"
"19090","2019","1","55","5","RN","PSDB","SERVIÇOS POSTAIS",54,1775,8,2327451,42360.13,173.73,"1"
"19384","2019","1","55","5","RO","PL","SERVIÇOS POSTAIS",34,1900,8,1127154,43300.63,66.18,"1"
"19576","2019","1","55","5","RO","PSDB","SERVIÇOS POSTAIS",54,1900,8,1127154,43300.63,66.18,"3"
"19835","2019","1","55","5","RR","PODEMOS","SERVIÇOS POSTAIS",9,2496,8,299558,45240.67,38.21,"1"
"20747","2019","1","55","5","RS","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",65,1619,31,8392033,40504.04,150,"2"
"20659","2019","1","55","5","RS","PSB","ASSINATURA DE PUBLICAÇÕES",34,1619,31,8392033,40504.04,41.9,"1"
"21182","2019","1","55","5","RS","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1619,31,8392033,40504.04,175.79,"2"
"22721","2019","1","55","5","SC","CIDADANIA","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",10,1314,16,4859324,39505.92,108.2,"2"
"22856","2019","1","55","5","SC","DEM","TELEFONIA",21,1314,16,4859324,39505.92,88.07,"3"
"23355","2019","1","55","5","SE","PSB","TELEFONIA",34,1292,8,1454165,39767.4,15.25,"2"
"23254","2019","1","55","5","SE","PSD","SERVIÇOS POSTAIS",36,1292,8,1454165,39767.4,14.2,"1"
"23485","2019","1","55","5","SE","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,1292,8,1454165,39767.4,200,"3"
"24751","2019","1","55","5","SP","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,873,70,31998432,36671.67,69.21,"2"
"24714","2019","1","55","5","SP","PCdoB","SERVIÇOS POSTAIS",10,873,70,31998432,36671.67,149.8,"2"
"24020","2019","1","55","5","SP","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,873,70,31998432,36671.67,221.53,"1"
"24987","2019","1","55","5","SP","PSC","SERVIÇOS POSTAIS",13,873,70,31998432,36671.67,145.15,"2"
"24649","2019","1","55","5","SP","PSL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",1,873,70,31998432,36671.67,140.53,"1"
"24124","2019","1","55","5","SP","PSOL","ASSINATURA DE PUBLICAÇÕES",5,873,70,31998432,36671.67,171,"1"
"25197","2019","1","55","5","TO","PP","SERVIÇOS POSTAIS",38,620,8,996887,39131.75,17.18,"1"
"47","2019","2","56","1","AC","REPUBLICANOS","TELEFONIA",30,2246,8,547680,44260.6,42.35,"1"
"199","2019","2","56","1","AC","UNIÃO","SERVIÇOS POSTAIS",52,2246,8,547680,44260.6,66.3,"1"
"928","2019","2","56","1","AL","PSB","TELEFONIA",32,1485,9,2187967,40572.24,75.39,"2"
"813","2019","2","56","1","AL","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1485,9,2187967,40572.24,190.74,"1"
"759","2019","2","56","1","AL","REPUBLICANOS","SERVIÇOS POSTAIS",30,1485,9,2187967,40572.24,133.92,"2"
"1414","2019","2","56","1","AM","PSD","SERVIÇOS POSTAIS",35,1932,8,2428098,43198.26,107.03,"1"
"1314","2019","2","56","1","AM","REPUBLICANOS","TELEFONIA",30,1932,8,2428098,43198.26,132.4,"1"
"1403","2019","2","56","1","AM","SOLIDARIEDADE","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,1932,8,2428098,43198.26,139.13,"2"
"1274","2019","2","56","1","AM","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,1932,8,2428098,43198.26,131.56,"1"
"3339","2019","2","56","1","BA","PCdoB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,1060,39,10393170,38638.99,16.34,"2"
"3549","2019","2","56","1","BA","PSB","TELEFONIA",32,1060,39,10393170,38638.99,228.37,"2"
"3322","2019","2","56","1","BA","PSC","TELEFONIA",8,1060,39,10393170,38638.99,75.66,"1"
"3563","2019","2","56","1","BA","PSDB","SERVIÇOS POSTAIS",29,1060,39,10393170,38638.99,95,"2"
"3751","2019","2","56","1","CE","PSDB","SERVIÇOS POSTAIS",29,1687,22,6344483,42079.91,1.95,"1"
"4864","2019","2","56","1","DF","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,0,8,2084356,30416.8,39.94,"2"
"4874","2019","2","56","1","DF","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30,0,8,2084356,30416.8,64,"2"
"5890","2019","2","56","1","ES","REPUBLICANOS","SERVIÇOS POSTAIS",30,947,10,2754728,37052.05,159.68,"2"
"5740","2019","2","56","1","ES","UNIÃO","TELEFONIA",52,947,10,2754728,37052.05,20.41,"2"
"6016","2019","2","56","1","GO","PATRIOTA","TELEFONIA",9,173,17,4454497,35135.2,40.81,"1"
"6318","2019","2","56","1","GO","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,173,17,4454497,35135.2,28.49,"2"
"6296","2019","2","56","1","GO","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,173,17,4454497,35135.2,185.74,"1"
"6289","2019","2","56","1","GO","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,173,17,4454497,35135.2,38.21,"2"
"6177","2019","2","56","1","GO","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,173,17,4454497,35135.2,86.73,"1"
"7975","2019","2","56","1","MA","PATRIOTA","TELEFONIA",9,1524,18,4537237,41779.83,140.91,"2"
"8119","2019","2","56","1","MA","PCdoB","TELEFONIA",10,1524,18,4537237,41779.83,134.39,"3"
"8021","2019","2","56","1","MA","PL","SERVIÇOS POSTAIS",33,1524,18,4537237,41779.83,6.8,"2"
"9542","2019","2","56","1","MG","MDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",34,624,53,15700966,35720.85,111.45,"2"
"9672","2019","2","56","1","MG","NOVO","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",8,624,53,15700966,35720.85,76.4,"2"
"9715","2019","2","56","1","MG","PATRIOTA","SERVIÇOS POSTAIS",9,624,53,15700966,35720.85,45.91,"3"
"9402","2019","2","56","1","MG","PSC","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",8,624,53,15700966,35720.85,107.75,"3"
"9215","2019","2","56","1","MG","PSOL","COMBUSTÍVEIS E LUBRIFICANTES",10,624,53,15700966,35720.85,138.22,"3"
"9284","2019","2","56","1","MG","PV","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",4,624,53,15700966,35720.85,148.87,"1"
"9500","2019","2","56","1","MG","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30,624,53,15700966,35720.85,147.4,"1"
"9636","2019","2","56","1","MG","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,624,53,15700966,35720.85,208.42,"3"
"9151","2019","2","56","1","MG","UNIÃO","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",52,624,53,15700966,35720.85,103.9,"2"
"10578","2019","2","56","1","MS","PL","SERVIÇOS POSTAIS",33,878,8,1877982,40170.98,30.8,"1"
"10626","2019","2","56","1","MS","PP","SERVIÇOS POSTAIS",38,878,8,1877982,40170.98,21,"1"
"10732","2019","2","56","1","MS","PSD","TELEFONIA",35,878,8,1877982,40170.98,35.72,"2"
"11231","2019","2","56","1","MT","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,873,8,2330281,39056.17,79.3,"2"
"11188","2019","2","56","1","MT","PP","TELEFONIA",38,873,8,2330281,39056.17,151.34,"2"
"11133","2019","2","56","1","MT","REPUBLICANOS","TELEFONIA",30,873,8,2330281,39056.17,67.82,"3"
"12028","2019","2","56","1","PA","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,1592,17,5499283,41855.59,17.4,"2"
"11756","2019","2","56","1","PA","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1592,17,5499283,41855.59,223.09,"1"
"11720","2019","2","56","1","PA","PTB","TELEFONIA",10,1592,17,5499283,41855.59,40.49,"1"
"13159","2019","2","56","1","PB","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,1716,12,2867649,41660.7,74,"1"
"13321","2019","2","56","1","PB","PSC","TELEFONIA",8,1716,12,2867649,41660.7,189.57,"2"
"13631","2019","2","56","1","PE","AVANTE","SERVIÇOS POSTAIS",7,1657,25,6570072,41304.94,67.8,"2"
"13669","2019","2","56","1","PE","PCdoB","SERVIÇOS POSTAIS",10,1657,25,6570072,41304.94,50.64,"2"
"13922","2019","2","56","1","PE","PODEMOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",17,1657,25,6570072,41304.94,66.44,"2"
"13851","2019","2","56","1","PE","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",32,1657,25,6570072,41304.94,206.42,"2"
"13742","2019","2","56","1","PE","REDE","ASSINATURA DE PUBLICAÇÕES",1,1657,25,6570072,41304.94,118.8,"2"
"13745","2019","2","56","1","PE","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,1657,25,6570072,41304.94,4.2,"2"
"14785","2019","2","56","1","PI","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,1313,10,2370894,40599.91,163,"2"
"14994","2019","2","56","1","PI","PSD","SERVIÇOS POSTAIS",35,1313,10,2370894,40599.91,134.71,"2"
"16767","2019","2","56","1","PR","CIDADANIA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,1081,30,7971087,38500,120,"2"
"16518","2019","2","56","1","PR","PDT","TELEFONIA",28,1081,30,7971087,38500,14,"2"
"16494","2019","2","56","1","PR","PL","SERVIÇOS POSTAIS",33,1081,30,7971087,38500,178.47,"2"
"16639","2019","2","56","1","PR","PV","TELEFONIA",4,1081,30,7971087,38500,66.81,"2"
"15711","2019","2","56","1","PR","SOLIDARIEDADE","TELEFONIA",13,1081,30,7971087,38500,48.05,"1"
"18477","2019","2","56","1","RJ","PATRIOTA","MANUTENÇÃO DE ESCRITÓRIO",9,933,46,12408340,35388.11,201.9,"2"
"18199","2019","2","56","1","RJ","PDT","SERVIÇOS POSTAIS",28,933,46,12408340,35388.11,188.2,"2"
"17893","2019","2","56","1","RJ","PSOL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,933,46,12408340,35388.11,110,"1"
"17911","2019","2","56","1","RJ","PTB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,933,46,12408340,35388.11,170.39,"1"
"18414","2019","2","56","1","RJ","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,933,46,12408340,35388.11,55.05,"2"
"18643","2019","2","56","1","RJ","UNIÃO","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",52,933,46,12408340,35388.11,180,"2"
"18954","2019","2","56","1","RN","PL","TELEFONIA",33,1775,8,2373619,42360.13,198.25,"4"
"19697","2019","2","56","1","RO","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1900,8,1175733,43300.63,48.29,"1"
"19783","2019","2","56","1","RO","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",32,1900,8,1175733,43300.63,50,"2"
"19867","2019","2","56","1","RR","REDE","TELEFONIA",1,2496,8,333464,45240.67,77.87,"1"
"19987","2019","2","56","1","RR","REPUBLICANOS","SERVIÇOS POSTAIS",30,2496,8,333464,45240.67,50.64,"2"
"21884","2019","2","56","1","RS","NOVO","TELEFONIA",8,1619,31,8354732,40504.04,31.74,"2"
"21612","2019","2","56","1","RS","PSD","SERVIÇOS POSTAIS",35,1619,31,8354732,40504.04,159.36,"1"
"20431","2019","2","56","1","RS","PSOL","TELEFONIA",10,1619,31,8354732,40504.04,54.66,"2"
"23140","2019","2","56","1","SC","CIDADANIA","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",8,1314,16,5070212,39505.92,108.2,"2"
"23096","2019","2","56","1","SC","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1314,16,5070212,39505.92,43.26,"2"
"22209","2019","2","56","1","SC","NOVO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,1314,16,5070212,39505.92,203.11,"2"
"22379","2019","2","56","1","SC","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1314,16,5070212,39505.92,115.37,"1"
"22248","2019","2","56","1","SC","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",29,1314,16,5070212,39505.92,178.51,"2"
"23745","2019","2","56","1","SE","PP","DIVULGAÇÃO MANDATO",38,1292,8,1577058,39767.4,89.97,"2"
"23587","2019","2","56","1","SE","UNIÃO","TELEFONIA",52,1292,8,1577058,39767.4,147.22,"2"
"23985","2019","2","56","1","SP","PCdoB","SERVIÇOS POSTAIS",10,873,70,33040411,36671.67,31.4,"1"
"23930","2019","2","56","1","SP","PROS","TELEFONIA",8,873,70,33040411,36671.67,26.64,"1"
"24265","2019","2","56","1","SP","PSOL","ASSINATURA DE PUBLICAÇÕES",10,873,70,33040411,36671.67,171,"1"
"25065","2019","2","56","1","SP","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",13,873,70,33040411,36671.67,226.5,"2"
"24254","2019","2","56","1","SP","UNIÃO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,873,70,33040411,36671.67,179,"1"
"25365","2019","2","56","1","TO","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,620,8,1039439,39131.75,90.81,"2"
"245","2019","3","56","1","AC","PCdoB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,2246,8,547680,44260.6,181.62,"2"
"160","2019","3","56","1","AC","PDT","SERVIÇOS POSTAIS",28,2246,8,547680,44260.6,18.2,"1"
"55","2019","3","56","1","AC","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,2246,8,547680,44260.6,34.44,"1"
"873","2019","3","56","1","AL","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1485,9,2187967,40572.24,127.5,"2"
"800","2019","3","56","1","AL","PT","SERVIÇOS POSTAIS",54,1485,9,2187967,40572.24,175.19,"2"
"718","2019","3","56","1","AL","PV","SERVIÇOS POSTAIS",4,1485,9,2187967,40572.24,13.45,"1"
"1395","2019","3","56","1","AM","UNIÃO","SERVIÇOS POSTAIS",52,1932,8,2428098,43198.26,42.09,"1"
"1677","2019","3","56","1","AP","PSB","SERVIÇOS POSTAIS",32,1791,8,512110,43002.92,118.23,"1"
"3308","2019","3","56","1","BA","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",17,1060,39,10393170,38638.99,142.07,"3"
"2398","2019","3","56","1","BA","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1060,39,10393170,38638.99,140,"1"
"3474","2019","3","56","1","BA","PSB","SERVIÇOS POSTAIS",32,1060,39,10393170,38638.99,23.7,"2"
"3362","2019","3","56","1","BA","PSC","SERVIÇOS POSTAIS",8,1060,39,10393170,38638.99,43.97,"2"
"2394","2019","3","56","1","BA","PSDB","TELEFONIA",29,1060,39,10393170,38638.99,125.26,"1"
"3721","2019","3","56","1","CE","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1687,22,6344483,42079.91,5.1,"1"
"4673","2019","3","56","1","CE","PSB","TELEFONIA",32,1687,22,6344483,42079.91,39.37,"2"
"3838","2019","3","56","1","CE","PSD","TELEFONIA",35,1687,22,6344483,42079.91,83.3,"2"
"3825","2019","3","56","1","CE","PSDB","SERVIÇOS POSTAIS",29,1687,22,6344483,42079.91,65.72,"2"
"3851","2019","3","56","1","CE","UNIÃO","SERVIÇOS POSTAIS",52,1687,22,6344483,42079.91,214.11,"2"
"4871","2019","3","56","1","DF","PL","TELEFONIA",33,0,8,2084356,30416.8,118.61,"2"
"5737","2019","3","56","1","ES","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",32,947,10,2754728,37052.05,192.5,"1"
"5776","2019","3","56","1","ES","REPUBLICANOS","SERVIÇOS POSTAIS",30,947,10,2754728,37052.05,100.13,"1"
"5690","2019","3","56","1","ES","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,947,10,2754728,37052.05,203.77,"2"
"6225","2019","3","56","1","GO","PATRIOTA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,173,17,4454497,35135.2,30.67,"2"
"6550","2019","3","56","1","GO","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,173,17,4454497,35135.2,128.74,"2"
"6479","2019","3","56","1","GO","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,173,17,4454497,35135.2,116.33,"1"
"6068","2019","3","56","1","GO","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,173,17,4454497,35135.2,230.66,"1"
"8048","2019","3","56","1","MA","PATRIOTA","MANUTENÇÃO DE ESCRITÓRIO",9,1524,18,4537237,41779.83,144.9,"1"
"8154","2019","3","56","1","MA","PSB","SERVIÇOS POSTAIS",32,1524,18,4537237,41779.83,25.32,"3"
"8145","2019","3","56","1","MA","REPUBLICANOS","SERVIÇOS POSTAIS",30,1524,18,4537237,41779.83,100.99,"3"
"8551","2019","3","56","1","MG","NOVO","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",8,624,53,15700966,35720.85,29.4,"1"
"9054","2019","3","56","1","MG","PSB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",32,624,53,15700966,35720.85,120.2,"1"
"9608","2019","3","56","1","MG","PSC","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,624,53,15700966,35720.85,84.8,"3"
"9355","2019","3","56","1","MG","PSOL","TELEFONIA",10,624,53,15700966,35720.85,131.58,"1"
"9846","2019","3","56","1","MG","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",30,624,53,15700966,35720.85,193,"2"
"9477","2019","3","56","1","MG","SOLIDARIEDADE","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,624,53,15700966,35720.85,153.45,"1"
"10648","2019","3","56","1","MS","PL","TELEFONIA",33,878,8,1877982,40170.98,75.62,"2"
"10647","2019","3","56","1","MS","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,878,8,1877982,40170.98,173.7,"1"
"10215","2019","3","56","1","MS","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,878,8,1877982,40170.98,174.12,"1"
"11178","2019","3","56","1","MT","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,873,8,2330281,39056.17,164.4,"1"
"11108","2019","3","56","1","MT","PL","SERVIÇOS POSTAIS",33,873,8,2330281,39056.17,3.9,"3"
"10986","2019","3","56","1","MT","PP","SERVIÇOS POSTAIS",38,873,8,2330281,39056.17,155.23,"1"
"11255","2019","3","56","1","MT","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,873,8,2330281,39056.17,206.33,"5"
"11812","2019","3","56","1","PA","PL","SERVIÇOS POSTAIS",33,1592,17,5499283,41855.59,65.46,"1"
"11896","2019","3","56","1","PA","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1592,17,5499283,41855.59,67.5,"1"
"11702","2019","3","56","1","PA","REPUBLICANOS","TELEFONIA",30,1592,17,5499283,41855.59,182.85,"1"
