"","ano","uf","partido","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"4502","2016","DF","PP",38,0,8,1897677,30416.8,78600,"5"
"4384","2016","DF","PSD",36,0,8,1897677,30416.8,9559.42,"5"
"4491","2016","DF","PSDB",54,0,8,1897677,30416.8,7667.26,"4"
"4232","2016","DF","PT",68,0,8,1897677,30416.8,1112.79,"1"
"4414","2016","DF","SOLIDARIEDADE",15,0,8,1897677,30416.8,826.88,"6"
"5221","2016","ES","MDB",65,947,10,2653536,37052.05,25224.07,"8"
"4633","2016","ES","PCdoB",10,947,10,2653536,37052.05,20919.09,"1"
"4737","2016","ES","PDT",20,947,10,2653536,37052.05,64700,"2"
"4770","2016","ES","PP",38,947,10,2653536,37052.05,112405.21,"3"
"5177","2016","ES","PSB",34,947,10,2653536,37052.05,90382.1,"5"
"4645","2016","ES","PSDB",54,947,10,2653536,37052.05,1834.6,"1"
"4665","2016","ES","PSL",1,947,10,2653536,37052.05,822.48,"1"
"5190","2016","ES","PT",68,947,10,2653536,37052.05,5951.55,"11"
"4630","2016","ES","SOLIDARIEDADE",15,947,10,2653536,37052.05,152380,"1"
"5872","2016","GO","CIDADANIA",10,173,17,4331733,35135.2,60642.5,"7"
"5523","2016","GO","MDB",65,173,17,4331733,35135.2,61864.57,"2"
"5602","2016","GO","PDT",20,173,17,4331733,35135.2,144600,"2"
"5691","2016","GO","PL",34,173,17,4331733,35135.2,4705.2,"3"
"5802","2016","GO","PP",38,173,17,4331733,35135.2,3490.01,"7"
"5882","2016","GO","PSD",36,173,17,4331733,35135.2,8516.3,"7"
"5659","2016","GO","PSDB",54,173,17,4331733,35135.2,92557.35,"5"
"5893","2016","GO","PSL",1,173,17,4331733,35135.2,21751.06,"4"
"5742","2016","GO","PT",68,173,17,4331733,35135.2,1862.18,"7"
"5757","2016","GO","PTB",25,173,17,4331733,35135.2,48875,"7"
"5579","2016","GO","REPUBLICANOS",21,173,17,4331733,35135.2,38009.74,"2"
"5472","2016","GO","SOLIDARIEDADE",15,173,17,4331733,35135.2,63262.98,"1"
"6159","2016","MA","CIDADANIA",10,1524,18,4497336,41779.83,28000,"2"
"6129","2016","MA","DEM",21,1524,18,4497336,41779.83,144983.11,"1"
"6364","2016","MA","MDB",65,1524,18,4497336,41779.83,18337.24,"4"
"6913","2016","MA","PATRIOTA",5,1524,18,4497336,41779.83,2438.05,"8"
"6296","2016","MA","PCdoB",10,1524,18,4497336,41779.83,25539.24,"2"
"6282","2016","MA","PDT",20,1524,18,4497336,41779.83,51744.1,"5"
"6861","2016","MA","PL",34,1524,18,4497336,41779.83,112500,"6"
"6818","2016","MA","PODEMOS",9,1524,18,4497336,41779.83,58714.06,"8"
"6994","2016","MA","PP",38,1524,18,4497336,41779.83,2362.32,"8"
"6196","2016","MA","PSB",34,1524,18,4497336,41779.83,41251,"1"
"6204","2016","MA","PSC",13,1524,18,4497336,41779.83,14500,"2"
"6838","2016","MA","PSDB",54,1524,18,4497336,41779.83,1761.5,"7"
"6309","2016","MA","PT",68,1524,18,4497336,41779.83,126223.9,"5"
"6922","2016","MA","PTB",25,1524,18,4497336,41779.83,6720.59,"6"
"6898","2016","MA","PV",8,1524,18,4497336,41779.83,4416.47,"7"
"6983","2016","MA","REPUBLICANOS",21,1524,18,4497336,41779.83,1692.56,"6"
"8048","2016","MG","AVANTE",2,624,53,15248681,35720.85,108143.45,"3"
"8086","2016","MG","DEM",21,624,53,15248681,35720.85,103923,"5"
"8156","2016","MG","MDB",65,624,53,15248681,35720.85,142195.24,"5"
"8223","2016","MG","PCdoB",10,624,53,15248681,35720.85,9800,"6"
"8105","2016","MG","PDT",20,624,53,15248681,35720.85,138402.75,"4"
"8155","2016","MG","PL",34,624,53,15248681,35720.85,24024.6,"4"
"7204","2016","MG","PODEMOS",9,624,53,15248681,35720.85,21149.92,"2"
"8055","2016","MG","PP",38,624,53,15248681,35720.85,17550.8,"3"
"8431","2016","MG","PROS",11,624,53,15248681,35720.85,3250.1,"10"
"8358","2016","MG","PSB",34,624,53,15248681,35720.85,41045.34,"9"
"8226","2016","MG","PSC",13,624,53,15248681,35720.85,115458.4,"7"
"8063","2016","MG","PSD",36,624,53,15248681,35720.85,147534.56,"5"
"7179","2016","MG","PSDB",54,624,53,15248681,35720.85,42456.85,"2"
"8481","2016","MG","PSL",1,624,53,15248681,35720.85,126900,"11"
"8135","2016","MG","PT",68,624,53,15248681,35720.85,38407.19,"3"
"8154","2016","MG","SOLIDARIEDADE",15,624,53,15248681,35720.85,5398.61,"8"
"8770","2016","MS","DEM",21,878,8,1818937,40170.98,10388,"3"
"8669","2016","MS","MDB",65,878,8,1818937,40170.98,17013.65,"3"
"8734","2016","MS","PDT",20,878,8,1818937,40170.98,107600,"6"
"8658","2016","MS","PSB",34,878,8,1818937,40170.98,18815.2,"3"
"8664","2016","MS","PSDB",54,878,8,1818937,40170.98,4339.73,"2"
"8667","2016","MS","PT",68,878,8,1818937,40170.98,1816.88,"1"
"8994","2016","MT","DEM",21,873,8,2189703,39056.17,1067.49,"1"
"9473","2016","MT","MDB",65,873,8,2189703,39056.17,66733.93,"7"
"9468","2016","MT","PP",38,873,8,2189703,39056.17,5352.91,"8"
"9232","2016","MT","PSD",36,873,8,2189703,39056.17,112500,"4"
"9394","2016","MT","PSDB",54,873,8,2189703,39056.17,2400,"7"
"9446","2016","MT","PSL",1,873,8,2189703,39056.17,54334.99,"4"
"9134","2016","MT","PT",68,873,8,2189703,39056.17,18362.38,"2"
"9186","2016","MT","REPUBLICANOS",21,873,8,2189703,39056.17,9263.9,"6"
"10253","2016","PA","CIDADANIA",10,1592,17,5188450,41855.59,8000,"8"
"10361","2016","PA","DEM",21,1592,17,5188450,41855.59,100696,"12"
"10313","2016","PA","MDB",65,1592,17,5188450,41855.59,48952,"9"
"9985","2016","PA","PL",34,1592,17,5188450,41855.59,45800,"3"
"10016","2016","PA","PODEMOS",9,1592,17,5188450,41855.59,70759.87,"3"
"10276","2016","PA","PP",38,1592,17,5188450,41855.59,19370.5,"7"
"10279","2016","PA","PSC",13,1592,17,5188450,41855.59,1727.53,"10"
"10306","2016","PA","PSD",36,1592,17,5188450,41855.59,620.2,"8"
"10320","2016","PA","PSDB",54,1592,17,5188450,41855.59,44790.87,"7"
"10187","2016","PA","PSOL",5,1592,17,5188450,41855.59,4000.9,"7"
"10125","2016","PA","PT",68,1592,17,5188450,41855.59,77492.9,"2"
"9911","2016","PA","PTB",25,1592,17,5188450,41855.59,65646,"2"
"10061","2016","PA","SOLIDARIEDADE",15,1592,17,5188450,41855.59,36000,"1"
"10439","2016","PB","DEM",21,1716,12,2835882,41660.7,72955.66,"1"
"10591","2016","PB","MDB",65,1716,12,2835882,41660.7,21614.74,"2"
"11131","2016","PB","PDT",20,1716,12,2835882,41660.7,2237.43,"7"
"10652","2016","PB","PL",34,1716,12,2835882,41660.7,115815.6,"5"
"10609","2016","PB","PP",38,1716,12,2835882,41660.7,5097.19,"2"
"11023","2016","PB","PROS",11,1716,12,2835882,41660.7,4072.47,"6"
"10570","2016","PB","PSB",34,1716,12,2835882,41660.7,498.68,"5"
"10666","2016","PB","PSC",13,1716,12,2835882,41660.7,752.66,"6"
"10615","2016","PB","PSD",36,1716,12,2835882,41660.7,822.88,"4"
"11021","2016","PB","PSDB",54,1716,12,2835882,41660.7,53781.97,"4"
"10481","2016","PB","PT",68,1716,12,2835882,41660.7,19038.77,"1"
"10486","2016","PB","PTB",25,1716,12,2835882,41660.7,9200,"2"
"10614","2016","PB","REPUBLICANOS",21,1716,12,2835882,41660.7,918.96,"2"
"11959","2016","PE","AVANTE",2,1657,25,6356307,41304.94,118703.11,"4"
"11622","2016","PE","CIDADANIA",10,1657,25,6356307,41304.94,46417.73,"3"
"11671","2016","PE","DEM",21,1657,25,6356307,41304.94,6822.15,"2"
"11747","2016","PE","MDB",65,1657,25,6356307,41304.94,108500,"4"
"11887","2016","PE","PATRIOTA",5,1657,25,6356307,41304.94,581.74,"6"
"11654","2016","PE","PCdoB",10,1657,25,6356307,41304.94,5157,"3"
"11903","2016","PE","PDT",20,1657,25,6356307,41304.94,148066.55,"8"
"11609","2016","PE","PL",34,1657,25,6356307,41304.94,68371.73,"1"
"11599","2016","PE","PODEMOS",9,1657,25,6356307,41304.94,17780.55,"2"
"11922","2016","PE","PP",38,1657,25,6356307,41304.94,1233.6,"4"
"11744","2016","PE","PROS",11,1657,25,6356307,41304.94,81450,"5"
"12128","2016","PE","PSB",34,1657,25,6356307,41304.94,16388.73,"6"
"11897","2016","PE","PSD",36,1657,25,6356307,41304.94,6293.21,"4"
"12020","2016","PE","PSDB",54,1657,25,6356307,41304.94,9446.24,"4"
"12192","2016","PE","PTB",25,1657,25,6356307,41304.94,181330.82,"8"
"11556","2016","PE","SOLIDARIEDADE",15,1657,25,6356307,41304.94,138786.93,"1"
"12434","2016","PI","DEM",21,1313,10,2345694,40599.91,93000,"1"
"12896","2016","PI","MDB",65,1313,10,2345694,40599.91,7051.62,"9"
"12602","2016","PI","PDT",20,1313,10,2345694,40599.91,21600,"5"
"12610","2016","PI","PODEMOS",9,1313,10,2345694,40599.91,20728.33,"8"
"12646","2016","PI","PP",38,1313,10,2345694,40599.91,1525.21,"7"
"12647","2016","PI","PSB",34,1313,10,2345694,40599.91,24464.54,"4"
"12537","2016","PI","PSD",36,1313,10,2345694,40599.91,886.75,"4"
"12581","2016","PI","PT",68,1313,10,2345694,40599.91,4290.64,"4"
"12946","2016","PI","PTB",25,1313,10,2345694,40599.91,25270,"9"
"13858","2016","PR","CIDADANIA",10,1081,30,7865950,38500,5159.9,"4"
"13854","2016","PR","DEM",21,1081,30,7865950,38500,14983.02,"2"
"13021","2016","PR","MDB",65,1081,30,7865950,38500,117826.79,"1"
"14159","2016","PR","PDT",20,1081,30,7865950,38500,70819.75,"11"
"14253","2016","PR","PL",34,1081,30,7865950,38500,9391,"10"
"13659","2016","PR","PODEMOS",9,1081,30,7865950,38500,94361.85,"2"
"13929","2016","PR","PP",38,1081,30,7865950,38500,146138.93,"5"
"13664","2016","PR","PROS",11,1081,30,7865950,38500,44550,"2"
"13934","2016","PR","PSB",34,1081,30,7865950,38500,144394,"8"
"13861","2016","PR","PSC",13,1081,30,7865950,38500,6343.55,"5"
"13806","2016","PR","PSD",36,1081,30,7865950,38500,21611.79,"8"
"13942","2016","PR","PSDB",54,1081,30,7865950,38500,5002.2,"9"
"13893","2016","PR","PSL",1,1081,30,7865950,38500,33254.48,"3"
"14302","2016","PR","PT",68,1081,30,7865950,38500,25147.18,"11"
"13674","2016","PR","PTB",25,1081,30,7865950,38500,14612.44,"1"
"13715","2016","PR","PV",8,1081,30,7865950,38500,42900,"3"
"14836","2016","RJ","DEM",21,933,46,12141145,35388.11,107137.93,"5"
"14601","2016","RJ","MDB",65,933,46,12141145,35388.11,11290.15,"4"
"14956","2016","RJ","PATRIOTA",5,933,46,12141145,35388.11,96361.06,"9"
"14387","2016","RJ","PCdoB",10,933,46,12141145,35388.11,3088.06,"4"
"14907","2016","RJ","PDT",20,933,46,12141145,35388.11,55392.1,"9"
"14674","2016","RJ","PL",34,933,46,12141145,35388.11,1796.73,"5"
"15019","2016","RJ","PODEMOS",9,933,46,12141145,35388.11,9020.81,"5"
"14512","2016","RJ","PP",38,933,46,12141145,35388.11,38866.6,"3"
"14668","2016","RJ","PROS",11,933,46,12141145,35388.11,2527.15,"5"
"14548","2016","RJ","PSB",34,933,46,12141145,35388.11,1449.33,"2"
"14475","2016","RJ","PSD",36,933,46,12141145,35388.11,97027.28,"2"
"14865","2016","RJ","PSDB",54,933,46,12141145,35388.11,4020.47,"10"
"14957","2016","RJ","PSL",1,933,46,12141145,35388.11,132448.48,"8"
"14690","2016","RJ","PSOL",5,933,46,12141145,35388.11,45611.52,"6"
"14518","2016","RJ","PT",68,933,46,12141145,35388.11,2255.4,"5"
"14343","2016","RJ","PTB",25,933,46,12141145,35388.11,41772.74,"2"
"14442","2016","RJ","REDE",NA,933,46,12141145,35388.11,637.23,"1"
"14553","2016","RJ","REPUBLICANOS",21,933,46,12141145,35388.11,54000,"4"
"15031","2016","RJ","SOLIDARIEDADE",15,933,46,12141145,35388.11,170340,"6"
"15804","2016","RN","DEM",21,1775,8,2327451,42360.13,34322.11,"9"
"15811","2016","RN","MDB",65,1775,8,2327451,42360.13,50477,"8"
"15714","2016","RN","PODEMOS",9,1775,8,2327451,42360.13,169157.68,"3"
"15821","2016","RN","PP",38,1775,8,2327451,42360.13,118280,"5"
"15791","2016","RN","PSB",34,1775,8,2327451,42360.13,1175,"5"
"15675","2016","RN","PSD",36,1775,8,2327451,42360.13,102000,"1"
"15701","2016","RN","PSDB",54,1775,8,2327451,42360.13,705.65,"3"
"16557","2016","RO","DEM",21,1900,8,1127154,43300.63,124282.8,"10"
"16441","2016","RO","MDB",65,1900,8,1127154,43300.63,19634.49,"2"
"16621","2016","RO","PL",34,1900,8,1127154,43300.63,1792,"8"
"16547","2016","RO","PSD",36,1900,8,1127154,43300.63,129473.35,"6"
"16397","2016","RO","PSDB",54,1900,8,1127154,43300.63,1779,"2"
"16618","2016","RO","PTB",25,1900,8,1127154,43300.63,27132.09,"6"
"16502","2016","RO","REPUBLICANOS",21,1900,8,1127154,43300.63,21000,"3"
"17034","2016","RR","DEM",21,2496,8,299558,45240.67,145000,"2"
"17172","2016","RR","MDB",65,2496,8,299558,45240.67,52930.53,"7"
"17017","2016","RR","PL",34,2496,8,299558,45240.67,800,"6"
"16993","2016","RR","PODEMOS",9,2496,8,299558,45240.67,93225.56,"2"
"16964","2016","RR","PP",38,2496,8,299558,45240.67,39620.91,"2"
"17078","2016","RR","PSDB",54,2496,8,299558,45240.67,65000,"6"
"17176","2016","RR","REPUBLICANOS",21,2496,8,299558,45240.67,125500,"7"
"18233","2016","RS","DEM",21,1619,31,8392033,40504.04,54658.76,"9"
"18274","2016","RS","MDB",65,1619,31,8392033,40504.04,15189.49,"8"
"18163","2016","RS","PDT",20,1619,31,8392033,40504.04,98093.91,"6"
"17309","2016","RS","PL",34,1619,31,8392033,40504.04,65662,"3"
"17257","2016","RS","PODEMOS",9,1619,31,8392033,40504.04,12232.79,"1"
"17377","2016","RS","PP",38,1619,31,8392033,40504.04,25935.15,"3"
"18340","2016","RS","PSB",34,1619,31,8392033,40504.04,8172.74,"11"
"18216","2016","RS","PSD",36,1619,31,8392033,40504.04,72176.72,"6"
"17274","2016","RS","PSDB",54,1619,31,8392033,40504.04,174526.74,"4"
"18126","2016","RS","PT",68,1619,31,8392033,40504.04,11354.25,"5"
"17221","2016","RS","PTB",25,1619,31,8392033,40504.04,113459.76,"1"
"17231","2016","RS","REDE",NA,1619,31,8392033,40504.04,2614.32,"2"
"18329","2016","RS","REPUBLICANOS",21,1619,31,8392033,40504.04,61541.03,"9"
"18435","2016","SC","CIDADANIA",10,1314,16,4859324,39505.92,2025,"2"
"18675","2016","SC","DEM",21,1314,16,4859324,39505.92,2609.36,"6"
"18612","2016","SC","MDB",65,1314,16,4859324,39505.92,170696.84,"5"
"18626","2016","SC","PCdoB",10,1314,16,4859324,39505.92,115988.23,"6"
"18454","2016","SC","PL",34,1314,16,4859324,39505.92,157961.1,"3"
"18566","2016","SC","PP",38,1314,16,4859324,39505.92,19198,"7"
"18531","2016","SC","PSD",36,1314,16,4859324,39505.92,32008.75,"5"
"18558","2016","SC","PSDB",54,1314,16,4859324,39505.92,124291.43,"9"
"18524","2016","SC","PT",68,1314,16,4859324,39505.92,131046.48,"4"
"19207","2016","SE","MDB",65,1292,8,1454165,39767.4,40121.84,"1"
"19273","2016","SE","PL",34,1292,8,1454165,39767.4,99000,"3"
"19435","2016","SE","PP",38,1292,8,1454165,39767.4,1099.73,"7"
"19409","2016","SE","PROS",11,1292,8,1454165,39767.4,31580,"6"
"19309","2016","SE","PSB",34,1292,8,1454165,39767.4,80200,"5"
"19427","2016","SE","PSC",13,1292,8,1454165,39767.4,2246.68,"4"
"19262","2016","SE","PSD",36,1292,8,1454165,39767.4,101150,"2"
"19465","2016","SE","PT",68,1292,8,1454165,39767.4,97654.95,"9"
"19520","2016","SE","REPUBLICANOS",21,1292,8,1454165,39767.4,523,"8"
"20177","2016","SP","CIDADANIA",10,873,70,31998432,36671.67,24511.77,"10"
"19805","2016","SP","DEM",21,873,70,31998432,36671.67,16088.14,"2"
"19815","2016","SP","MDB",65,873,70,31998432,36671.67,109990.49,"1"
"19926","2016","SP","PCdoB",10,873,70,31998432,36671.67,6484.39,"5"
"20192","2016","SP","PL",34,873,70,31998432,36671.67,90745,"5"
"20117","2016","SP","PODEMOS",9,873,70,31998432,36671.67,3600,"7"
"20600","2016","SP","PP",38,873,70,31998432,36671.67,5197.08,"7"
"20674","2016","SP","PSB",34,873,70,31998432,36671.67,112854.91,"10"
"20206","2016","SP","PSC",13,873,70,31998432,36671.67,65953.97,"8"
"20140","2016","SP","PSD",36,873,70,31998432,36671.67,6898.59,"4"
"20070","2016","SP","PSDB",54,873,70,31998432,36671.67,773.48,"5"
"20082","2016","SP","PSL",1,873,70,31998432,36671.67,2155.4,"4"
"20207","2016","SP","PSOL",5,873,70,31998432,36671.67,87486.04,"6"
"20132","2016","SP","PT",68,873,70,31998432,36671.67,4225.77,"7"
"19806","2016","SP","PTB",25,873,70,31998432,36671.67,6817.07,"1"
"20690","2016","SP","PV",8,873,70,31998432,36671.67,3476.06,"11"
"19854","2016","SP","REPUBLICANOS",21,873,70,31998432,36671.67,137924.72,"2"
"20555","2016","SP","SOLIDARIEDADE",15,873,70,31998432,36671.67,632.3,"4"
"21638","2016","TO","DEM",21,620,8,996887,39131.75,2796,"9"
"21557","2016","TO","MDB",65,620,8,996887,39131.75,15915.57,"4"
"21590","2016","TO","PL",34,620,8,996887,39131.75,29559.41,"4"
"21258","2016","TO","PP",38,620,8,996887,39131.75,979.98,"1"
"20688","2016","TO","PROS",11,620,8,996887,39131.75,22721.53,"1"
"21250","2016","TO","PSD",36,620,8,996887,39131.75,37083.87,"3"
"21627","2016","TO","REPUBLICANOS",21,620,8,996887,39131.75,35000,"6"
"261","2017","AC","DEM",21,2246,8,506724,44260.6,43875,"5"
"54","2017","AC","MDB",65,2246,8,506724,44260.6,11392.73,"5"
"118","2017","AC","PCdoB",10,2246,8,506724,44260.6,50538,"4"
"250","2017","AC","PSB",34,2246,8,506724,44260.6,12000,"7"
"147","2017","AC","PSDB",54,2246,8,506724,44260.6,4270,"8"
"93","2017","AC","PT",68,2246,8,506724,44260.6,11544.93,"4"
"1006","2017","AL","AVANTE",2,1485,9,1995727,40572.24,14965.12,"7"
"808","2017","AL","PDT",20,1485,9,1995727,40572.24,17629.75,"3"
"742","2017","AL","PODEMOS",9,1485,9,1995727,40572.24,85550.18,"4"
"940","2017","AL","PP",38,1485,9,1995727,40572.24,166000,"4"
"759","2017","AL","PSB",34,1485,9,1995727,40572.24,4414.6,"2"
"949","2017","AL","PSDB",54,1485,9,1995727,40572.24,80000,"4"
"890","2017","AL","PT",68,1485,9,1995727,40572.24,183010,"7"
"938","2017","AL","PTB",25,1485,9,1995727,40572.24,6782.9,"4"
"1112","2017","AM","DEM",21,1932,8,2226891,43198.26,39899.75,"4"
"1161","2017","AM","PDT",20,1932,8,2226891,43198.26,4465.79,"5"
"1471","2017","AM","PL",34,1932,8,2226891,43198.26,752,"8"
"1070","2017","AM","PP",38,1932,8,2226891,43198.26,1834.33,"2"
"1090","2017","AM","PSDB",54,1932,8,2226891,43198.26,18665.82,"1"
"1035","2017","AM","PTB",25,1932,8,2226891,43198.26,46110,"1"
"1031","2017","AM","REPUBLICANOS",21,1932,8,2226891,43198.26,1202.35,"1"
"1714","2017","AP","MDB",65,1791,8,455514,43002.92,3500.64,"8"
"1611","2017","AP","PCdoB",10,1791,8,455514,43002.92,112440.5,"4"
"1630","2017","AP","PDT",20,1791,8,455514,43002.92,65500,"5"
"1765","2017","AP","PL",34,1791,8,455514,43002.92,2950.05,"5"
"1663","2017","AP","PODEMOS",9,1791,8,455514,43002.92,2892.11,"6"
"1640","2017","AP","PP",38,1791,8,455514,43002.92,127124.9,"4"
"1598","2017","AP","PSB",34,1791,8,455514,43002.92,109871.58,"4"
"1741","2017","AP","PSD",36,1791,8,455514,43002.92,128676.71,"7"
"2578","2017","BA","DEM",21,1060,39,10185417,38638.99,6351.5,"2"
"2736","2017","BA","MDB",65,1060,39,10185417,38638.99,1603.3,"8"
"3086","2017","BA","PATRIOTA",5,1060,39,10185417,38638.99,2611.3,"13"
"2932","2017","BA","PCdoB",10,1060,39,10185417,38638.99,173931.09,"6"
"3011","2017","BA","PDT",20,1060,39,10185417,38638.99,24019.59,"10"
"2933","2017","BA","PL",34,1060,39,10185417,38638.99,54006.42,"10"
"2623","2017","BA","PODEMOS",9,1060,39,10185417,38638.99,29044.31,"5"
"2844","2017","BA","PP",38,1060,39,10185417,38638.99,97123.25,"6"
"2977","2017","BA","PSB",34,1060,39,10185417,38638.99,74229.71,"9"
"2689","2017","BA","PSC",13,1060,39,10185417,38638.99,48166.53,"3"
"2481","2017","BA","PSD",36,1060,39,10185417,38638.99,16100,"1"
"2745","2017","BA","PSDB",54,1060,39,10185417,38638.99,11495.93,"6"
"2597","2017","BA","PT",68,1060,39,10185417,38638.99,1016.1,"4"
"2747","2017","BA","PTB",25,1060,39,10185417,38638.99,6349.13,"6"
"2774","2017","BA","REPUBLICANOS",21,1060,39,10185417,38638.99,72475.48,"4"
"3576","2017","CE","AVANTE",2,1687,22,6271554,42079.91,41056.18,"6"
"3855","2017","CE","DEM",21,1687,22,6271554,42079.91,120928,"7"
"3334","2017","CE","MDB",65,1687,22,6271554,42079.91,8948.61,"1"
"3693","2017","CE","PCdoB",10,1687,22,6271554,42079.91,2533.86,"9"
"3367","2017","CE","PDT",20,1687,22,6271554,42079.91,5188.98,"3"
"3418","2017","CE","PL",34,1687,22,6271554,42079.91,2223.27,"1"
"3436","2017","CE","PODEMOS",9,1687,22,6271554,42079.91,81500,"5"
"3281","2017","CE","PP",38,1687,22,6271554,42079.91,4135.78,"1"
"3909","2017","CE","PROS",11,1687,22,6271554,42079.91,3801.8,"8"
"3762","2017","CE","PSB",34,1687,22,6271554,42079.91,25230,"8"
"3872","2017","CE","PSD",36,1687,22,6271554,42079.91,65000,"5"
"3674","2017","CE","PSDB",54,1687,22,6271554,42079.91,50095,"9"
"3440","2017","CE","PT",68,1687,22,6271554,42079.91,59969.8,"3"
"3539","2017","CE","REPUBLICANOS",21,1687,22,6271554,42079.91,1502.78,"6"
"3849","2017","CE","SOLIDARIEDADE",15,1687,22,6271554,42079.91,157400,"8"
"4445","2017","DF","DEM",21,0,8,1897677,30416.8,38400,"4"
"4536","2017","DF","PL",34,0,8,1897677,30416.8,8036.96,"6"
"4423","2017","DF","PODEMOS",9,0,8,1897677,30416.8,19063.09,"3"
"4416","2017","DF","PP",38,0,8,1897677,30416.8,6170.31,"3"
"4537","2017","DF","PSD",36,0,8,1897677,30416.8,571.99,"9"
"4488","2017","DF","PSDB",54,0,8,1897677,30416.8,6976.25,"4"
"4388","2017","DF","PT",68,0,8,1897677,30416.8,81180,"1"
"4563","2017","DF","SOLIDARIEDADE",15,0,8,1897677,30416.8,13027.24,"5"
"5180","2017","ES","DEM",21,947,10,2653536,37052.05,7441.65,"10"
"4719","2017","ES","MDB",65,947,10,2653536,37052.05,41590.91,"3"
"5145","2017","ES","PCdoB",10,947,10,2653536,37052.05,103092,"6"
"5241","2017","ES","PDT",20,947,10,2653536,37052.05,9920.58,"8"
"5125","2017","ES","PP",38,947,10,2653536,37052.05,10572.61,"7"
"5184","2017","ES","PSB",34,947,10,2653536,37052.05,2920.68,"9"
"4631","2017","ES","PSL",1,947,10,2653536,37052.05,96796.77,"1"
"4663","2017","ES","PT",68,947,10,2653536,37052.05,17853.6,"2"
"5216","2017","ES","SOLIDARIEDADE",15,947,10,2653536,37052.05,722,"6"
"5678","2017","GO","CIDADANIA",10,173,17,4331733,35135.2,13351.24,"5"
"5881","2017","GO","MDB",65,173,17,4331733,35135.2,25900.71,"11"
"5650","2017","GO","PDT",20,173,17,4331733,35135.2,71500.03,"2"
"5701","2017","GO","PL",34,173,17,4331733,35135.2,83274,"6"
"5537","2017","GO","PP",38,173,17,4331733,35135.2,46490.17,"2"
"5876","2017","GO","PSD",36,173,17,4331733,35135.2,13709.87,"6"
"5503","2017","GO","PSDB",54,173,17,4331733,35135.2,19994.69,"2"
"5854","2017","GO","PSL",1,173,17,4331733,35135.2,735.48,"4"
"5627","2017","GO","PT",68,173,17,4331733,35135.2,2484.73,"4"
"5901","2017","GO","PTB",25,173,17,4331733,35135.2,70838.19,"8"
"5490","2017","GO","REPUBLICANOS",21,173,17,4331733,35135.2,101698.93,"2"
"5681","2017","GO","SOLIDARIEDADE",15,173,17,4331733,35135.2,4586.38,"4"
"6324","2017","MA","CIDADANIA",10,1524,18,4497336,41779.83,53000,"4"
"6240","2017","MA","DEM",21,1524,18,4497336,41779.83,130700,"3"
"6163","2017","MA","MDB",65,1524,18,4497336,41779.83,18525.13,"3"
"6119","2017","MA","PATRIOTA",5,1524,18,4497336,41779.83,1297.28,"2"
"6209","2017","MA","PCdoB",10,1524,18,4497336,41779.83,7884.37,"3"
"6253","2017","MA","PDT",20,1524,18,4497336,41779.83,79925.07,"3"
"6815","2017","MA","PODEMOS",9,1524,18,4497336,41779.83,1745.57,"7"
"6343","2017","MA","PP",38,1524,18,4497336,41779.83,108500,"4"
"7006","2017","MA","PSC",13,1524,18,4497336,41779.83,116229.46,"6"
"7005","2017","MA","PSDB",54,1524,18,4497336,41779.83,11825.09,"4"
"6904","2017","MA","PT",68,1524,18,4497336,41779.83,22143.8,"7"
"6267","2017","MA","PTB",25,1524,18,4497336,41779.83,12481.51,"4"
"6808","2017","MA","REPUBLICANOS",21,1524,18,4497336,41779.83,72000,"2"
"7103","2017","MG","AVANTE",2,624,53,15248681,35720.85,21138.46,"2"
"7042","2017","MG","CIDADANIA",10,624,53,15248681,35720.85,2229.02,"1"
"8416","2017","MG","DEM",21,624,53,15248681,35720.85,119024.02,"10"
"8066","2017","MG","MDB",65,624,53,15248681,35720.85,2885.7,"4"
"8339","2017","MG","PCdoB",10,624,53,15248681,35720.85,952.75,"7"
"7171","2017","MG","PDT",20,624,53,15248681,35720.85,23383,"3"
"7986","2017","MG","PL",34,624,53,15248681,35720.85,91630.56,"2"
"8094","2017","MG","PODEMOS",9,624,53,15248681,35720.85,5519.43,"7"
"8271","2017","MG","PP",38,624,53,15248681,35720.85,40711.3,"5"
"8434","2017","MG","PROS",11,624,53,15248681,35720.85,917.64,"10"
"7158","2017","MG","PSB",34,624,53,15248681,35720.85,41386.79,"1"
"8173","2017","MG","PSC",13,624,53,15248681,35720.85,115464.36,"4"
"8165","2017","MG","PSD",36,624,53,15248681,35720.85,9889.85,"3"
"7740","2017","MG","PSDB",54,624,53,15248681,35720.85,19179.54,"4"
"8182","2017","MG","PSL",1,624,53,15248681,35720.85,80828.29,"8"
"8147","2017","MG","PT",68,624,53,15248681,35720.85,29104.85,"3"
"8090","2017","MG","SOLIDARIEDADE",15,624,53,15248681,35720.85,21854.95,"8"
"8760","2017","MS","DEM",21,878,8,1818937,40170.98,8497.91,"9"
"8735","2017","MS","MDB",65,878,8,1818937,40170.98,55712.18,"5"
"8877","2017","MS","PDT",20,878,8,1818937,40170.98,2923.21,"11"
"8852","2017","MS","PSB",34,878,8,1818937,40170.98,89592.64,"10"
"8803","2017","MS","PSDB",54,878,8,1818937,40170.98,1767.65,"5"
"8663","2017","MS","PT",68,878,8,1818937,40170.98,7961.2,"2"
"9426","2017","MT","DEM",21,873,8,2189703,39056.17,8520.58,"10"
