"","ano","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"12148","2019","56","1","PB","PSC","COMBUSTÍVEIS E LUBRIFICANTES",8,1716,12,2867649,41660.7,30480.07,"2"
"12156","2019","56","1","PB","PSC","DIVULGAÇÃO MANDATO",8,1716,12,2867649,41660.7,218703.39,"1"
"12260","2019","55","5","PB","PSC","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,1716,12,2835882,41660.7,560.23,"2"
"11773","2019","55","5","PB","PSC","LOCAÇÃO DE AUTOMÓVEIS",13,1716,12,2835882,41660.7,900,"1"
"12134","2019","56","1","PB","PSC","PASSAGEM AÉREA",8,1716,12,2867649,41660.7,109439.32,"1"
"11979","2019","56","1","PB","PSC","SERVIÇOS POSTAIS",8,1716,12,2867649,41660.7,1070.11,"2"
"11727","2019","55","5","PB","PSC","TELEFONIA",13,1716,12,2835882,41660.7,699.78,"1"
"12159","2019","56","1","PB","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,1716,12,2867649,41660.7,25960.56,"1"
"11591","2019","55","5","PB","PSDB","DIVULGAÇÃO MANDATO",54,1716,12,2835882,41660.7,7000,"1"
"11752","2019","55","5","PB","PSDB","PASSAGEM AÉREA",54,1716,12,2835882,41660.7,757.47,"1"
"12371","2019","55","5","PB","PSDB","SERVIÇOS POSTAIS",54,1716,12,2835882,41660.7,197.6,"2"
"11935","2019","56","1","PB","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,1716,12,2867649,41660.7,61100,"2"
"12033","2019","56","1","PB","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1716,12,2867649,41660.7,46468.81,"1"
"12146","2019","56","1","PB","PT","DIVULGAÇÃO MANDATO",54,1716,12,2867649,41660.7,150100,"2"
"11807","2019","55","5","PB","PT","MANUTENÇÃO DE ESCRITÓRIO",68,1716,12,2835882,41660.7,4487.36,"1"
"11988","2019","56","1","PB","PT","PASSAGEM AÉREA",54,1716,12,2867649,41660.7,116135.18,"2"
"12228","2019","55","5","PB","PT","SERVIÇOS POSTAIS",68,1716,12,2835882,41660.7,733.31,"2"
"11933","2019","56","1","PB","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1716,12,2867649,41660.7,123994.6,"2"
"12151","2019","56","1","PB","REPUBLICANOS","TELEFONIA",30,1716,12,2867649,41660.7,7038.83,"2"
"12499","2019","56","1","PE","AVANTE","ASSESSORIA TÉCNICA/JURÍDICA",7,1657,25,6570072,41304.94,88000,"1"
"12582","2019","56","1","PE","AVANTE","COMBUSTÍVEIS E LUBRIFICANTES",7,1657,25,6570072,41304.94,42206.92,"1"
"12473","2019","56","1","PE","AVANTE","DIVULGAÇÃO MANDATO",7,1657,25,6570072,41304.94,89313.75,"1"
"13172","2019","55","5","PE","AVANTE","LOCAÇÃO DE AUTOMÓVEIS",2,1657,25,6356307,41304.94,12200,"2"
"12409","2019","56","1","PE","AVANTE","MANUTENÇÃO DE ESCRITÓRIO",7,1657,25,6570072,41304.94,43910.25,"1"
"13451","2019","55","5","PE","AVANTE","PASSAGEM AÉREA",2,1657,25,6356307,41304.94,10917.17,"2"
"13113","2019","55","5","PE","AVANTE","SERVIÇOS POSTAIS",2,1657,25,6356307,41304.94,195.67,"2"
"12477","2019","56","1","PE","AVANTE","TELEFONIA",7,1657,25,6570072,41304.94,6040.13,"1"
"12970","2019","55","5","PE","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",10,1657,25,6356307,41304.94,1732.46,"1"
"13138","2019","55","5","PE","CIDADANIA","DIVULGAÇÃO MANDATO",10,1657,25,6356307,41304.94,8000,"2"
"12484","2019","56","1","PE","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",8,1657,25,6570072,41304.94,88700,"1"
"12639","2019","56","1","PE","CIDADANIA","MANUTENÇÃO DE ESCRITÓRIO",8,1657,25,6570072,41304.94,28837.67,"1"
"12508","2019","56","1","PE","CIDADANIA","PASSAGEM AÉREA",8,1657,25,6570072,41304.94,224310.32,"1"
"13499","2019","55","5","PE","CIDADANIA","SERVIÇOS POSTAIS",10,1657,25,6356307,41304.94,738.01,"2"
"12380","2019","56","1","PE","CIDADANIA","TELEFONIA",8,1657,25,6570072,41304.94,16155.72,"1"
"13183","2019","55","5","PE","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,1657,25,6356307,41304.94,7800,"2"
"13740","2019","56","1","PE","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1657,25,6570072,41304.94,42063.56,"2"
"12560","2019","56","1","PE","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1657,25,6570072,41304.94,98748,"1"
"12562","2019","56","1","PE","MDB","MANUTENÇÃO DE ESCRITÓRIO",34,1657,25,6570072,41304.94,35242.25,"1"
"13770","2019","56","1","PE","MDB","PASSAGEM AÉREA",34,1657,25,6570072,41304.94,228864.51,"2"
"13698","2019","56","1","PE","MDB","SERVIÇOS POSTAIS",34,1657,25,6570072,41304.94,3455.42,"2"
"13327","2019","55","5","PE","MDB","TELEFONIA",65,1657,25,6356307,41304.94,704.99,"2"
"12502","2019","56","1","PE","PDT","ASSESSORIA TÉCNICA/JURÍDICA",28,1657,25,6570072,41304.94,78700,"1"
"13333","2019","55","5","PE","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1657,25,6356307,41304.94,5390,"1"
"13692","2019","56","1","PE","PDT","MANUTENÇÃO DE ESCRITÓRIO",28,1657,25,6570072,41304.94,36704.94,"2"
"13240","2019","55","5","PE","PDT","PASSAGEM AÉREA",20,1657,25,6356307,41304.94,6191.25,"2"
"13382","2019","55","5","PE","PDT","SERVIÇOS POSTAIS",20,1657,25,6356307,41304.94,502.24,"1"
"12938","2019","55","5","PE","PDT","TELEFONIA",20,1657,25,6356307,41304.94,541.41,"2"
"12959","2019","55","5","PE","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1657,25,6356307,41304.94,5640.51,"2"
"12529","2019","56","1","PE","PL","DIVULGAÇÃO MANDATO",33,1657,25,6570072,41304.94,200080,"1"
"12755","2019","56","1","PE","PL","LOCAÇÃO DE AUTOMÓVEIS",33,1657,25,6570072,41304.94,275843.84,"1"
"12789","2019","56","1","PE","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1657,25,6570072,41304.94,29833.11,"1"
"13441","2019","55","5","PE","PL","TELEFONIA",34,1657,25,6356307,41304.94,738.66,"2"
"12792","2019","56","1","PE","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,1657,25,6570072,41304.94,34774.75,"1"
"13354","2019","55","5","PE","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",9,1657,25,6356307,41304.94,12000,"1"
"13665","2019","56","1","PE","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",17,1657,25,6570072,41304.94,103723.08,"2"
"13051","2019","55","5","PE","PODEMOS","PASSAGEM AÉREA",9,1657,25,6356307,41304.94,10217.24,"2"
"12798","2019","56","1","PE","PODEMOS","TELEFONIA",17,1657,25,6570072,41304.94,14854.51,"1"
"13613","2019","56","1","PE","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1657,25,6570072,41304.94,78269.69,"2"
"13425","2019","55","5","PE","PP","DIVULGAÇÃO MANDATO",38,1657,25,6356307,41304.94,10000,"2"
"12771","2019","56","1","PE","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1657,25,6570072,41304.94,158220,"1"
"13325","2019","55","5","PE","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1657,25,6356307,41304.94,6750.1,"1"
"12745","2019","56","1","PE","PP","SERVIÇOS POSTAIS",38,1657,25,6570072,41304.94,30551.22,"1"
"13336","2019","55","5","PE","PP","TELEFONIA",38,1657,25,6356307,41304.94,539.78,"1"
"13730","2019","56","1","PE","PROS","MANUTENÇÃO DE ESCRITÓRIO",8,1657,25,6570072,41304.94,929.86,"2"
"12796","2019","56","1","PE","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,1657,25,6570072,41304.94,220790,"1"
"13266","2019","55","5","PE","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,1657,25,6356307,41304.94,12488.3,"2"
"13394","2019","55","5","PE","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1657,25,6356307,41304.94,2645.34,"1"
"13053","2019","55","5","PE","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,1657,25,6356307,41304.94,13350,"1"
"12459","2019","56","1","PE","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1657,25,6570072,41304.94,201986.51,"1"
"13332","2019","55","5","PE","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1657,25,6356307,41304.94,343.51,"2"
"12496","2019","56","1","PE","PSB","SERVIÇOS POSTAIS",32,1657,25,6570072,41304.94,84059.01,"1"
"12472","2019","56","1","PE","PSB","TELEFONIA",32,1657,25,6570072,41304.94,27812.48,"1"
"13010","2019","55","5","PE","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1657,25,6356307,41304.94,1622.69,"2"
"12680","2019","56","1","PE","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",35,1657,25,6570072,41304.94,13003.4,"1"
"13476","2019","55","5","PE","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",36,1657,25,6356307,41304.94,300,"1"
"12418","2019","56","1","PE","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1657,25,6570072,41304.94,88000,"1"
"13724","2019","56","1","PE","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1657,25,6570072,41304.94,76853.61,"2"
"12597","2019","56","1","PE","PSD","PASSAGEM AÉREA",35,1657,25,6570072,41304.94,211769.2,"1"
"13533","2019","55","5","PE","PSD","SERVIÇOS POSTAIS",36,1657,25,6356307,41304.94,2211.84,"1"
"12756","2019","56","1","PE","PSD","TELEFONIA",35,1657,25,6570072,41304.94,7820.14,"1"
"13632","2019","56","1","PE","PT","PASSAGEM AÉREA",54,1657,25,6570072,41304.94,144437.2,"2"
"12648","2019","56","1","PE","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",13,1657,25,6570072,41304.94,25899.36,"1"
"12606","2019","56","1","PE","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",13,1657,25,6570072,41304.94,84893.03,"1"
"12493","2019","56","1","PE","SOLIDARIEDADE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",13,1657,25,6570072,41304.94,7292.7,"1"
"13291","2019","55","5","PE","SOLIDARIEDADE","LOCAÇÃO DE AUTOMÓVEIS",15,1657,25,6356307,41304.94,11000,"2"
"12599","2019","56","1","PE","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",13,1657,25,6570072,41304.94,25528.4,"1"
"12626","2019","56","1","PE","SOLIDARIEDADE","PASSAGEM AÉREA",13,1657,25,6570072,41304.94,180569.89,"1"
"12465","2019","56","1","PE","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,1657,25,6570072,41304.94,1290.1,"1"
"12980","2019","55","5","PE","SOLIDARIEDADE","TELEFONIA",15,1657,25,6356307,41304.94,1643.12,"2"
"13974","2019","55","5","PI","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,1313,10,2345694,40599.91,13500,"1"
"14174","2019","56","1","PI","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1313,10,2370894,40599.91,88795.75,"2"
"14235","2019","56","1","PI","PP","DIVULGAÇÃO MANDATO",38,1313,10,2370894,40599.91,144800,"2"
"14260","2019","56","1","PI","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,1313,10,2370894,40599.91,3281.11,"1"
"14213","2019","56","1","PI","PP","TELEFONIA",38,1313,10,2370894,40599.91,45741.12,"1"
"14028","2019","55","5","PI","PSD","ASSESSORIA TÉCNICA/JURÍDICA",36,1313,10,2345694,40599.91,5000,"1"
"14244","2019","56","1","PI","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,1313,10,2370894,40599.91,82577.13,"1"
"14217","2019","56","1","PI","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1313,10,2370894,40599.91,206000,"2"
"14321","2019","55","5","PI","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1313,10,2345694,40599.91,267,"2"
"14206","2019","56","1","PI","PSD","PASSAGEM AÉREA",35,1313,10,2370894,40599.91,268708.8,"2"
"13961","2019","55","5","PI","PSD","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",36,1313,10,2345694,40599.91,6000,"1"
"14238","2019","56","1","PI","PSD","TELEFONIA",35,1313,10,2370894,40599.91,24230.15,"2"
"14002","2019","55","5","PI","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,1313,10,2345694,40599.91,8000,"1"
"14248","2019","56","1","PI","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1313,10,2370894,40599.91,105924.47,"2"
"14263","2019","56","1","PI","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1313,10,2370894,40599.91,125690.47,"2"
"14231","2019","56","1","PI","PT","SERVIÇOS POSTAIS",54,1313,10,2370894,40599.91,6112.01,"2"
"14067","2019","55","5","PI","PT","TELEFONIA",68,1313,10,2345694,40599.91,804.11,"1"
"15398","2019","55","5","PR","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",10,1081,30,7865950,38500,992.73,"2"
"14411","2019","55","5","PR","CIDADANIA","DIVULGAÇÃO MANDATO",10,1081,30,7865950,38500,5039,"1"
"14496","2019","55","5","PR","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,1081,30,7865950,38500,333.58,"1"
"15878","2019","55","5","PR","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",10,1081,30,7865950,38500,2000,"2"
"15720","2019","55","5","PR","CIDADANIA","MANUTENÇÃO DE ESCRITÓRIO",10,1081,30,7865950,38500,1347,"2"
"14417","2019","55","5","PR","CIDADANIA","PASSAGEM AÉREA",10,1081,30,7865950,38500,7555.75,"1"
"15870","2019","55","5","PR","CIDADANIA","SERVIÇOS POSTAIS",10,1081,30,7865950,38500,1888.36,"2"
"14805","2019","56","1","PR","CIDADANIA","TELEFONIA",8,1081,30,7971087,38500,13908.53,"1"
"14644","2019","56","1","PR","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1081,30,7971087,38500,86577.3,"2"
"15882","2019","55","5","PR","MDB","DIVULGAÇÃO MANDATO",65,1081,30,7865950,38500,32880,"2"
"15772","2019","55","5","PR","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,1081,30,7865950,38500,540,"2"
"15121","2019","56","1","PR","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1081,30,7971087,38500,88812.72,"1"
"15537","2019","55","5","PR","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1081,30,7865950,38500,9555.43,"2"
"14421","2019","55","5","PR","MDB","PASSAGEM AÉREA",65,1081,30,7865950,38500,8074.95,"1"
"14734","2019","56","1","PR","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1081,30,7971087,38500,6231.13,"1"
"15750","2019","55","5","PR","MDB","SERVIÇOS POSTAIS",65,1081,30,7865950,38500,2648.73,"2"
"15249","2019","55","5","PR","MDB","TELEFONIA",65,1081,30,7865950,38500,2647.55,"2"
"14770","2019","56","1","PR","PDT","COMBUSTÍVEIS E LUBRIFICANTES",28,1081,30,7971087,38500,7893.77,"1"
"15109","2019","56","1","PR","PDT","DIVULGAÇÃO MANDATO",28,1081,30,7971087,38500,5690,"1"
"15013","2019","56","1","PR","PDT","MANUTENÇÃO DE ESCRITÓRIO",28,1081,30,7971087,38500,22338.07,"1"
"15245","2019","55","5","PR","PDT","PASSAGEM AÉREA",20,1081,30,7865950,38500,1481.34,"2"
"14702","2019","56","1","PR","PDT","TELEFONIA",28,1081,30,7971087,38500,2599.89,"2"
"14513","2019","55","5","PR","PL","ASSESSORIA TÉCNICA/JURÍDICA",34,1081,30,7865950,38500,3000,"1"
"14882","2019","56","1","PR","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,1081,30,7971087,38500,113638.29,"2"
"14608","2019","56","1","PR","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1081,30,7971087,38500,13234.95,"1"
"15248","2019","55","5","PR","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1081,30,7865950,38500,434.35,"2"
"14748","2019","56","1","PR","PL","LOCAÇÃO DE AUTOMÓVEIS",33,1081,30,7971087,38500,154100,"2"
"15217","2019","55","5","PR","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1081,30,7865950,38500,1224.75,"2"
"15598","2019","55","5","PR","PL","SERVIÇOS POSTAIS",34,1081,30,7865950,38500,483.55,"2"
"14967","2019","56","1","PR","PL","TELEFONIA",33,1081,30,7971087,38500,19553.41,"1"
"14913","2019","56","1","PR","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,1081,30,7971087,38500,197747,"1"
"14441","2019","55","5","PR","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1081,30,7865950,38500,15339.83,"1"
"14656","2019","56","1","PR","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,1081,30,7971087,38500,17018.43,"1"
"14760","2019","56","1","PR","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1081,30,7971087,38500,25737.34,"1"
"14562","2019","56","1","PR","PP","SERVIÇOS POSTAIS",38,1081,30,7971087,38500,21681.69,"1"
"14574","2019","56","1","PR","PP","TELEFONIA",38,1081,30,7971087,38500,71408.48,"1"
"14738","2019","56","1","PR","PROS","ASSESSORIA TÉCNICA/JURÍDICA",8,1081,30,7971087,38500,1430,"1"
"15211","2019","55","5","PR","PROS","COMBUSTÍVEIS E LUBRIFICANTES",11,1081,30,7865950,38500,576.7,"2"
"14646","2019","56","1","PR","PROS","DIVULGAÇÃO MANDATO",8,1081,30,7971087,38500,269971.8,"1"
"14883","2019","56","1","PR","PROS","LOCAÇÃO DE AUTOMÓVEIS",8,1081,30,7971087,38500,62699.25,"1"
"15231","2019","55","5","PR","PROS","MANUTENÇÃO DE ESCRITÓRIO",11,1081,30,7865950,38500,4003.29,"2"
"15596","2019","55","5","PR","PROS","TELEFONIA",11,1081,30,7865950,38500,1346.71,"2"
"15001","2019","56","1","PR","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1081,30,7971087,38500,51622,"1"
"14943","2019","56","1","PR","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",32,1081,30,7971087,38500,6207.7,"1"
"15178","2019","55","5","PR","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,1081,30,7865950,38500,3495,"2"
"14425","2019","55","5","PR","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1081,30,7865950,38500,9562.01,"1"
"15322","2019","55","5","PR","PSB","PASSAGEM AÉREA",34,1081,30,7865950,38500,28376.1,"2"
"14584","2019","56","1","PR","PSB","SERVIÇOS POSTAIS",32,1081,30,7971087,38500,194.82,"1"
"15085","2019","56","1","PR","PSB","TELEFONIA",32,1081,30,7971087,38500,14068.48,"1"
"14932","2019","56","1","PR","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,1081,30,7971087,38500,212327,"1"
"15673","2019","55","5","PR","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1081,30,7865950,38500,6975.82,"2"
"15187","2019","55","5","PR","PSD","DIVULGAÇÃO MANDATO",36,1081,30,7865950,38500,77050,"2"
"15003","2019","56","1","PR","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1081,30,7971087,38500,16707.4,"1"
"15447","2019","55","5","PR","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1081,30,7865950,38500,3500,"2"
"15077","2019","56","1","PR","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1081,30,7971087,38500,273112.96,"1"
"15416","2019","55","5","PR","PSD","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",36,1081,30,7865950,38500,601.38,"2"
"14948","2019","56","1","PR","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,1081,30,7971087,38500,12095.11,"1"
"14685","2019","56","1","PR","PSD","SERVIÇOS POSTAIS",35,1081,30,7971087,38500,26244.26,"1"
"14509","2019","55","5","PR","PSD","TELEFONIA",36,1081,30,7865950,38500,595.69,"1"
"15271","2019","55","5","PR","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,1081,30,7865950,38500,25000,"2"
"15368","2019","55","5","PR","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,1081,30,7865950,38500,7554.09,"2"
"15230","2019","55","5","PR","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,1081,30,7865950,38500,764.86,"2"
"15710","2019","55","5","PR","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1081,30,7865950,38500,1961.52,"2"
"15302","2019","55","5","PR","PT","MANUTENÇÃO DE ESCRITÓRIO",68,1081,30,7865950,38500,5297.43,"2"
"14494","2019","55","5","PR","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",68,1081,30,7865950,38500,363.87,"1"
"14579","2019","56","1","PR","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1081,30,7971087,38500,15513.9,"1"
"15411","2019","55","5","PR","PT","TELEFONIA",68,1081,30,7865950,38500,3453.59,"2"
"15456","2019","55","5","PR","PV","COMBUSTÍVEIS E LUBRIFICANTES",8,1081,30,7865950,38500,892.26,"2"
"15341","2019","55","5","PR","PV","DIVULGAÇÃO MANDATO",8,1081,30,7865950,38500,400,"2"
"15578","2019","55","5","PR","PV","MANUTENÇÃO DE ESCRITÓRIO",8,1081,30,7865950,38500,4106.28,"2"
"14927","2019","56","1","PR","PV","PASSAGEM AÉREA",4,1081,30,7971087,38500,173537.1,"1"
"15613","2019","55","5","PR","PV","SERVIÇOS POSTAIS",8,1081,30,7865950,38500,1013.85,"2"
"14532","2019","55","5","PR","PV","TELEFONIA",8,1081,30,7865950,38500,352.49,"1"
"15408","2019","55","5","PR","REPUBLICANOS","PASSAGEM AÉREA",21,1081,30,7865950,38500,812.82,"2"
"15981","2019","55","5","RJ","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,933,46,12141145,35388.11,9629.16,"1"
"16822","2019","56","1","RJ","MDB","DIVULGAÇÃO MANDATO",34,933,46,12408340,35388.11,197000,"2"
"16008","2019","55","5","RJ","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,933,46,12141145,35388.11,397.72,"1"
"16908","2019","56","1","RJ","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,933,46,12408340,35388.11,95350,"2"
"17277","2019","56","1","RJ","MDB","MANUTENÇÃO DE ESCRITÓRIO",34,933,46,12408340,35388.11,96020.93,"2"
"15932","2019","55","5","RJ","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",65,933,46,12141145,35388.11,443.91,"1"
"17290","2019","56","1","RJ","MDB","SERVIÇOS POSTAIS",34,933,46,12408340,35388.11,853.39,"2"
"16401","2019","55","5","RJ","MDB","TELEFONIA",65,933,46,12141145,35388.11,808.58,"1"
"17314","2019","56","1","RJ","PATRIOTA","COMBUSTÍVEIS E LUBRIFICANTES",9,933,46,12408340,35388.11,9705.33,"2"
"16589","2019","55","5","RJ","PATRIOTA","DIVULGAÇÃO MANDATO",5,933,46,12141145,35388.11,15000,"1"
"16055","2019","55","5","RJ","PATRIOTA","MANUTENÇÃO DE ESCRITÓRIO",5,933,46,12141145,35388.11,687.17,"1"
"17138","2019","56","1","RJ","PATRIOTA","PASSAGEM AÉREA",9,933,46,12408340,35388.11,154173.34,"2"
"16906","2019","56","1","RJ","PATRIOTA","SERVIÇOS POSTAIS",9,933,46,12408340,35388.11,242.73,"2"
"17188","2019","56","1","RJ","PATRIOTA","TELEFONIA",9,933,46,12408340,35388.11,2008.56,"2"
"17242","2019","56","1","RJ","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,933,46,12408340,35388.11,26304.91,"2"
"17289","2019","56","1","RJ","PCdoB","DIVULGAÇÃO MANDATO",10,933,46,12408340,35388.11,23674,"2"
"16252","2019","55","5","RJ","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,933,46,12141145,35388.11,5100,"1"
"16784","2019","56","1","RJ","PCdoB","MANUTENÇÃO DE ESCRITÓRIO",10,933,46,12408340,35388.11,97103.73,"2"
"17119","2019","56","1","RJ","PCdoB","PASSAGEM AÉREA",10,933,46,12408340,35388.11,175352.37,"2"
"17108","2019","56","1","RJ","PCdoB","TELEFONIA",10,933,46,12408340,35388.11,9431.29,"2"
"17265","2019","56","1","RJ","PDT","COMBUSTÍVEIS E LUBRIFICANTES",28,933,46,12408340,35388.11,59844.51,"2"
"16056","2019","55","5","RJ","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,933,46,12141145,35388.11,3190,"1"
"16166","2019","55","5","RJ","PDT","MANUTENÇÃO DE ESCRITÓRIO",20,933,46,12141145,35388.11,5160.82,"1"
"16768","2019","56","1","RJ","PDT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",28,933,46,12408340,35388.11,21339.86,"2"
"16699","2019","56","1","RJ","PDT","SERVIÇOS POSTAIS",28,933,46,12408340,35388.11,2903.73,"2"
"16440","2019","55","5","RJ","PDT","TELEFONIA",20,933,46,12141145,35388.11,1699.51,"1"
"16988","2019","56","1","RJ","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,933,46,12408340,35388.11,137200,"2"
"17346","2019","56","1","RJ","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,933,46,12408340,35388.11,154828.4,"2"
"16394","2019","55","5","RJ","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,933,46,12141145,35388.11,260.6,"1"
"16973","2019","56","1","RJ","PL","SERVIÇOS POSTAIS",33,933,46,12408340,35388.11,107701.92,"2"
"17062","2019","56","1","RJ","PL","TELEFONIA",33,933,46,12408340,35388.11,69286.7,"2"
"17039","2019","56","1","RJ","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,933,46,12408340,35388.11,117340,"2"
"17028","2019","56","1","RJ","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,933,46,12408340,35388.11,100035.37,"2"
"16549","2019","55","5","RJ","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,933,46,12141145,35388.11,238.05,"1"
"15933","2019","55","5","RJ","PP","LOCAÇÃO DE AUTOMÓVEIS",38,933,46,12141145,35388.11,4990,"1"
"16283","2019","55","5","RJ","PP","MANUTENÇÃO DE ESCRITÓRIO",38,933,46,12141145,35388.11,5865.33,"1"
"16845","2019","56","1","RJ","PP","SERVIÇOS POSTAIS",38,933,46,12408340,35388.11,7984.11,"2"
"16322","2019","55","5","RJ","PP","TELEFONIA",38,933,46,12141145,35388.11,1305.65,"1"
"17287","2019","56","1","RJ","PSB","DIVULGAÇÃO MANDATO",32,933,46,12408340,35388.11,71287.43,"2"
"16519","2019","55","5","RJ","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,933,46,12141145,35388.11,11038.6,"1"
