"","ano","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"9570","2019","55","5","MG","SOLIDARIEDADE","PASSAGEM AÉREA",15,624,53,15248681,35720.85,3174.49,"2"
"9150","2019","56","1","MG","SOLIDARIEDADE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,624,53,15700966,35720.85,264.5,"1"
"9325","2019","56","1","MG","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,624,53,15700966,35720.85,4911.91,"1"
"9092","2019","56","1","MG","SOLIDARIEDADE","TELEFONIA",13,624,53,15700966,35720.85,19164.82,"1"
"10820","2019","55","5","MS","PSD","ASSESSORIA TÉCNICA/JURÍDICA",36,878,8,1818937,40170.98,6000,"2"
"10585","2019","56","1","MS","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,878,8,1877982,40170.98,8873.23,"1"
"11044","2019","56","1","MS","PSD","DIVULGAÇÃO MANDATO",35,878,8,1877982,40170.98,145350,"2"
"10905","2019","55","5","MS","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,878,8,1818937,40170.98,1213.58,"1"
"11102","2019","56","1","MS","PSD","PASSAGEM AÉREA",35,878,8,1877982,40170.98,120481.04,"2"
"10918","2019","55","5","MS","PSD","SERVIÇOS POSTAIS",36,878,8,1818937,40170.98,33.76,"2"
"10594","2019","56","1","MS","PSD","TELEFONIA",35,878,8,1877982,40170.98,155,"1"
"10907","2019","55","5","MS","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,878,8,1818937,40170.98,3289.63,"2"
"10807","2019","55","5","MS","PT","DIVULGAÇÃO MANDATO",68,878,8,1818937,40170.98,38785,"2"
"10830","2019","55","5","MS","PT","MANUTENÇÃO DE ESCRITÓRIO",68,878,8,1818937,40170.98,3080.28,"2"
"10614","2019","56","1","MS","PT","PASSAGEM AÉREA",54,878,8,1877982,40170.98,83909.08,"1"
"11124","2019","56","1","MS","PT","SERVIÇOS POSTAIS",54,878,8,1877982,40170.98,4741.87,"2"
"10707","2019","56","1","MS","PT","TELEFONIA",54,878,8,1877982,40170.98,4581.22,"1"
"11462","2019","55","5","MT","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,873,8,2189703,39056.17,6000,"1"
"11208","2019","55","5","MT","MDB","DIVULGAÇÃO MANDATO",65,873,8,2189703,39056.17,33000,"1"
"11479","2019","56","1","MT","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,873,8,2330281,39056.17,6880.45,"1"
"11352","2019","55","5","MT","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",65,873,8,2189703,39056.17,305,"2"
"11659","2019","55","5","MT","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,873,8,2189703,39056.17,15250,"2"
"11335","2019","55","5","MT","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,873,8,2189703,39056.17,320,"1"
"11627","2019","56","1","MT","MDB","PASSAGEM AÉREA",34,873,8,2330281,39056.17,372107.68,"2"
"11534","2019","56","1","MT","MDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",34,873,8,2330281,39056.17,417.57,"1"
"11303","2019","56","1","MT","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,873,8,2330281,39056.17,725.25,"1"
"11269","2019","56","1","MT","MDB","SERVIÇOS POSTAIS",34,873,8,2330281,39056.17,4536.43,"1"
"11739","2019","55","5","MT","MDB","TELEFONIA",65,873,8,2189703,39056.17,4527.99,"2"
"11692","2019","55","5","MT","PP","TELEFONIA",38,873,8,2189703,39056.17,633.3,"2"
"11369","2019","55","5","MT","PT","COMBUSTÍVEIS E LUBRIFICANTES",68,873,8,2189703,39056.17,3267.08,"2"
"11363","2019","55","5","MT","PT","LOCAÇÃO DE AUTOMÓVEIS",68,873,8,2189703,39056.17,2100,"1"
"11630","2019","56","1","MT","PT","MANUTENÇÃO DE ESCRITÓRIO",54,873,8,2330281,39056.17,52684.46,"1"
"11580","2019","56","1","MT","PT","PASSAGEM AÉREA",54,873,8,2330281,39056.17,151398.88,"1"
"11640","2019","55","5","MT","PT","SERVIÇOS POSTAIS",68,873,8,2189703,39056.17,337.09,"2"
"11492","2019","56","1","MT","PT","TELEFONIA",54,873,8,2330281,39056.17,13253.56,"2"
"11428","2019","55","5","MT","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,873,8,2189703,39056.17,913.55,"1"
"11451","2019","55","5","MT","REPUBLICANOS","DIVULGAÇÃO MANDATO",21,873,8,2189703,39056.17,25000,"1"
"11471","2019","55","5","MT","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,873,8,2189703,39056.17,168,"2"
"11575","2019","56","1","MT","REPUBLICANOS","PASSAGEM AÉREA",30,873,8,2330281,39056.17,128163.75,"1"
"11763","2019","55","5","MT","REPUBLICANOS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",21,873,8,2189703,39056.17,208.19,"2"
"11358","2019","55","5","MT","REPUBLICANOS","TELEFONIA",21,873,8,2189703,39056.17,195.21,"1"
"12567","2019","55","5","PA","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1592,17,5188450,41855.59,848.64,"2"
"12431","2019","55","5","PA","MDB","DIVULGAÇÃO MANDATO",65,1592,17,5188450,41855.59,52668,"2"
"12822","2019","55","5","PA","MDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",65,1592,17,5188450,41855.59,170.5,"2"
"11945","2019","56","1","PA","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1592,17,5499283,41855.59,183496.8,"1"
"12588","2019","55","5","PA","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1592,17,5188450,41855.59,3483.61,"2"
"12691","2019","55","5","PA","MDB","PASSAGEM AÉREA",65,1592,17,5188450,41855.59,13718.23,"2"
"12530","2019","55","5","PA","MDB","SERVIÇOS POSTAIS",65,1592,17,5188450,41855.59,305.68,"2"
"12400","2019","55","5","PA","MDB","TELEFONIA",65,1592,17,5188450,41855.59,3458.1,"2"
"12074","2019","56","1","PA","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1592,17,5499283,41855.59,59809.24,"1"
"12452","2019","55","5","PA","PP","PASSAGEM AÉREA",38,1592,17,5188450,41855.59,12992.11,"2"
"11986","2019","56","1","PA","PP","SERVIÇOS POSTAIS",38,1592,17,5499283,41855.59,7050.95,"1"
"12109","2019","56","1","PA","PP","TELEFONIA",38,1592,17,5499283,41855.59,2355.6,"1"
"12779","2019","55","5","PA","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1592,17,5188450,41855.59,101.55,"2"
"11988","2019","56","1","PA","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,1592,17,5499283,41855.59,66257.27,"1"
"12563","2019","55","5","PA","PSD","DIVULGAÇÃO MANDATO",36,1592,17,5188450,41855.59,580,"2"
"12435","2019","55","5","PA","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",36,1592,17,5188450,41855.59,817,"2"
"12432","2019","55","5","PA","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1592,17,5188450,41855.59,10783.03,"2"
"12126","2019","56","1","PA","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1592,17,5499283,41855.59,18246.11,"1"
"11947","2019","56","1","PA","PSD","PASSAGEM AÉREA",35,1592,17,5499283,41855.59,202568,"1"
"12897","2019","56","1","PA","PSD","SERVIÇOS POSTAIS",35,1592,17,5499283,41855.59,9003.79,"2"
"12133","2019","56","1","PA","PSD","TELEFONIA",35,1592,17,5499283,41855.59,10664.64,"1"
"12271","2019","55","5","PA","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,1592,17,5188450,41855.59,650,"2"
"12044","2019","56","1","PA","PSDB","MANUTENÇÃO DE ESCRITÓRIO",29,1592,17,5499283,41855.59,79840.75,"1"
"12138","2019","56","1","PA","PSDB","PASSAGEM AÉREA",29,1592,17,5499283,41855.59,213961.58,"1"
"12785","2019","55","5","PA","PSDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",54,1592,17,5188450,41855.59,784.25,"2"
"12854","2019","55","5","PA","PSDB","TELEFONIA",54,1592,17,5188450,41855.59,1723.72,"2"
"12238","2019","56","1","PA","PSOL","COMBUSTÍVEIS E LUBRIFICANTES",10,1592,17,5499283,41855.59,16489.31,"1"
"12228","2019","56","1","PA","PSOL","DIVULGAÇÃO MANDATO",10,1592,17,5499283,41855.59,157968.3,"1"
"12224","2019","56","1","PA","PSOL","LOCAÇÃO DE AUTOMÓVEIS",10,1592,17,5499283,41855.59,42000,"1"
"12269","2019","55","5","PA","PSOL","MANUTENÇÃO DE ESCRITÓRIO",5,1592,17,5188450,41855.59,1480,"2"
"12677","2019","55","5","PA","PSOL","PASSAGEM AÉREA",5,1592,17,5188450,41855.59,9804.51,"2"
"12147","2019","56","1","PA","PSOL","SERVIÇOS POSTAIS",10,1592,17,5499283,41855.59,395.28,"1"
"12633","2019","55","5","PA","PSOL","TELEFONIA",5,1592,17,5188450,41855.59,555.18,"2"
"12590","2019","55","5","PA","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,1592,17,5188450,41855.59,8000,"2"
"12066","2019","56","1","PA","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1592,17,5499283,41855.59,73994.14,"1"
"12741","2019","55","5","PA","PT","DIVULGAÇÃO MANDATO",68,1592,17,5188450,41855.59,55470,"2"
"12380","2019","55","5","PA","PT","LOCAÇÃO DE AUTOMÓVEIS",68,1592,17,5188450,41855.59,9251.97,"2"
"12164","2019","56","1","PA","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1592,17,5499283,41855.59,27527.37,"1"
"12030","2019","56","1","PA","PT","PASSAGEM AÉREA",54,1592,17,5499283,41855.59,320188.36,"1"
"12308","2019","55","5","PA","PT","SERVIÇOS POSTAIS",68,1592,17,5188450,41855.59,54.88,"2"
"12721","2019","55","5","PA","PT","TELEFONIA",68,1592,17,5188450,41855.59,433.28,"2"
"12796","2019","55","5","PA","PTB","DIVULGAÇÃO MANDATO",25,1592,17,5188450,41855.59,40620,"2"
"11880","2019","56","1","PA","PTB","MANUTENÇÃO DE ESCRITÓRIO",10,1592,17,5499283,41855.59,31741.81,"1"
"12027","2019","56","1","PA","PTB","PASSAGEM AÉREA",10,1592,17,5499283,41855.59,130655.79,"1"
"12680","2019","55","5","PA","PTB","TELEFONIA",25,1592,17,5188450,41855.59,131.02,"2"
"13401","2019","56","1","PB","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,1716,12,2867649,41660.7,11000,"2"
"12912","2019","55","5","PB","PL","DIVULGAÇÃO MANDATO",34,1716,12,2835882,41660.7,25000,"1"
"13739","2019","55","5","PB","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1716,12,2835882,41660.7,500,"2"
"13227","2019","56","1","PB","PL","PASSAGEM AÉREA",33,1716,12,2867649,41660.7,109468.45,"1"
"13567","2019","56","1","PB","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1716,12,2867649,41660.7,1118.1,"2"
"13065","2019","55","5","PB","PL","SERVIÇOS POSTAIS",34,1716,12,2835882,41660.7,398.08,"1"
"13705","2019","55","5","PB","PL","TELEFONIA",34,1716,12,2835882,41660.7,477.13,"2"
"13692","2019","55","5","PB","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1716,12,2835882,41660.7,3124.15,"2"
"13309","2019","56","1","PB","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1716,12,2867649,41660.7,85850,"1"
"13559","2019","56","1","PB","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1716,12,2867649,41660.7,7205,"2"
"13271","2019","56","1","PB","PP","PASSAGEM AÉREA",38,1716,12,2867649,41660.7,243117.51,"2"
"13779","2019","55","5","PB","PP","TELEFONIA",38,1716,12,2835882,41660.7,1117.33,"2"
"13350","2019","56","1","PB","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1716,12,2867649,41660.7,30968.58,"1"
"13419","2019","56","1","PB","PSB","PASSAGEM AÉREA",32,1716,12,2867649,41660.7,140370.83,"2"
"13417","2019","56","1","PB","PSB","TELEFONIA",32,1716,12,2867649,41660.7,2266.66,"2"
"12988","2019","55","5","PB","PSC","ASSESSORIA TÉCNICA/JURÍDICA",13,1716,12,2835882,41660.7,17000,"1"
"13542","2019","56","1","PB","PSC","COMBUSTÍVEIS E LUBRIFICANTES",8,1716,12,2867649,41660.7,30480.07,"2"
"13553","2019","56","1","PB","PSC","DIVULGAÇÃO MANDATO",8,1716,12,2867649,41660.7,218703.39,"1"
"13409","2019","56","1","PB","PSC","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,1716,12,2867649,41660.7,3077.67,"1"
"13256","2019","56","1","PB","PSC","LOCAÇÃO DE AUTOMÓVEIS",8,1716,12,2867649,41660.7,60828.9,"2"
"13527","2019","56","1","PB","PSC","PASSAGEM AÉREA",8,1716,12,2867649,41660.7,109439.32,"1"
"13474","2019","56","1","PB","PSC","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1716,12,2867649,41660.7,2.2,"2"
"13351","2019","56","1","PB","PSC","SERVIÇOS POSTAIS",8,1716,12,2867649,41660.7,1070.11,"2"
"13063","2019","55","5","PB","PSC","TELEFONIA",13,1716,12,2835882,41660.7,699.78,"1"
"13557","2019","56","1","PB","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,1716,12,2867649,41660.7,25960.56,"1"
"12916","2019","55","5","PB","PSDB","DIVULGAÇÃO MANDATO",54,1716,12,2835882,41660.7,7000,"1"
"13235","2019","56","1","PB","PSDB","PASSAGEM AÉREA",29,1716,12,2867649,41660.7,140789.71,"2"
"13781","2019","55","5","PB","PSDB","SERVIÇOS POSTAIS",54,1716,12,2835882,41660.7,197.6,"2"
"13554","2019","56","1","PB","PSDB","TELEFONIA",29,1716,12,2867649,41660.7,600.28,"1"
"13302","2019","56","1","PB","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,1716,12,2867649,41660.7,61100,"2"
"13414","2019","56","1","PB","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1716,12,2867649,41660.7,46468.81,"1"
"13060","2019","55","5","PB","PT","DIVULGAÇÃO MANDATO",68,1716,12,2835882,41660.7,3929.2,"1"
"13154","2019","55","5","PB","PT","MANUTENÇÃO DE ESCRITÓRIO",68,1716,12,2835882,41660.7,4487.36,"1"
"13129","2019","55","5","PB","PT","PASSAGEM AÉREA",68,1716,12,2835882,41660.7,5318.58,"1"
"13499","2019","56","1","PB","PT","SERVIÇOS POSTAIS",54,1716,12,2867649,41660.7,1124.87,"1"
"13162","2019","55","5","PB","PT","TELEFONIA",68,1716,12,2835882,41660.7,54,"1"
"13300","2019","56","1","PB","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1716,12,2867649,41660.7,123994.6,"2"
"13242","2019","56","1","PB","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,1716,12,2867649,41660.7,565420,"1"
"13399","2019","56","1","PB","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",30,1716,12,2867649,41660.7,32971.95,"2"
"13134","2019","55","5","PB","REPUBLICANOS","PASSAGEM AÉREA",21,1716,12,2835882,41660.7,10613.23,"1"
"13546","2019","56","1","PB","REPUBLICANOS","TELEFONIA",30,1716,12,2867649,41660.7,7038.83,"2"
"14908","2019","55","5","PE","AVANTE","ASSESSORIA TÉCNICA/JURÍDICA",2,1657,25,6356307,41304.94,32760,"2"
"14759","2019","55","5","PE","AVANTE","COMBUSTÍVEIS E LUBRIFICANTES",2,1657,25,6356307,41304.94,11690.38,"2"
"13894","2019","56","1","PE","AVANTE","DIVULGAÇÃO MANDATO",7,1657,25,6570072,41304.94,89313.75,"1"
"14194","2019","56","1","PE","AVANTE","LOCAÇÃO DE AUTOMÓVEIS",7,1657,25,6570072,41304.94,100900,"1"
"14785","2019","55","5","PE","AVANTE","MANUTENÇÃO DE ESCRITÓRIO",2,1657,25,6356307,41304.94,5056,"2"
"14183","2019","56","1","PE","AVANTE","PASSAGEM AÉREA",7,1657,25,6570072,41304.94,125217.86,"1"
"14587","2019","55","5","PE","AVANTE","SERVIÇOS POSTAIS",2,1657,25,6356307,41304.94,195.67,"2"
"13898","2019","56","1","PE","AVANTE","TELEFONIA",7,1657,25,6570072,41304.94,6040.13,"1"
"15271","2019","56","1","PE","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",8,1657,25,6570072,41304.94,28609.84,"2"
"14614","2019","55","5","PE","CIDADANIA","DIVULGAÇÃO MANDATO",10,1657,25,6356307,41304.94,8000,"2"
"14828","2019","55","5","PE","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,1657,25,6356307,41304.94,29,"2"
"14886","2019","55","5","PE","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",10,1657,25,6356307,41304.94,3700,"2"
"14078","2019","56","1","PE","CIDADANIA","MANUTENÇÃO DE ESCRITÓRIO",8,1657,25,6570072,41304.94,28837.67,"1"
"13934","2019","56","1","PE","CIDADANIA","PASSAGEM AÉREA",8,1657,25,6570072,41304.94,224310.32,"1"
"13817","2019","56","1","PE","CIDADANIA","SERVIÇOS POSTAIS",8,1657,25,6570072,41304.94,8404.28,"1"
"13790","2019","56","1","PE","CIDADANIA","TELEFONIA",8,1657,25,6570072,41304.94,16155.72,"1"
"14662","2019","55","5","PE","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,1657,25,6356307,41304.94,7800,"2"
"15146","2019","56","1","PE","MDB","ASSINATURA DE PUBLICAÇÕES",34,1657,25,6570072,41304.94,8983.42,"2"
"14712","2019","55","5","PE","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1657,25,6356307,41304.94,2650.71,"1"
"13994","2019","56","1","PE","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1657,25,6570072,41304.94,98748,"1"
"13997","2019","56","1","PE","MDB","MANUTENÇÃO DE ESCRITÓRIO",34,1657,25,6570072,41304.94,35242.25,"1"
"15301","2019","56","1","PE","MDB","PASSAGEM AÉREA",34,1657,25,6570072,41304.94,228864.51,"2"
"14370","2019","55","5","PE","MDB","SERVIÇOS POSTAIS",65,1657,25,6356307,41304.94,327.16,"1"
"14819","2019","55","5","PE","MDB","TELEFONIA",65,1657,25,6356307,41304.94,704.99,"2"
"14921","2019","55","5","PE","PCdoB","TELEFONIA",10,1657,25,6356307,41304.94,0.49,"2"
"14295","2019","55","5","PE","PDT","ASSESSORIA TÉCNICA/JURÍDICA",20,1657,25,6356307,41304.94,7000,"2"
"14825","2019","55","5","PE","PDT","COMBUSTÍVEIS E LUBRIFICANTES",20,1657,25,6356307,41304.94,5390,"1"
"14313","2019","55","5","PE","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,1657,25,6356307,41304.94,160.72,"2"
"15218","2019","56","1","PE","PDT","MANUTENÇÃO DE ESCRITÓRIO",28,1657,25,6570072,41304.94,36704.94,"2"
"14201","2019","56","1","PE","PDT","PASSAGEM AÉREA",28,1657,25,6570072,41304.94,250758.89,"1"
"15287","2019","56","1","PE","PDT","SERVIÇOS POSTAIS",28,1657,25,6570072,41304.94,5380.15,"2"
"14399","2019","55","5","PE","PDT","TELEFONIA",20,1657,25,6356307,41304.94,541.41,"2"
"14053","2019","56","1","PE","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,1657,25,6570072,41304.94,79205.29,"1"
"13959","2019","56","1","PE","PL","DIVULGAÇÃO MANDATO",33,1657,25,6570072,41304.94,200080,"1"
"14412","2019","55","5","PE","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",34,1657,25,6356307,41304.94,113.19,"1"
"14363","2019","55","5","PE","PL","LOCAÇÃO DE AUTOMÓVEIS",34,1657,25,6356307,41304.94,7500,"2"
"15006","2019","55","5","PE","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1657,25,6356307,41304.94,1600,"2"
"13914","2019","56","1","PE","PL","PASSAGEM AÉREA",33,1657,25,6570072,41304.94,590731.14,"1"
"14945","2019","55","5","PE","PL","TELEFONIA",34,1657,25,6356307,41304.94,738.66,"2"
"14245","2019","56","1","PE","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,1657,25,6570072,41304.94,34774.75,"1"
"15231","2019","56","1","PE","PODEMOS","LOCAÇÃO DE AUTOMÓVEIS",17,1657,25,6570072,41304.94,136130,"2"
"15190","2019","56","1","PE","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",17,1657,25,6570072,41304.94,103723.08,"2"
"13892","2019","56","1","PE","PODEMOS","PASSAGEM AÉREA",17,1657,25,6570072,41304.94,66834.02,"1"
"14251","2019","56","1","PE","PODEMOS","TELEFONIA",17,1657,25,6570072,41304.94,14854.51,"1"
"14490","2019","55","5","PE","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1657,25,6356307,41304.94,4070.82,"1"
"13864","2019","56","1","PE","PP","DIVULGAÇÃO MANDATO",38,1657,25,6570072,41304.94,103440,"1"
"14223","2019","56","1","PE","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1657,25,6570072,41304.94,158220,"1"
"15112","2019","56","1","PE","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1657,25,6570072,41304.94,65576.83,"2"
"15148","2019","56","1","PE","PP","PASSAGEM AÉREA",38,1657,25,6570072,41304.94,475755.74,"2"
"14195","2019","56","1","PE","PP","SERVIÇOS POSTAIS",38,1657,25,6570072,41304.94,30551.22,"1"
"14829","2019","55","5","PE","PP","TELEFONIA",38,1657,25,6356307,41304.94,539.78,"1"
"15259","2019","56","1","PE","PROS","MANUTENÇÃO DE ESCRITÓRIO",8,1657,25,6570072,41304.94,929.86,"2"
"14249","2019","56","1","PE","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,1657,25,6570072,41304.94,220790,"1"
"14585","2019","55","5","PE","PSB","ASSINATURA DE PUBLICAÇÕES",34,1657,25,6356307,41304.94,51.3,"2"
"14752","2019","55","5","PE","PSB","COMBUSTÍVEIS E LUBRIFICANTES",34,1657,25,6356307,41304.94,12488.3,"2"
"15187","2019","56","1","PE","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",32,1657,25,6570072,41304.94,24220.77,"2"
"15175","2019","56","1","PE","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,1657,25,6570072,41304.94,243160,"2"
"14988","2019","55","5","PE","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1657,25,6356307,41304.94,13866.13,"2"
"14393","2019","55","5","PE","PSB","PASSAGEM AÉREA",34,1657,25,6356307,41304.94,45251.03,"1"
"14824","2019","55","5","PE","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1657,25,6356307,41304.94,343.51,"2"
"13921","2019","56","1","PE","PSB","SERVIÇOS POSTAIS",32,1657,25,6570072,41304.94,84059.01,"1"
"13893","2019","56","1","PE","PSB","TELEFONIA",32,1657,25,6570072,41304.94,27812.48,"1"
"14474","2019","55","5","PE","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1657,25,6356307,41304.94,1622.69,"2"
"14939","2019","55","5","PE","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,1657,25,6356307,41304.94,1200.96,"2"
"15299","2019","56","1","PE","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1657,25,6570072,41304.94,1528.15,"2"
"13833","2019","56","1","PE","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1657,25,6570072,41304.94,88000,"1"
"14793","2019","55","5","PE","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1657,25,6356307,41304.94,5540.15,"1"
"14444","2019","55","5","PE","PSD","PASSAGEM AÉREA",36,1657,25,6356307,41304.94,9284.41,"2"
"15261","2019","56","1","PE","PSD","SERVIÇOS POSTAIS",35,1657,25,6570072,41304.94,52807.96,"2"
"14207","2019","56","1","PE","PSD","TELEFONIA",35,1657,25,6570072,41304.94,7820.14,"1"
"15152","2019","56","1","PE","PT","PASSAGEM AÉREA",54,1657,25,6570072,41304.94,144437.2,"2"
"14087","2019","56","1","PE","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",13,1657,25,6570072,41304.94,25899.36,"1"
"14308","2019","55","5","PE","SOLIDARIEDADE","DIVULGAÇÃO MANDATO",15,1657,25,6356307,41304.94,10083.9,"2"
"13917","2019","56","1","PE","SOLIDARIEDADE","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",13,1657,25,6570072,41304.94,7292.7,"1"
"14212","2019","56","1","PE","SOLIDARIEDADE","LOCAÇÃO DE AUTOMÓVEIS",13,1657,25,6570072,41304.94,97200,"1"
"14761","2019","55","5","PE","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",15,1657,25,6356307,41304.94,15251.3,"2"
"14065","2019","56","1","PE","SOLIDARIEDADE","PASSAGEM AÉREA",13,1657,25,6570072,41304.94,180569.89,"1"
"14636","2019","55","5","PE","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,1657,25,6356307,41304.94,815.76,"2"
"14117","2019","56","1","PE","SOLIDARIEDADE","TELEFONIA",13,1657,25,6570072,41304.94,15934.86,"1"
"15510","2019","55","5","PI","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,1313,10,2345694,40599.91,13500,"1"
"15595","2019","55","5","PI","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1313,10,2345694,40599.91,4523.82,"1"
"15559","2019","55","5","PI","PP","DIVULGAÇÃO MANDATO",38,1313,10,2345694,40599.91,2500,"1"
"15766","2019","56","1","PI","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1313,10,2370894,40599.91,282733.2,"2"
"15825","2019","56","1","PI","PP","PASSAGEM AÉREA",38,1313,10,2370894,40599.91,485849.7,"2"
"15827","2019","56","1","PI","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,1313,10,2370894,40599.91,3281.11,"1"
"15961","2019","55","5","PI","PP","SERVIÇOS POSTAIS",38,1313,10,2345694,40599.91,145.71,"2"
"15772","2019","56","1","PI","PP","TELEFONIA",38,1313,10,2370894,40599.91,45741.12,"1"
"15735","2019","56","1","PI","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,1313,10,2370894,40599.91,38404.96,"2"
"15809","2019","56","1","PI","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,1313,10,2370894,40599.91,82577.13,"1"
"15776","2019","56","1","PI","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1313,10,2370894,40599.91,206000,"2"
"15836","2019","56","1","PI","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1313,10,2370894,40599.91,24991.76,"1"
"15594","2019","55","5","PI","PSD","PASSAGEM AÉREA",36,1313,10,2345694,40599.91,20725.35,"1"
"15496","2019","55","5","PI","PSD","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",36,1313,10,2345694,40599.91,6000,"1"
"15979","2019","55","5","PI","PSD","SERVIÇOS POSTAIS",36,1313,10,2345694,40599.91,47.04,"2"
"15446","2019","55","5","PI","PSD","TELEFONIA",36,1313,10,2345694,40599.91,2444.53,"1"
