"","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"172648","2019","3","56","1","SP","PROS","COMBUSTÍVEIS E LUBRIFICANTES",8,873,70,33040411,36671.67,622.03,"1831"
"104131","2019","3","56","1","PI","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,1313,10,2370894,40599.91,14300,"1104"
"56654","2019","3","56","1","MA","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1524,18,4537237,41779.83,3613.6,"567"
"155247","2019","3","56","1","RS","PL","SERVIÇOS POSTAIS",33,1619,31,8354732,40504.04,4347.91,"1607"
"144940","2019","3","56","1","RS","PT","TELEFONIA",54,1619,31,8354732,40504.04,11267.73,"1503"
"27482","2019","3","56","1","CE","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1687,22,6344483,42079.91,922.57,"312"
"54795","2019","3","56","1","MA","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1524,18,4537237,41779.83,759.08,"523"
"181064","2019","3","56","1","TO","PSC","DIVULGAÇÃO MANDATO",8,620,8,1039439,39131.75,1500,"1869"
"116196","2019","3","56","1","PR","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30,1081,30,7971087,38500,1916.76,"1142"
"17392","2019","3","56","1","BA","UNIÃO","SERVIÇOS POSTAIS",52,1060,39,10393170,38638.99,521.77,"216"
"171227","2019","3","56","1","SP","PT","ASSINATURA DE PUBLICAÇÕES",54,873,70,33040411,36671.67,79.9,"1791"
"168782","2019","3","56","1","SP","PSC","COMBUSTÍVEIS E LUBRIFICANTES",8,873,70,33040411,36671.67,5336.89,"1774"
"42696","2019","3","56","1","GO","MDB","DIVULGAÇÃO MANDATO",34,173,17,4454497,35135.2,22000,"429"
"1332","2019","3","56","1","AC","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,2246,8,547680,44260.6,2300,"11"
"117078","2019","3","56","1","PR","PL","DIVULGAÇÃO MANDATO",33,1081,30,7971087,38500,22500,"1166"
"80955","2019","3","56","1","PA","PL","PASSAGEM AÉREA",33,1592,17,5499283,41855.59,15915.83,"836"
"136865","2019","3","56","1","RO","PODEMOS","TELEFONIA",17,1900,8,1175733,43300.63,123.35,"1412"
"60284","2019","3","56","1","MG","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,624,53,15700966,35720.85,11294.47,"590"
"156855","2019","3","56","1","SC","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,1314,16,5070212,39505.92,5220.83,"1643"
"155361","2019","3","56","1","RS","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1619,31,8354732,40504.04,2466.49,"1612"
"9799","2019","3","56","1","AM","PSD","LOCAÇÃO OU FRETAMENTO DE AERONAVES",35,1932,8,2428098,43198.26,20000,"119"
"153677","2019","3","56","1","RS","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,1619,31,8354732,40504.04,11000,"1571"
"56005","2019","3","56","1","MA","PATRIOTA","COMBUSTÍVEIS E LUBRIFICANTES",9,1524,18,4537237,41779.83,6000,"553"
"152272","2019","3","56","1","RS","PTB","LOCAÇÃO DE AUTOMÓVEIS",10,1619,31,8354732,40504.04,6500,"1535"
"130358","2019","3","56","1","RJ","PL","MANUTENÇÃO DE ESCRITÓRIO",33,933,46,12408340,35388.11,24253.75,"1323"
"2649","2019","3","56","1","AC","UNIÃO","PASSAGEM AÉREA",52,2246,8,547680,44260.6,13258.97,"39"
"95744","2019","3","56","1","PE","PDT","ASSESSORIA TÉCNICA/JURÍDICA",28,1657,25,6570072,41304.94,7000,"1039"
"136314","2019","3","56","1","RO","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1900,8,1175733,43300.63,809.08,"1399"
"116484","2019","3","56","1","PR","PP","TELEFONIA",38,1081,30,7971087,38500,7494.44,"1152"
"152811","2019","3","56","1","RS","PSD","PASSAGEM AÉREA",35,1619,31,8354732,40504.04,28168.37,"1551"
"105885","2019","3","56","1","PI","PT","TELEFONIA",54,1313,10,2370894,40599.91,1599.67,"1111"
"153981","2019","3","56","1","RS","REPUBLICANOS","SERVIÇOS POSTAIS",30,1619,31,8354732,40504.04,1505.87,"1577"
"63625","2019","3","56","1","MG","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",13,624,53,15700966,35720.85,6000,"614"
"133638","2019","3","56","1","RN","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,1775,8,2373619,42360.13,6543.43,"1369"
"142250","2019","3","56","1","RR","PSDB","PASSAGEM AÉREA",29,2496,8,333464,45240.67,10298.84,"1470"
"156267","2019","3","56","1","SC","PL","LOCAÇÃO DE AUTOMÓVEIS",33,1314,16,5070212,39505.92,6000,"1630"
"151754","2019","3","56","1","RS","MDB","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",34,1619,31,8354732,40504.04,297.3,"1525"
"158547","2019","3","56","1","SC","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1314,16,5070212,39505.92,17250,"1688"
"167664","2019","3","56","1","SP","PODEMOS","SERVIÇOS POSTAIS",17,873,70,33040411,36671.67,167.64,"1748"
"9286","2019","3","56","1","AM","REPUBLICANOS","PASSAGEM AÉREA",30,1932,8,2428098,43198.26,8615.18,"100"
"63522","2019","3","56","1","MG","NOVO","ASSESSORIA TÉCNICA/JURÍDICA",8,624,53,15700966,35720.85,9725,"611"
"68367","2019","3","56","1","MG","PSDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",29,624,53,15700966,35720.85,115,"734"
"183119","2019","3","56","1","TO","MDB","DIVULGAÇÃO MANDATO",34,620,8,1039439,39131.75,29300,"1917"
"134702","2019","3","56","1","RN","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,1775,8,2373619,42360.13,2938.55,"1392"
"130530","2019","3","56","1","RJ","PT","MANUTENÇÃO DE ESCRITÓRIO",54,933,46,12408340,35388.11,6630.97,"1329"
"66930","2019","3","56","1","MG","MDB","ASSESSORIA TÉCNICA/JURÍDICA",34,624,53,15700966,35720.85,1600,"696"
"129078","2019","3","56","1","RJ","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,933,46,12408340,35388.11,17570.5,"1296"
"45079","2019","3","56","1","GO","PSB","DIVULGAÇÃO MANDATO",32,173,17,4454497,35135.2,11000,"477"
"128762","2019","3","56","1","RJ","PATRIOTA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,933,46,12408340,35388.11,177.65,"1290"
"5013","2019","3","56","1","AL","MDB","DIVULGAÇÃO MANDATO",34,1485,9,2187967,40572.24,17800,"43"
"65135","2019","3","56","1","MG","PSOL","COMBUSTÍVEIS E LUBRIFICANTES",10,624,53,15700966,35720.85,539.42,"651"
"77001","2019","3","56","1","MT","REPUBLICANOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",30,873,8,2330281,39056.17,796,"811"
"127835","2019","3","56","1","RJ","PP","TELEFONIA",38,933,46,12408340,35388.11,3591.84,"1271"
"83459","2019","3","56","1","PA","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,1592,17,5499283,41855.59,6128.51,"904"
"133705","2019","3","56","1","RN","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1775,8,2373619,42360.13,550.58,"1370"
"94488","2019","3","56","1","PE","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,1657,25,6570072,41304.94,1349.47,"1013"
"9993","2019","3","56","1","AM","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1932,8,2428098,43198.26,2763.98,"124"
"15485","2019","3","56","1","AP","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1791,8,512110,43002.92,7249.31,"170"
"68760","2019","3","56","1","MG","PV","LOCAÇÃO DE AUTOMÓVEIS",4,624,53,15700966,35720.85,10650,"741"
"9323","2019","3","56","1","AM","REPUBLICANOS","LOCAÇÃO OU FRETAMENTO DE AERONAVES",30,1932,8,2428098,43198.26,16000,"101"
"162718","2019","3","56","1","SC","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",29,1314,16,5070212,39505.92,318.82,"1694"
"142439","2019","3","56","1","RR","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,2496,8,333464,45240.67,5121,"1476"
"41225","2019","3","56","1","ES","PDT","MANUTENÇÃO DE ESCRITÓRIO",28,947,10,2754728,37052.05,2818.2,"392"
"97068","2019","3","56","1","PE","PCdoB","PASSAGEM AÉREA",10,1657,25,6570072,41304.94,15807.94,"1076"
"182277","2019","3","56","1","TO","UNIÃO","SERVIÇOS POSTAIS",52,620,8,1039439,39131.75,781.57,"1895"
"5122","2019","3","56","1","AL","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1485,9,2187967,40572.24,2918.33,"46"
"182482","2019","3","56","1","TO","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,620,8,1039439,39131.75,1264.2,"1902"
"157865","2019","3","56","1","SC","CIDADANIA","TELEFONIA",8,1314,16,5070212,39505.92,2603.52,"1669"
"182955","2019","3","56","1","TO","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,620,8,1039439,39131.75,3285.64,"1913"
"81567","2019","3","56","1","PA","PTB","TELEFONIA",10,1592,17,5499283,41855.59,178.59,"849"
"165648","2019","3","56","1","SE","PT","TELEFONIA",54,1292,8,1577058,39767.4,1114.97,"1703"
"8902","2019","3","56","1","AM","PT","PASSAGEM AÉREA",54,1932,8,2428098,43198.26,8264.31,"94"
"28195","2019","3","56","1","CE","PSD","DIVULGAÇÃO MANDATO",35,1687,22,6344483,42079.91,13480,"327"
"81455","2019","3","56","1","PA","PSB","PASSAGEM AÉREA",32,1592,17,5499283,41855.59,2950.24,"848"
"71209","2019","3","56","1","MS","PP","PASSAGEM AÉREA",38,878,8,1877982,40170.98,3701.82,"751"
"126639","2019","3","56","1","RJ","PT","DIVULGAÇÃO MANDATO",54,933,46,12408340,35388.11,11350,"1237"
"171599","2019","3","56","1","SP","PSOL","SERVIÇOS POSTAIS",10,873,70,33040411,36671.67,1393.89,"1801"
"6704","2019","3","56","1","AL","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1485,9,2187967,40572.24,2467,"86"
"169062","2019","3","56","1","SP","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,873,70,33040411,36671.67,29479.21,"1779"
"68581","2019","3","56","1","MG","PROS","PASSAGEM AÉREA",8,624,53,15700966,35720.85,10363.39,"737"
"24374","2019","3","56","1","BA","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",17,1060,39,10393170,38638.99,142.07,"243"
"73339","2019","3","56","1","MS","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,878,8,1877982,40170.98,406.91,"759"
"134182","2019","3","56","1","RN","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1775,8,2373619,42360.13,746.71,"1380"
"73782","2019","3","56","1","MS","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,878,8,1877982,40170.98,1575.66,"769"
"34625","2019","3","56","1","DF","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,0,8,2084356,30416.8,4046.24,"352"
"12381","2019","3","56","1","AP","PSDB","TELEFONIA",29,1791,8,512110,43002.92,616.3,"159"
"128738","2019","3","56","1","RJ","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,933,46,12408340,35388.11,11951.7,"1289"
"169200","2019","3","56","1","SP","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,873,70,33040411,36671.67,23682,"1783"
"80792","2019","3","56","1","PA","PP","SERVIÇOS POSTAIS",38,1592,17,5499283,41855.59,1071.08,"832"
"143148","2019","3","56","1","RR","REDE","COMBUSTÍVEIS E LUBRIFICANTES",1,2496,8,333464,45240.67,391,"1499"
"16811","2019","3","56","1","BA","PV","PASSAGEM AÉREA",4,1060,39,10393170,38638.99,9114.91,"200"
"126735","2019","3","56","1","RJ","PSDB","TELEFONIA",29,933,46,12408340,35388.11,1615.38,"1242"
"44236","2019","3","56","1","GO","PT","SERVIÇOS POSTAIS",54,173,17,4454497,35135.2,112.64,"463"
"56718","2019","3","56","1","MA","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,1524,18,4537237,41779.83,1386.29,"569"
"182462","2019","3","56","1","TO","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",17,620,8,1039439,39131.75,10000,"1901"
"76786","2019","3","56","1","MT","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,873,8,2330281,39056.17,152,"806"
"83015","2019","3","56","1","PA","PSDB","LOCAÇÃO DE AUTOMÓVEIS",29,1592,17,5499283,41855.59,5800,"889"
"28635","2019","3","56","1","CE","PDT","TELEFONIA",28,1687,22,6344483,42079.91,4474.13,"337"
"117501","2019","3","56","1","PR","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,1081,30,7971087,38500,1484.43,"1180"
"182728","2019","3","56","1","TO","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,620,8,1039439,39131.75,3000,"1906"
"2615","2019","3","56","1","AC","PCdoB","PASSAGEM AÉREA",10,2246,8,547680,44260.6,30985.56,"38"
"154378","2019","3","56","1","RS","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1619,31,8354732,40504.04,9031.01,"1588"
"134843","2019","3","56","1","RN","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,1775,8,2373619,42360.13,2984.72,"1395"
"129270","2019","3","56","1","RJ","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,933,46,12408340,35388.11,1390.33,"1301"
"95793","2019","3","56","1","PE","AVANTE","COMBUSTÍVEIS E LUBRIFICANTES",7,1657,25,6570072,41304.94,875.86,"1041"
"171590","2019","3","56","1","SP","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,873,70,33040411,36671.67,27479.43,"1800"
"92941","2019","3","56","1","PE","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,1657,25,6570072,41304.94,15500,"979"
"17329","2019","3","56","1","BA","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1060,39,10393170,38638.99,2154.88,"214"
"153242","2019","3","56","1","RS","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1619,31,8354732,40504.04,1225.33,"1561"
"130429","2019","3","56","1","RJ","PTB","COMBUSTÍVEIS E LUBRIFICANTES",10,933,46,12408340,35388.11,5457.35,"1324"
"127001","2019","3","56","1","RJ","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,933,46,12408340,35388.11,7514.06,"1250"
"60676","2019","3","56","1","MG","SOLIDARIEDADE","TELEFONIA",13,624,53,15700966,35720.85,2255.01,"600"
"162368","2019","3","56","1","SC","CIDADANIA","DIVULGAÇÃO MANDATO",8,1314,16,5070212,39505.92,5000,"1691"
"119858","2019","3","56","1","PR","PDT","MANUTENÇÃO DE ESCRITÓRIO",28,1081,30,7971087,38500,1557.17,"1235"
"139737","2019","3","56","1","RO","PSB","ASSESSORIA TÉCNICA/JURÍDICA",32,1900,8,1175733,43300.63,5000,"1426"
"168314","2019","3","56","1","SP","PSOL","MANUTENÇÃO DE ESCRITÓRIO",10,873,70,33040411,36671.67,12359.97,"1764"
"37465","2019","3","56","1","ES","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,947,10,2754728,37052.05,6000,"376"
"142657","2019","3","56","1","RR","PP","DIVULGAÇÃO MANDATO",38,2496,8,333464,45240.67,17510,"1481"
"82491","2019","3","56","1","PA","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,1592,17,5499283,41855.59,200,"870"
"65790","2019","3","56","1","MG","PV","PASSAGEM AÉREA",4,624,53,15700966,35720.85,8502.91,"668"
"119302","2019","3","56","1","PR","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1081,30,7971087,38500,2172.64,"1224"
"44266","2019","3","56","1","GO","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,173,17,4454497,35135.2,3893.04,"465"
"167239","2019","3","56","1","SP","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,873,70,33040411,36671.67,4286.93,"1738"
"56992","2019","3","56","1","MA","UNIÃO","PASSAGEM AÉREA",52,1524,18,4537237,41779.83,23176.95,"575"
"96599","2019","3","56","1","PE","PT","PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR",54,1657,25,6570072,41304.94,2300,"1064"
"116637","2019","3","56","1","PR","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,1081,30,7971087,38500,567.26,"1157"
"166357","2019","3","56","1","SE","PT","PASSAGEM AÉREA",54,1292,8,1577058,39767.4,18013.2,"1720"
"153895","2019","3","56","1","RS","PSD","SERVIÇOS POSTAIS",35,1619,31,8354732,40504.04,291.35,"1575"
"41427","2019","3","56","1","ES","PP","SERVIÇOS POSTAIS",38,947,10,2754728,37052.05,785.4,"398"
"10052","2019","3","56","1","AM","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,1932,8,2428098,43198.26,4000,"127"
"73478","2019","3","56","1","MS","PL","COMBUSTÍVEIS E LUBRIFICANTES",33,878,8,1877982,40170.98,3758.5,"766"
"117205","2019","3","56","1","PR","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",8,1081,30,7971087,38500,2000,"1171"
"76222","2019","3","56","1","MT","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,873,8,2330281,39056.17,401.14,"791"
"6407","2019","3","56","1","AL","PSD","PASSAGEM AÉREA",35,1485,9,2187967,40572.24,5340.67,"78"
"156316","2019","3","56","1","SC","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1314,16,5070212,39505.92,5200,"1631"
"528","2019","3","56","1","AC","PDT","PASSAGEM AÉREA",28,2246,8,547680,44260.6,12533.72,"4"
"157089","2019","3","56","1","SC","PSD","SERVIÇOS POSTAIS",35,1314,16,5070212,39505.92,238.83,"1649"
"77811","2019","3","56","1","MT","PT","PASSAGEM AÉREA",54,873,8,2330281,39056.17,8871.49,"829"
"67746","2019","3","56","1","MG","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,624,53,15700966,35720.85,3566.53,"717"
"42743","2019","3","56","1","GO","PP","MANUTENÇÃO DE ESCRITÓRIO",38,173,17,4454497,35135.2,3235.47,"430"
"182426","2019","3","56","1","TO","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,620,8,1039439,39131.75,4295.6,"1900"
"128939","2019","3","56","1","RJ","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",13,933,46,12408340,35388.11,300,"1294"
"6412","2019","3","56","1","AL","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1485,9,2187967,40572.24,127.5,"79"
"49590","2019","3","56","1","MA","PSD","TELEFONIA",35,1524,18,4537237,41779.83,442.8,"500"
"166972","2019","3","56","1","SP","PL","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",33,873,70,33040411,36671.67,3523.78,"1734"
"65001","2019","3","56","1","MG","PSD","SERVIÇOS POSTAIS",35,624,53,15700966,35720.85,301.51,"645"
"151528","2019","3","56","1","RS","NOVO","PASSAGEM AÉREA",8,1619,31,8354732,40504.04,4603.92,"1521"
"154686","2019","3","56","1","RS","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",54,1619,31,8354732,40504.04,8362.61,"1594"
"166038","2019","3","56","1","SE","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,1292,8,1577058,39767.4,12000,"1710"
"165453","2019","3","56","1","SE","PP","TELEFONIA",38,1292,8,1577058,39767.4,1835.06,"1699"
"8967","2019","3","56","1","AM","SOLIDARIEDADE","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,1932,8,2428098,43198.26,202.9,"96"
"42466","2019","3","56","1","ES","PP","DIVULGAÇÃO MANDATO",38,947,10,2754728,37052.05,14707.7,"422"
"56771","2019","3","56","1","MA","MDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",34,1524,18,4537237,41779.83,7000,"571"
"9774","2019","3","56","1","AM","SOLIDARIEDADE","LOCAÇÃO OU FRETAMENTO DE EMBARCAÇÕES",13,1932,8,2428098,43198.26,5700,"115"
"65239","2019","3","56","1","MG","PV","TELEFONIA",4,624,53,15700966,35720.85,1761.92,"653"
"154795","2019","3","56","1","RS","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,1619,31,8354732,40504.04,1011.85,"1596"
"5202","2019","3","56","1","AL","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1485,9,2187967,40572.24,245.02,"50"
"11650","2019","3","56","1","AP","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,1791,8,512110,43002.92,10000,"138"
"118522","2019","3","56","1","PR","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,1081,30,7971087,38500,2470.96,"1206"
"65827","2019","3","56","1","MG","PDT","TELEFONIA",28,624,53,15700966,35720.85,78.61,"670"
"181973","2019","3","56","1","TO","PODEMOS","DIVULGAÇÃO MANDATO",17,620,8,1039439,39131.75,2100,"1890"
"127715","2019","3","56","1","RJ","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,933,46,12408340,35388.11,12540.12,"1269"
"152957","2019","3","56","1","RS","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1619,31,8354732,40504.04,11990.2,"1557"
"68931","2019","3","56","1","MG","MDB","SERVIÇOS POSTAIS",34,624,53,15700966,35720.85,1427.42,"746"
"50606","2019","3","56","1","MA","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,1524,18,4537237,41779.83,19500,"515"
"55653","2019","3","56","1","MA","PL","PASSAGEM AÉREA",33,1524,18,4537237,41779.83,18628.21,"546"
"28384","2019","3","56","1","CE","PSDB","ASSINATURA DE PUBLICAÇÕES",29,1687,22,6344483,42079.91,694.8,"333"
"133269","2019","3","56","1","RN","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1775,8,2373619,42360.13,689.7,"1364"
"77341","2019","3","56","1","MT","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",30,873,8,2330281,39056.17,847.02,"817"
"96823","2019","3","56","1","PE","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,1657,25,6570072,41304.94,280,"1070"
"92723","2019","4","56","1","PE","CIDADANIA","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,1657,25,6570072,41304.94,999.8,"992"
"162504","2019","4","56","1","SC","NOVO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",8,1314,16,5070212,39505.92,519.8,"1717"
"81084","2019","4","56","1","PA","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1592,17,5499283,41855.59,6380,"857"
"129724","2019","4","56","1","RJ","PSD","SERVIÇOS POSTAIS",35,933,46,12408340,35388.11,811.36,"1327"
"127697","2019","4","56","1","RJ","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,933,46,12408340,35388.11,3363.06,"1282"
"117869","2019","4","56","1","PR","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,1081,30,7971087,38500,709.18,"1213"
"41969","2019","4","56","1","ES","PDT","DIVULGAÇÃO MANDATO",28,947,10,2754728,37052.05,17000,"421"
"67425","2019","4","56","1","MG","PP","ASSINATURA DE PUBLICAÇÕES",38,624,53,15700966,35720.85,542.28,"729"
"9024","2019","4","56","1","AM","UNIÃO","TELEFONIA",52,1932,8,2428098,43198.26,596.02,"104"
"26840","2019","4","56","1","CE","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1687,22,6344483,42079.91,3071.09,"302"
"83691","2019","4","56","1","PA","PT","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",54,1592,17,5499283,41855.59,140,"921"
"156668","2019","4","56","1","SC","NOVO","MANUTENÇÃO DE ESCRITÓRIO",8,1314,16,5070212,39505.92,2000,"1677"
"182517","2019","4","56","1","TO","PP","TELEFONIA",38,620,8,1039439,39131.75,1223.05,"1938"
"181601","2019","4","56","1","TO","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,620,8,1039439,39131.75,1234.54,"1921"
"74258","2019","4","56","1","MS","PSDB","PASSAGEM AÉREA",29,878,8,1877982,40170.98,10761.82,"802"
"167308","2019","4","56","1","SP","NOVO","ASSINATURA DE PUBLICAÇÕES",8,873,70,33040411,36671.67,1201.75,"1782"
"117152","2019","4","56","1","PR","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,1081,30,7971087,38500,3617.13,"1195"
"81609","2019","4","56","1","PA","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1592,17,5499283,41855.59,2945.61,"870"
"80940","2019","4","56","1","PA","PSDB","MANUTENÇÃO DE ESCRITÓRIO",29,1592,17,5499283,41855.59,6549.98,"856"
"6287","2019","4","56","1","AL","MDB","PASSAGEM AÉREA",34,1485,9,2187967,40572.24,25463.92,"85"
"166576","2019","4","56","1","SE","UNIÃO","ASSESSORIA TÉCNICA/JURÍDICA",52,1292,8,1577058,39767.4,20000,"1762"
"140012","2019","4","56","1","RO","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1900,8,1175733,43300.63,12700,"1453"
"55270","2019","4","56","1","MA","PATRIOTA","TELEFONIA",9,1524,18,4537237,41779.83,574.11,"562"
"173514","2019","4","56","1","SP","PSDB","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",29,873,70,33040411,36671.67,2537.92,"1875"
"128096","2019","4","56","1","RJ","PATRIOTA","PASSAGEM AÉREA",9,933,46,12408340,35388.11,4860.27,"1289"
"136678","2019","4","56","1","RO","PODEMOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",17,1900,8,1175733,43300.63,402,"1436"
"171307","2019","4","56","1","SP","PCdoB","ASSESSORIA TÉCNICA/JURÍDICA",10,873,70,33040411,36671.67,5000,"1828"
"45332","2019","4","56","1","GO","PL","TELEFONIA",33,173,17,4454497,35135.2,1585.3,"507"
"91070","2019","4","56","1","PB","PT","PASSAGEM AÉREA",54,1716,12,2867649,41660.7,11416.98,"950"
"153038","2019","4","56","1","RS","PP","SERVIÇOS POSTAIS",38,1619,31,8354732,40504.04,576.51,"1582"
"34994","2019","4","56","1","DF","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,0,8,2084356,30416.8,5000,"371"
"60633","2019","4","56","1","MG","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,624,53,15700966,35720.85,763.4,"625"
"24037","2019","4","56","1","BA","UNIÃO","DIVULGAÇÃO MANDATO",52,1060,39,10393170,38638.99,26039.62,"240"
"127688","2019","4","56","1","RJ","UNIÃO","TELEFONIA",52,933,46,12408340,35388.11,1674.6,"1281"
"63989","2019","4","56","1","MG","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,624,53,15700966,35720.85,27450,"651"
"142149","2019","4","56","1","RR","PP","PASSAGEM AÉREA",38,2496,8,333464,45240.67,3710.53,"1495"
"172607","2019","4","56","1","SP","PROS","MANUTENÇÃO DE ESCRITÓRIO",8,873,70,33040411,36671.67,4290.56,"1856"
