"","id","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","quantidade","orig.id"
"93893",80541,"2018","5","55","4","PA","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1592,17,5188450,41855.59,359.66,4,"3"
"94148",142797,"2018","5","55","4","PA","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1592,17,5188450,41855.59,29860,5,"7"
"88834",185474,"2018","5","55","4","PA","PL","SERVIÇOS POSTAIS",34,1592,17,5188450,41855.59,6743.27,14,"1"
"96625",60999,"2018","5","55","4","PA","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,1592,17,5188450,41855.59,5989.7,6,"4"
"94411",79044,"2018","5","55","4","PA","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1592,17,5188450,41855.59,109.5,1,"8"
"89198",119899,"2018","5","55","4","PA","PSC","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",13,1592,17,5188450,41855.59,553.79,16,"4"
"89172",38960,"2018","5","55","4","PA","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,1592,17,5188450,41855.59,18483.03,3,"2"
"93880",80577,"2018","5","55","4","PA","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,1592,17,5188450,41855.59,6944.74,2,"3"
"94850",164111,"2018","5","55","4","PA","PSOL","MANUTENÇÃO DE ESCRITÓRIO",5,1592,17,5188450,41855.59,2017.42,3,"6"
"95354",4531,"2018","5","55","4","PA","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,1592,17,5188450,41855.59,7000,1,"5"
"89592",164014,"2018","5","55","4","PA","PTB","MANUTENÇÃO DE ESCRITÓRIO",25,1592,17,5188450,41855.59,1012.3,2,"1"
"89953",176354,"2018","5","55","4","PA","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",15,1592,17,5188450,41855.59,1282.81,4,"2"
"96993",111997,"2018","5","55","4","PB","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,1716,12,2835882,41660.7,225,1,"1"
"99102",61420,"2018","5","55","4","PB","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1716,12,2835882,41660.7,5217.08,38,"5"
"99705",128341,"2018","5","55","4","PB","PDT","PASSAGEM AÉREA",20,1716,12,2835882,41660.7,15606.23,24,"5"
"99089",136503,"2018","5","55","4","PB","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1716,12,2835882,41660.7,550,4,"3"
"97555",17384,"2018","5","55","4","PB","PP","DIVULGAÇÃO MANDATO",38,1716,12,2835882,41660.7,7500,1,"3"
"97931",151752,"2018","5","55","4","PB","PROS","SERVIÇOS POSTAIS",11,1716,12,2835882,41660.7,1221.8,3,"4"
"98271",147146,"2018","5","55","4","PB","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,1716,12,2835882,41660.7,9500,1,"3"
"98500",44340,"2018","5","55","4","PB","PSC","COMBUSTÍVEIS E LUBRIFICANTES",13,1716,12,2835882,41660.7,200,1,"3"
"97332",159848,"2018","5","55","4","PB","PSD","TELEFONIA",36,1716,12,2835882,41660.7,148.3,3,"1"
"99378",189154,"2018","5","55","4","PB","PSDB","DIVULGAÇÃO MANDATO",54,1716,12,2835882,41660.7,16400,5,"4"
"100738",108586,"2018","5","55","4","PB","PT","PASSAGEM AÉREA",68,1716,12,2835882,41660.7,10539.59,28,"8"
"98059",31710,"2018","5","55","4","PB","PTB","DIVULGAÇÃO MANDATO",25,1716,12,2835882,41660.7,33700,15,"2"
"98172",148450,"2018","5","55","4","PB","REPUBLICANOS","TELEFONIA",21,1716,12,2835882,41660.7,417.03,3,"2"
"112500",51715,"2018","5","55","4","PE","AVANTE","DIVULGAÇÃO MANDATO",2,1657,25,6356307,41304.94,24250,2,"2"
"109821",204631,"2018","5","55","4","PE","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",10,1657,25,6356307,41304.94,7900,2,"2"
"112577",98747,"2018","5","55","4","PE","DEM","TELEFONIA",21,1657,25,6356307,41304.94,1816.7,6,"6"
"111475",81390,"2018","5","55","4","PE","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,1657,25,6356307,41304.94,7800,2,"4"
"108995",20027,"2018","5","55","4","PE","PATRIOTA","TELEFONIA",5,1657,25,6356307,41304.94,1127.56,3,"1"
"113966",195073,"2018","5","55","4","PE","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,1657,25,6356307,41304.94,9500,2,"8"
"113540",156870,"2018","5","55","4","PE","PDT","TELEFONIA",20,1657,25,6356307,41304.94,512.92,4,"8"
"113192",82692,"2018","5","55","4","PE","PL","SERVIÇOS POSTAIS",34,1657,25,6356307,41304.94,152.05,2,"5"
"110655",151476,"2018","5","55","4","PE","PODEMOS","ASSINATURA DE PUBLICAÇÕES",9,1657,25,6356307,41304.94,488,1,"2"
"111700",40272,"2018","5","55","4","PE","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1657,25,6356307,41304.94,2336.99,15,"4"
"114033",64752,"2018","5","55","4","PE","PROS","TELEFONIA",11,1657,25,6356307,41304.94,1759.16,4,"8"
"109332",84704,"2018","5","55","4","PE","PSB","DIVULGAÇÃO MANDATO",34,1657,25,6356307,41304.94,43300,3,"3"
"110284",153670,"2018","5","55","4","PE","PSD","SERVIÇOS POSTAIS",36,1657,25,6356307,41304.94,6184.09,8,"2"
"113673",174598,"2018","5","55","4","PE","PSDB","PASSAGEM AÉREA",54,1657,25,6356307,41304.94,31929.93,82,"6"
"113384",158166,"2018","5","55","4","PE","PTB","SERVIÇOS POSTAIS",25,1657,25,6356307,41304.94,325.43,7,"10"
"109987",16450,"2018","5","55","4","PE","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",15,1657,25,6356307,41304.94,5493.45,17,"2"
"116119",135840,"2018","5","55","4","PI","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1313,10,2345694,40599.91,4000,1,"1"
"118691",92586,"2018","5","55","4","PI","MDB","SERVIÇOS POSTAIS",65,1313,10,2345694,40599.91,161.22,3,"5"
"119901",64945,"2018","5","55","4","PI","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1313,10,2345694,40599.91,370,1,"10"
"117267",200385,"2018","5","55","4","PI","PP","PASSAGEM AÉREA",38,1313,10,2345694,40599.91,17925.3,17,"3"
"117446",142966,"2018","5","55","4","PI","PSB","SERVIÇOS POSTAIS",34,1313,10,2345694,40599.91,957.36,6,"3"
"118478",17814,"2018","5","55","4","PI","PSD","LOCAÇÃO OU FRETAMENTO DE AERONAVES",36,1313,10,2345694,40599.91,17677,1,"5"
"117229",197093,"2018","5","55","4","PI","PT","PASSAGEM AÉREA",68,1313,10,2345694,40599.91,40151.28,41,"3"
"119007",119115,"2018","5","55","4","PI","PTB","SERVIÇOS POSTAIS",25,1313,10,2345694,40599.91,1696.65,7,"3"
"120370",197545,"2018","5","55","4","PR","CIDADANIA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,1081,30,7865950,38500,204.2,18,"4"
"127427",133475,"2018","5","55","4","PR","DEM","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,1081,30,7865950,38500,500,2,"8"
"126322",115825,"2018","5","55","4","PR","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1081,30,7865950,38500,29001.98,6,"9"
"127971",988,"2018","5","55","4","PR","PDT","LOCAÇÃO DE AUTOMÓVEIS",20,1081,30,7865950,38500,11550,3,"11"
"121912",37894,"2018","5","55","4","PR","PL","LOCAÇÃO OU FRETAMENTO DE AERONAVES",34,1081,30,7865950,38500,16500,1,"3"
"120112",113421,"2018","5","55","4","PR","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",9,1081,30,7865950,38500,5296.84,11,"2"
"120793",8735,"2018","5","55","4","PR","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1081,30,7865950,38500,13594.78,18,"2"
"126248",150037,"2018","5","55","4","PR","PROS","ASSESSORIA TÉCNICA/JURÍDICA",11,1081,30,7865950,38500,7000,1,"9"
"127844",190620,"2018","5","55","4","PR","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1081,30,7865950,38500,252,2,"12"
"120822",87681,"2018","5","55","4","PR","PSC","SERVIÇOS POSTAIS",13,1081,30,7865950,38500,276.73,5,"1"
"126285",118078,"2018","5","55","4","PR","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",36,1081,30,7865950,38500,1080.91,29,"10"
"122046",98984,"2018","5","55","4","PR","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",54,1081,30,7865950,38500,6261.91,33,"4"
"127276",94973,"2018","5","55","4","PR","PSL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",1,1081,30,7865950,38500,2292.86,11,"7"
"122560",46847,"2018","5","55","4","PR","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1081,30,7865950,38500,922.57,14,"2"
"128258",25800,"2018","5","55","4","PR","PTB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",25,1081,30,7865950,38500,574.34,1,"7"
"122183",24539,"2018","5","55","4","PR","PV","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,1081,30,7865950,38500,2163.9,24,"4"
"133929",93065,"2018","5","55","4","RJ","DEM","ASSESSORIA TÉCNICA/JURÍDICA",21,933,46,12141145,35388.11,23000,3,"3"
"135915",105275,"2018","5","55","4","RJ","MDB","SERVIÇOS POSTAIS",65,933,46,12141145,35388.11,1370.73,10,"4"
"135989",192903,"2018","5","55","4","RJ","PATRIOTA","TELEFONIA",5,933,46,12141145,35388.11,2509.09,9,"5"
"136881",1460,"2018","5","55","4","RJ","PCdoB","DIVULGAÇÃO MANDATO",10,933,46,12141145,35388.11,4951,2,"5"
"135139",193326,"2018","5","55","4","RJ","PDT","TELEFONIA",20,933,46,12141145,35388.11,2211.68,11,"2"
"139480",84613,"2018","5","55","4","RJ","PL","DIVULGAÇÃO MANDATO",34,933,46,12141145,35388.11,86350,9,"9"
"137862",177460,"2018","5","55","4","RJ","PODEMOS","ASSESSORIA TÉCNICA/JURÍDICA",9,933,46,12141145,35388.11,5500,1,"3"
"135899",193432,"2018","5","55","4","RJ","PP","MANUTENÇÃO DE ESCRITÓRIO",38,933,46,12141145,35388.11,9864.23,5,"5"
"139741",85755,"2018","5","55","4","RJ","PROS","LOCAÇÃO DE AUTOMÓVEIS",11,933,46,12141145,35388.11,4000,1,"6"
"135740",105636,"2018","5","55","4","RJ","PSB","TELEFONIA",34,933,46,12141145,35388.11,2664.17,6,"4"
"133995",121504,"2018","5","55","4","RJ","PSD","PASSAGEM AÉREA",36,933,46,12141145,35388.11,67071.27,114,"3"
"133890",92893,"2018","5","55","4","RJ","PSDB","PASSAGEM AÉREA",54,933,46,12141145,35388.11,3073.04,6,"3"
"134468",63272,"2018","5","55","4","RJ","PSL","DIVULGAÇÃO MANDATO",1,933,46,12141145,35388.11,18170,1,"5"
"135828",189246,"2018","5","55","4","RJ","PSOL","TELEFONIA",5,933,46,12141145,35388.11,5114.14,18,"5"
"137385",164177,"2018","5","55","4","RJ","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,933,46,12141145,35388.11,700.6,14,"6"
"133327",95022,"2018","5","55","4","RJ","PTB","DIVULGAÇÃO MANDATO",25,933,46,12141145,35388.11,40000,3,"1"
"134718",3205,"2018","5","55","4","RJ","REDE","TELEFONIA",NA,933,46,12141145,35388.11,20.12,1,"1"
"136131",70302,"2018","5","55","4","RJ","REPUBLICANOS","TELEFONIA",21,933,46,12141145,35388.11,1019.5,4,"3"
"134646",56891,"2018","5","55","4","RJ","SOLIDARIEDADE","TELEFONIA",15,933,46,12141145,35388.11,567.26,8,"2"
"150645",134365,"2018","5","55","4","RN","DEM","DIVULGAÇÃO MANDATO",21,1775,8,2327451,42360.13,6550,2,"6"
"147217",33669,"2018","5","55","4","RN","MDB","PASSAGEM AÉREA",65,1775,8,2327451,42360.13,12032.65,19,"3"
"147293",95499,"2018","5","55","4","RN","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,1775,8,2327451,42360.13,6509.42,44,"6"
"150138",14471,"2018","5","55","4","RN","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1775,8,2327451,42360.13,4637.28,35,"6"
"146785",105372,"2018","5","55","4","RN","PSB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,1775,8,2327451,42360.13,26.18,3,"2"
"151174",116630,"2018","5","55","4","RN","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1775,8,2327451,42360.13,5287.27,6,"7"
"150747",88364,"2018","5","55","4","RN","PSDB","MANUTENÇÃO DE ESCRITÓRIO",54,1775,8,2327451,42360.13,3500,1,"6"
"153603",20404,"2018","5","55","4","RO","DEM","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",21,1900,8,1127154,43300.63,684,5,"4"
"153174",75590,"2018","5","55","4","RO","MDB","TELEFONIA",65,1900,8,1127154,43300.63,3812.74,5,"3"
"153566",24941,"2018","5","55","4","RO","PL","PASSAGEM AÉREA",34,1900,8,1127154,43300.63,15994.67,13,"2"
"154405",162017,"2018","5","55","4","RO","PSD","SERVIÇOS POSTAIS",36,1900,8,1127154,43300.63,98.06,2,"7"
"152640",44700,"2018","5","55","4","RO","PSDB","DIVULGAÇÃO MANDATO",54,1900,8,1127154,43300.63,36480,5,"1"
"154782",141628,"2018","5","55","4","RO","PTB","DIVULGAÇÃO MANDATO",25,1900,8,1127154,43300.63,23500,9,"6"
"154100",51575,"2018","5","55","4","RO","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,1900,8,1127154,43300.63,5991.23,1,"3"
"159217",95214,"2018","5","55","4","RR","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,2496,8,299558,45240.67,2911.67,6,"2"
"159119",1918,"2018","5","55","4","RR","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,2496,8,299558,45240.67,2947.96,4,"5"
"159821",134297,"2018","5","55","4","RR","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,2496,8,299558,45240.67,10486.98,4,"5"
"156357",168340,"2018","5","55","4","RR","PODEMOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",9,2496,8,299558,45240.67,3315.39,4,"1"
"159033",184198,"2018","5","55","4","RR","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,2496,8,299558,45240.67,1672.02,8,"5"
"157405",109598,"2018","5","55","4","RR","PSDB","TELEFONIA",54,2496,8,299558,45240.67,473.36,4,"2"
"156041",187341,"2018","5","55","4","RR","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",21,2496,8,299558,45240.67,8200,3,"1"
"162103",179693,"2018","5","55","4","RS","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1619,31,8392033,40504.04,5119.75,18,"1"
"164081",155598,"2018","5","55","4","RS","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1619,31,8392033,40504.04,29135.25,7,"8"
"165390",31051,"2018","5","55","4","RS","PDT","DIVULGAÇÃO MANDATO",20,1619,31,8392033,40504.04,25530,12,"5"
"163004",10419,"2018","5","55","4","RS","PL","LOCAÇÃO DE AUTOMÓVEIS",34,1619,31,8392033,40504.04,9450,6,"5"
"164605",199982,"2018","5","55","4","RS","PODEMOS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",9,1619,31,8392033,40504.04,316.2,6,"5"
"161958",56108,"2018","5","55","4","RS","PP","DIVULGAÇÃO MANDATO",38,1619,31,8392033,40504.04,52982,37,"2"
"166252",131150,"2018","5","55","4","RS","PSB","PASSAGEM AÉREA",34,1619,31,8392033,40504.04,9428.36,15,"9"
"168003",191966,"2018","5","55","4","RS","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1619,31,8392033,40504.04,5940,2,"8"
"164377",88571,"2018","5","55","4","RS","PSDB","PASSAGEM AÉREA",54,1619,31,8392033,40504.04,16363.08,40,"7"
"164299",89245,"2018","5","55","4","RS","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1619,31,8392033,40504.04,10342.95,73,"5"
"162887",101359,"2018","5","55","4","RS","PTB","SERVIÇOS POSTAIS",25,1619,31,8392033,40504.04,857.64,6,"2"
"163702",120948,"2018","5","55","4","RS","REDE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",NA,1619,31,8392033,40504.04,50,1,"4"
"162463",116088,"2018","5","55","4","RS","REPUBLICANOS","TELEFONIA",21,1619,31,8392033,40504.04,1383.98,7,"3"
"178727",132207,"2018","5","55","4","SC","CIDADANIA","PASSAGEM AÉREA",10,1314,16,4859324,39505.92,7130.64,19,"5"
"176115",159553,"2018","5","55","4","SC","DEM","COMBUSTÍVEIS E LUBRIFICANTES",21,1314,16,4859324,39505.92,3044.14,16,"1"
"176991",194363,"2018","5","55","4","SC","MDB","SERVIÇOS POSTAIS",65,1314,16,4859324,39505.92,2564.54,19,"3"
"178261",22071,"2018","5","55","4","SC","PL","DIVULGAÇÃO MANDATO",34,1314,16,4859324,39505.92,7760.43,3,"5"
"179678",36061,"2018","5","55","4","SC","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1314,16,4859324,39505.92,4500,1,"9"
"176851",138371,"2018","5","55","4","SC","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1314,16,4859324,39505.92,4191.19,7,"4"
"177699",3851,"2018","5","55","4","SC","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,1314,16,4859324,39505.92,6000,1,"6"
"176826",191040,"2018","5","55","4","SC","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",68,1314,16,4859324,39505.92,152,4,"2"
"176989",108535,"2018","5","55","4","SC","SOLIDARIEDADE","PASSAGEM AÉREA",15,1314,16,4859324,39505.92,11046.44,19,"1"
"183148",176948,"2018","5","55","4","SE","MDB","TELEFONIA",65,1292,8,1454165,39767.4,1717.1,5,"8"
"183207",123775,"2018","5","55","4","SE","PL","TELEFONIA",34,1292,8,1454165,39767.4,231.01,1,"6"
"181403",4385,"2018","5","55","4","SE","PP","SERVIÇOS POSTAIS",38,1292,8,1454165,39767.4,2317.28,16,"3"
"182477",31181,"2018","5","55","4","SE","PSB","TELEFONIA",34,1292,8,1454165,39767.4,3805.64,5,"3"
"182322",77626,"2018","5","55","4","SE","PSC","SERVIÇOS POSTAIS",13,1292,8,1454165,39767.4,101.35,2,"2"
"182003",36471,"2018","5","55","4","SE","PSD","TELEFONIA",36,1292,8,1454165,39767.4,1337.19,5,"3"
"182634",81380,"2018","5","55","4","SE","PT","ASSINATURA DE PUBLICAÇÕES",68,1292,8,1454165,39767.4,500,1,"7"
"182504",100241,"2018","5","55","4","SE","REPUBLICANOS","SERVIÇOS POSTAIS",21,1292,8,1454165,39767.4,92.3,1,"6"
"196446",180453,"2018","5","55","4","SP","CIDADANIA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",10,873,70,31998432,36671.67,103.92,2,"6"
"198476",49076,"2018","5","55","4","SP","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,873,70,31998432,36671.67,29037.27,27,"8"
"194404",172887,"2018","5","55","4","SP","MDB","ASSESSORIA TÉCNICA/JURÍDICA",65,873,70,31998432,36671.67,5000,1,"6"
"193790",197282,"2018","5","55","4","SP","PCdoB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10,873,70,31998432,36671.67,388.11,3,"4"
"188311",184603,"2018","5","55","4","SP","PL","PASSAGEM AÉREA",34,873,70,31998432,36671.67,45134.15,78,"1"
"198901",108474,"2018","5","55","4","SP","PODEMOS","SERVIÇOS POSTAIS",9,873,70,31998432,36671.67,1756.38,10,"10"
"198543",124181,"2018","5","55","4","SP","PP","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",38,873,70,31998432,36671.67,3392.21,10,"8"
"197659",858,"2018","5","55","4","SP","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,873,70,31998432,36671.67,20757.1,17,"8"
"195748",131906,"2018","5","55","4","SP","PSC","COMBUSTÍVEIS E LUBRIFICANTES",13,873,70,31998432,36671.67,7523.84,14,"6"
"195084",58887,"2018","5","55","4","SP","PSD","SERVIÇOS POSTAIS",36,873,70,31998432,36671.67,543.98,7,"4"
"198452",96306,"2018","5","55","4","SP","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,873,70,31998432,36671.67,15000,3,"11"
"193693",8470,"2018","5","55","4","SP","PSL","SERVIÇOS POSTAIS",1,873,70,31998432,36671.67,361.79,8,"3"
"198921",111390,"2018","5","55","4","SP","PSOL","COMBUSTÍVEIS E LUBRIFICANTES",5,873,70,31998432,36671.67,5936.83,21,"9"
"196607",115921,"2018","5","55","4","SP","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",68,873,70,31998432,36671.67,1269.35,3,"7"
"199140",47669,"2018","5","55","4","SP","PTB","PASSAGEM AÉREA",25,873,70,31998432,36671.67,5575.7,8,"7"
"195983",89856,"2018","5","55","4","SP","PV","SERVIÇOS POSTAIS",8,873,70,31998432,36671.67,1637.79,14,"7"
"188447",183305,"2018","5","55","4","SP","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",21,873,70,31998432,36671.67,331.24,1,"2"
"196040",26838,"2018","5","55","4","SP","SOLIDARIEDADE","PASSAGEM AÉREA",15,873,70,31998432,36671.67,18680.96,25,"2"
"203699",155548,"2018","5","55","4","TO","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,620,8,996887,39131.75,104.7,3,"1"
"205108",54724,"2018","5","55","4","TO","MDB","PASSAGEM AÉREA",65,620,8,996887,39131.75,6650.99,30,"5"
"204641",85966,"2018","5","55","4","TO","PL","LOCAÇÃO DE AUTOMÓVEIS",34,620,8,996887,39131.75,6000,1,"5"
"205693",13902,"2018","5","55","4","TO","PP","PASSAGEM AÉREA",38,620,8,996887,39131.75,11968.67,17,"5"
"203605",163057,"2018","5","55","4","TO","PROS","SERVIÇOS POSTAIS",11,620,8,996887,39131.75,1582.43,6,"1"
"204322",179416,"2018","5","55","4","TO","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,620,8,996887,39131.75,4414.29,2,"4"
"204324",179435,"2018","5","55","4","TO","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",21,620,8,996887,39131.75,6000,2,"3"
"4017",182439,"2018","6","55","4","AC","DEM","MANUTENÇÃO DE ESCRITÓRIO",21,2246,8,506724,44260.6,2904.02,6,"7"
"157",84820,"2018","6","55","4","AC","MDB","PASSAGEM AÉREA",65,2246,8,506724,44260.6,18635.37,28,"1"
"4346",202890,"2018","6","55","4","AC","PSB","SERVIÇOS POSTAIS",34,2246,8,506724,44260.6,36.76,1,"7"
"4065",142401,"2018","6","55","4","AC","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,2246,8,506724,44260.6,3400,1,"6"
"3188",12415,"2018","6","55","4","AC","PT","DIVULGAÇÃO MANDATO",68,2246,8,506724,44260.6,37806.67,5,"7"
"4918",9304,"2018","6","55","4","AL","AVANTE","LOCAÇÃO DE AUTOMÓVEIS",2,1485,9,1995727,40572.24,12700,1,"2"
"4633",102598,"2018","6","55","4","AL","PDT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",20,1485,9,1995727,40572.24,456.4,5,"2"
"7966",5935,"2018","6","55","4","AL","PL","TELEFONIA",34,1485,9,1995727,40572.24,218.08,2,"2"
"8030",173899,"2018","6","55","4","AL","PODEMOS","TELEFONIA",9,1485,9,1995727,40572.24,298.92,2,"6"
"5315",63009,"2018","6","55","4","AL","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1485,9,1995727,40572.24,76,1,"3"
"5468",164945,"2018","6","55","4","AL","PSB","PASSAGEM AÉREA",34,1485,9,1995727,40572.24,4427.69,16,"3"
"7720",115672,"2018","6","55","4","AL","PSD","COMBUSTÍVEIS E LUBRIFICANTES",36,1485,9,1995727,40572.24,298.41,2,"2"
"7858",161762,"2018","6","55","4","AL","PSDB","SERVIÇOS POSTAIS",54,1485,9,1995727,40572.24,18.72,1,"2"
"8513",50637,"2018","6","55","4","AL","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",68,1485,9,1995727,40572.24,249.44,5,"6"
"11891",134529,"2018","6","55","4","AM","DEM","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",21,1932,8,2226891,43198.26,63.34,1,"7"
"9152",28549,"2018","6","55","4","AM","MDB","MANUTENÇÃO DE ESCRITÓRIO",65,1932,8,2226891,43198.26,277.6,1,"1"
"12418",36641,"2018","6","55","4","AM","PDT","DIVULGAÇÃO MANDATO",20,1932,8,2226891,43198.26,12000,1,"5"
"8951",11229,"2018","6","55","4","AM","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1932,8,2226891,43198.26,820,5,"1"
"9133",119215,"2018","6","55","4","AM","PP","PASSAGEM AÉREA",38,1932,8,2226891,43198.26,23846.45,20,"1"
"11902",106580,"2018","6","55","4","AM","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,1932,8,2226891,43198.26,24900,2,"4"
"12188",116449,"2018","6","55","4","AM","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",21,1932,8,2226891,43198.26,9250,1,"2"
"16153",107758,"2018","6","55","4","AP","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1791,8,455514,43002.92,1066.36,6,"6"
"16012",110239,"2018","6","55","4","AP","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,1791,8,455514,43002.92,1696.91,13,"4"
"14061",197115,"2018","6","55","4","AP","PDT","TELEFONIA",20,1791,8,455514,43002.92,23.13,3,"1"
"15901",177929,"2018","6","55","4","AP","PL","MANUTENÇÃO DE ESCRITÓRIO",34,1791,8,455514,43002.92,11000,3,"5"
"15281",133201,"2018","6","55","4","AP","PODEMOS","SERVIÇOS POSTAIS",9,1791,8,455514,43002.92,2068.49,3,"4"
"14032",23853,"2018","6","55","4","AP","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,1791,8,455514,43002.92,2200,1,"1"
"15976",197377,"2018","6","55","4","AP","PSB","TELEFONIA",34,1791,8,455514,43002.92,1085.62,4,"9"
"16139",147796,"2018","6","55","4","AP","PSD","SERVIÇOS POSTAIS",36,1791,8,455514,43002.92,110.55,2,"6"
"22334",182627,"2018","6","55","4","BA","DEM","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",21,1060,39,10185417,38638.99,249.16,23,"6"
"25808",176719,"2018","6","55","4","BA","MDB","PASSAGEM AÉREA",65,1060,39,10185417,38638.99,473.93,1,"6"
"22976",105311,"2018","6","55","4","BA","PATRIOTA","COMBUSTÍVEIS E LUBRIFICANTES",5,1060,39,10185417,38638.99,3903.03,37,"5"
"22994",171130,"2018","6","55","4","BA","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,1060,39,10185417,38638.99,10500,2,"6"
"21628",22535,"2018","6","55","4","BA","PDT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",20,1060,39,10185417,38638.99,525,1,"2"
"24910",200072,"2018","6","55","4","BA","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1060,39,10185417,38638.99,3651.3,9,"8"
