"","id","ano","mes","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","quantidade","orig.id"
"6782",29663,"2020","10","56","2","AL","PV","LOCAÇÃO DE AUTOMÓVEIS",4,1485,9,2187967,40572.24,8856.2,1,"27"
"10780",197781,"2020","10","56","2","AM","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",13,1932,8,2428098,43198.26,7120.25,4,"21"
"16329",44840,"2020","10","56","2","AP","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,1791,8,512110,43002.92,35000,1,"23"
"19550",200815,"2020","10","56","2","BA","MDB","TELEFONIA",34,1060,39,10393170,38638.99,2.17,1,"48"
"26641",174965,"2020","10","56","2","BA","REPUBLICANOS","SERVIÇOS POSTAIS",30,1060,39,10393170,38638.99,1569.4,4,"54"
"30245",36704,"2020","10","56","2","CE","REPUBLICANOS","TELEFONIA",30,1687,22,6344483,42079.91,235.11,3,"4"
"38763",137783,"2020","10","56","2","DF","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,0,8,2084356,30416.8,999.48,5,"3"
"42073",101099,"2020","10","56","2","ES","UNIÃO","DIVULGAÇÃO MANDATO",52,947,10,2754728,37052.05,8720,2,"1"
"48350",76380,"2020","10","56","2","GO","PSC","MANUTENÇÃO DE ESCRITÓRIO",8,173,17,4454497,35135.2,11050.97,5,"16"
"63713",80643,"2020","10","56","2","MA","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,1524,18,4537237,41779.83,25500,2,"77"
"61424",146721,"2020","10","56","2","MA","UNIÃO","DIVULGAÇÃO MANDATO",52,1524,18,4537237,41779.83,30314.5,3,"30"
"75400",165297,"2020","10","56","2","MG","NOVO","COMBUSTÍVEIS E LUBRIFICANTES",8,624,53,15700966,35720.85,2376.32,13,"107"
"76977",199158,"2020","10","56","2","MG","PP","DIVULGAÇÃO MANDATO",38,624,53,15700966,35720.85,13000,7,"146"
"75042",55079,"2020","10","56","2","MG","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",17,624,53,15700966,35720.85,2813.05,11,"101"
"79948",120756,"2020","10","56","2","MS","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,878,8,1877982,40170.98,7289.88,5,"5"
"86545",97116,"2020","10","56","2","MT","PT","LOCAÇÃO DE AUTOMÓVEIS",54,873,8,2330281,39056.17,2199.9,1,"30"
"92081",48633,"2020","10","56","2","PA","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,1592,17,5499283,41855.59,4537.1,6,"35"
"102300",185550,"2020","10","56","2","PB","PSDB","PASSAGEM AÉREA",29,1716,12,2867649,41660.7,520.07,1,"23"
"108776",79902,"2020","10","56","2","PE","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1657,25,6570072,41304.94,7238.12,42,"97"
"107040",33785,"2020","10","56","2","PE","PDT","COMBUSTÍVEIS E LUBRIFICANTES",28,1657,25,6570072,41304.94,5837.14,4,"67"
"115868",35195,"2020","10","56","2","PI","PT","DIVULGAÇÃO MANDATO",54,1313,10,2370894,40599.91,18250,4,"12"
"131684",76844,"2020","10","56","2","PR","PSD","PASSAGEM AÉREA",35,1081,30,7971087,38500,15185.29,29,"77"
"132115",2490,"2020","10","56","2","PR","MDB","PASSAGEM AÉREA",34,1081,30,7971087,38500,3211.41,3,"92"
"143091",41377,"2020","10","56","2","RJ","MDB","TELEFONIA",34,933,46,12408340,35388.11,3605.77,6,"51"
"143320",343,"2020","10","56","2","RJ","UNIÃO","ASSESSORIA TÉCNICA/JURÍDICA",52,933,46,12408340,35388.11,7000,1,"54"
"148301",128130,"2020","10","56","2","RN","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,1775,8,2373619,42360.13,8400,2,"6"
"152432",55328,"2020","10","56","2","RO","PL","TELEFONIA",33,1900,8,1175733,43300.63,1423.87,4,"22"
"158522",92896,"2020","10","56","2","RR","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,2496,8,333464,45240.67,11400,2,"30"
"171596",77148,"2020","10","56","2","RS","PDT","TELEFONIA",28,1619,31,8354732,40504.04,3786.05,14,"93"
"170613",205048,"2020","10","56","2","RS","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1619,31,8354732,40504.04,819,2,"78"
"173502",111685,"2020","10","56","2","SC","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1314,16,5070212,39505.92,47.18,1,"17"
"185027",179751,"2020","10","56","2","SE","UNIÃO","ASSESSORIA TÉCNICA/JURÍDICA",52,1292,8,1577058,39767.4,36500,2,"33"
"192424",22449,"2020","10","56","2","SP","REPUBLICANOS","TELEFONIA",30,873,70,33040411,36671.67,7405.81,35,"106"
"185416",12930,"2020","10","56","2","SP","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,873,70,33040411,36671.67,14214.45,60,"9"
"201125",164061,"2020","10","56","2","TO","PODEMOS","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",17,620,8,1039439,39131.75,587,1,"1"
"1766",87663,"2020","11","56","2","AC","MDB","TELEFONIA",34,2246,8,547680,44260.6,1937.71,9,"21"
"6453",58074,"2020","11","56","2","AL","PV","LOCAÇÃO DE AUTOMÓVEIS",4,1485,9,2187967,40572.24,8904.7,1,"17"
"9756",199195,"2020","11","56","2","AM","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,1932,8,2428098,43198.26,1279.7,7,"8"
"17007",45987,"2020","11","56","2","AP","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1791,8,512110,43002.92,3000,1,"33"
"18163",151528,"2020","11","56","2","BA","PV","TELEFONIA",4,1060,39,10393170,38638.99,2454.47,4,"22"
"18024",198699,"2020","11","56","2","BA","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,1060,39,10393170,38638.99,43700,6,"20"
"31801",11967,"2020","11","56","2","CE","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,1687,22,6344483,42079.91,6692.62,2,"38"
"39700",100179,"2020","11","56","2","DF","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,0,8,2084356,30416.8,893.51,5,"20"
"47103",142285,"2020","11","56","2","ES","PSC","COMBUSTÍVEIS E LUBRIFICANTES",8,947,10,2754728,37052.05,3103.71,8,"41"
"49401",67136,"2020","11","56","2","GO","PSD","DIVULGAÇÃO MANDATO",35,173,17,4454497,35135.2,7100,1,"31"
"61643",70067,"2020","11","56","2","MA","PATRIOTA","DIVULGAÇÃO MANDATO",9,1524,18,4537237,41779.83,13975,1,"39"
"63651",135755,"2020","11","56","2","MA","PATRIOTA","COMBUSTÍVEIS E LUBRIFICANTES",9,1524,18,4537237,41779.83,4205.58,2,"75"
"72081",95549,"2020","11","56","2","MG","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,624,53,15700966,35720.85,2627.46,13,"50"
"67530",167348,"2020","11","56","2","MG","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,624,53,15700966,35720.85,30890,7,"17"
"66914",201428,"2020","11","56","2","MG","PROS","TELEFONIA",8,624,53,15700966,35720.85,624.69,3,"7"
"82587",147083,"2020","11","56","2","MS","PSDB","DIVULGAÇÃO MANDATO",29,878,8,1877982,40170.98,24810,5,"19"
"86230",73531,"2020","11","56","2","MT","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,873,8,2330281,39056.17,2362.66,11,"23"
"93031",56856,"2020","11","56","2","PA","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,1592,17,5499283,41855.59,18000,1,"48"
"101809",176800,"2020","11","56","2","PB","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,1716,12,2867649,41660.7,4100,1,"24"
"108359",155992,"2020","11","56","2","PE","PDT","PASSAGEM AÉREA",28,1657,25,6570072,41304.94,6685.2,6,"88"
"105911",63795,"2020","11","56","2","PE","REPUBLICANOS","MANUTENÇÃO DE ESCRITÓRIO",30,1657,25,6570072,41304.94,23824.47,21,"46"
"117972",153924,"2020","11","56","2","PI","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",30,1313,10,2370894,40599.91,3942.21,1,"27"
"123352",33731,"2020","11","56","2","PR","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1081,30,7971087,38500,1426.27,12,"15"
"132073",200991,"2020","11","56","2","PR","PL","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",33,1081,30,7971087,38500,275.69,1,"81"
"145866",178801,"2020","11","56","2","RJ","NOVO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,933,46,12408340,35388.11,49.3,6,"98"
"143609",50326,"2020","11","56","2","RJ","PATRIOTA","PASSAGEM AÉREA",9,933,46,12408340,35388.11,1884.58,2,"61"
"148992",15633,"2020","11","56","2","RN","UNIÃO","DIVULGAÇÃO MANDATO",52,1775,8,2373619,42360.13,15000,4,"28"
"155489",13421,"2020","11","56","2","RO","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,1900,8,1175733,43300.63,711.31,4,"32"
"157816",70124,"2020","11","56","2","RR","PP","TELEFONIA",38,2496,8,333464,45240.67,5.57,1,"17"
"170643",62301,"2020","11","56","2","RS","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,1619,31,8354732,40504.04,18208.75,81,"74"
"171361",73372,"2020","11","56","2","RS","PTB","TELEFONIA",10,1619,31,8354732,40504.04,1071.82,5,"94"
"173387",1912,"2020","11","56","2","SC","PP","TELEFONIA",38,1314,16,5070212,39505.92,1458.95,4,"13"
"185033",162857,"2020","11","56","2","SE","PL","LOCAÇÃO DE AUTOMÓVEIS",33,1292,8,1577058,39767.4,16000,2,"36"
"200719",59630,"2020","11","56","2","SP","PSD","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",35,873,70,33040411,36671.67,321.22,15,"141"
"200741",59499,"2020","11","56","2","SP","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",35,873,70,33040411,36671.67,815.2,13,"142"
"202831",17293,"2020","11","56","2","TO","PL","MANUTENÇÃO DE ESCRITÓRIO",33,620,8,1039439,39131.75,4799.68,8,"35"
"2877",180233,"2020","12","56","2","AC","PDT","LOCAÇÃO DE AUTOMÓVEIS",28,2246,8,547680,44260.6,12600,1,"33"
"5879",72774,"2020","12","56","2","AL","MDB","TELEFONIA",34,1485,9,2187967,40572.24,303.85,3,"9"
"10004",18702,"2020","12","56","2","AM","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,1932,8,2428098,43198.26,5000,1,"9"
"13737",27692,"2020","12","56","2","AP","MDB","TELEFONIA",34,1791,8,512110,43002.92,465.77,4,"16"
"29334",44452,"2020","12","56","2","BA","PV","COMBUSTÍVEIS E LUBRIFICANTES",4,1060,39,10393170,38638.99,1548.71,7,"116"
"27750",123564,"2020","12","56","2","BA","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,1060,39,10393170,38638.99,112720,7,"84"
"31425",68821,"2020","12","56","2","CE","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,1687,22,6344483,42079.91,22274.52,7,"31"
"39025",293,"2020","12","56","2","DF","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,0,8,2084356,30416.8,7000,1,"9"
"46436",62609,"2020","12","56","2","ES","REPUBLICANOS","PASSAGEM AÉREA",30,947,10,2754728,37052.05,6899.84,8,"27"
"49938",140014,"2020","12","56","2","GO","PP","DIVULGAÇÃO MANDATO",38,173,17,4454497,35135.2,48800,4,"47"
"61300",68577,"2020","12","56","2","MA","MDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",34,1524,18,4537237,41779.83,335,1,"28"
"62899",200925,"2020","12","56","2","MA","PL","PASSAGEM AÉREA",33,1524,18,4537237,41779.83,25368.77,18,"63"
"76439",35038,"2020","12","56","2","MG","PATRIOTA","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",9,624,53,15700966,35720.85,102.5,1,"135"
"67122",14902,"2020","12","56","2","MG","PP","PASSAGEM AÉREA",38,624,53,15700966,35720.85,23244.46,26,"6"
"74656",136985,"2020","12","56","2","MG","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,624,53,15700966,35720.85,18700,5,"105"
"82324",6778,"2020","12","56","2","MS","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,878,8,1877982,40170.98,21.8,6,"22"
"85920",183491,"2020","12","56","2","MT","PT","COMBUSTÍVEIS E LUBRIFICANTES",54,873,8,2330281,39056.17,2120.35,17,"16"
"93185",109491,"2020","12","56","2","PA","PTB","ASSESSORIA TÉCNICA/JURÍDICA",10,1592,17,5499283,41855.59,25000,1,"64"
"101079",193926,"2020","12","56","2","PB","PP","LOCAÇÃO DE AUTOMÓVEIS",38,1716,12,2867649,41660.7,6900,2,"8"
"105240",136926,"2020","12","56","2","PE","MDB","SERVIÇOS POSTAIS",34,1657,25,6570072,41304.94,980.54,6,"37"
"107599",31534,"2020","12","56","2","PE","REDE","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",1,1657,25,6570072,41304.94,748,3,"85"
"115536",76475,"2020","12","56","2","PI","PP","PASSAGEM AÉREA",38,1313,10,2370894,40599.91,40561.74,32,"8"
"129488",11458,"2020","12","56","2","PR","SOLIDARIEDADE","TELEFONIA",13,1081,30,7971087,38500,489.77,4,"42"
"123492",32808,"2020","12","56","2","PR","PL","SERVIÇOS POSTAIS",33,1081,30,7971087,38500,1098.67,16,"16"
"145815",85704,"2020","12","56","2","RJ","PCdoB","PASSAGEM AÉREA",10,933,46,12408340,35388.11,1128.41,2,"102"
"142260",27683,"2020","12","56","2","RJ","PL","LOCAÇÃO DE AUTOMÓVEIS",33,933,46,12408340,35388.11,58700,13,"32"
"148375",160854,"2020","12","56","2","RN","PT","DIVULGAÇÃO MANDATO",54,1775,8,2373619,42360.13,26350,6,"16"
"152477",51668,"2020","12","56","2","RO","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1900,8,1175733,43300.63,2137.45,4,"21"
"157680",66761,"2020","12","56","2","RR","PSD","TELEFONIA",35,2496,8,333464,45240.67,360.29,3,"23"
"170937",175994,"2020","12","56","2","RS","PSB","DIVULGAÇÃO MANDATO",32,1619,31,8354732,40504.04,13594,18,"80"
"169651",194874,"2020","12","56","2","RS","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",35,1619,31,8354732,40504.04,183.14,5,"51"
"180548",20866,"2020","12","56","2","SC","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,1314,16,5070212,39505.92,10500,1,"77"
"173595",172070,"2020","12","56","2","SC","PL","PASSAGEM AÉREA",33,1314,16,5070212,39505.92,18084.93,23,"15"
"184871",56537,"2020","12","56","2","SE","PL","DIVULGAÇÃO MANDATO",33,1292,8,1577058,39767.4,7100,2,"31"
"187562",144395,"2020","12","56","2","SP","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",13,873,70,33040411,36671.67,1343.01,8,"52"
"190018",175935,"2020","12","56","2","SP","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,873,70,33040411,36671.67,33420,7,"61"
"192476",160938,"2020","12","56","2","SP","PROS","DIVULGAÇÃO MANDATO",8,873,70,33040411,36671.67,35000,1,"117"
"203102",67417,"2020","12","56","2","TO","PODEMOS","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",17,620,8,1039439,39131.75,587,1,"44"
"2414",42456,"2021","1","56","3","AC","MDB","TELEFONIA",34,2246,8,547680,44260.6,1944.58,8,"32"
"7249",30921,"2021","1","56","3","AL","PV","DIVULGAÇÃO MANDATO",4,1485,9,2187967,40572.24,15000,1,"36"
"10899",161326,"2021","1","56","3","AM","UNIÃO","SERVIÇOS POSTAIS",52,1932,8,2428098,43198.26,983.2,1,"29"
"13199",176532,"2021","1","56","3","AP","REPUBLICANOS","COMBUSTÍVEIS E LUBRIFICANTES",30,1791,8,512110,43002.92,2500,1,"11"
"18608",64115,"2021","1","56","3","BA","PCdoB","ASSESSORIA TÉCNICA/JURÍDICA",10,1060,39,10393170,38638.99,17676,2,"35"
"17894",150898,"2021","1","56","3","BA","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1060,39,10393170,38638.99,8770.13,17,"15"
"32358",47678,"2021","1","56","3","CE","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,1687,22,6344483,42079.91,6600,1,"45"
"39467",287,"2021","1","56","3","DF","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,0,8,2084356,30416.8,13000,2,"17"
"47382",70304,"2021","1","56","3","ES","UNIÃO","PASSAGEM AÉREA",52,947,10,2754728,37052.05,4438.05,8,"40"
"51165",108481,"2021","1","56","3","GO","PT","LOCAÇÃO DE AUTOMÓVEIS",54,173,17,4454497,35135.2,3000,1,"66"
"56765",64591,"2021","1","56","3","MA","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,1524,18,4537237,41779.83,3967.33,3,"23"
"55562",144532,"2021","1","56","3","MA","PATRIOTA","ASSESSORIA TÉCNICA/JURÍDICA",9,1524,18,4537237,41779.83,20000,1,"9"
"73537",129793,"2021","1","56","3","MG","REPUBLICANOS","TELEFONIA",30,624,53,15700966,35720.85,2922.35,13,"77"
"76810",29936,"2021","1","56","3","MG","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,624,53,15700966,35720.85,555.18,32,"138"
"73630",130358,"2021","1","56","3","MG","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,624,53,15700966,35720.85,5000,1,"81"
"79859",66259,"2021","1","56","3","MS","PL","DIVULGAÇÃO MANDATO",33,878,8,1877982,40170.98,10400,1,"7"
"86732",59514,"2021","1","56","3","MT","PP","LOCAÇÃO DE AUTOMÓVEIS",38,873,8,2330281,39056.17,11700,2,"35"
"91421",193661,"2021","1","56","3","PA","PP","SERVIÇOS POSTAIS",38,1592,17,5499283,41855.59,141.45,1,"29"
"101224",181323,"2021","1","56","3","PB","PL","SERVIÇOS POSTAIS",33,1716,12,2867649,41660.7,57.57,2,"6"
"104266",84520,"2021","1","56","3","PE","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,1657,25,6570072,41304.94,7457.05,31,"19"
"104023",192345,"2021","1","56","3","PE","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1657,25,6570072,41304.94,4150.69,2,"12"
"115290",107036,"2021","1","56","3","PI","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",54,1313,10,2370894,40599.91,8499.96,1,"6"
"132468",79089,"2021","1","56","3","PR","PROS","LOCAÇÃO DE AUTOMÓVEIS",8,1081,30,7971087,38500,6000,2,"98"
"130494",130387,"2021","1","56","3","PR","PROS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",8,1081,30,7971087,38500,198.45,1,"60"
"146259",108558,"2021","1","56","3","RJ","PSB","TELEFONIA",32,933,46,12408340,35388.11,1007.94,5,"117"
"143650",2780,"2021","1","56","3","RJ","PP","ASSESSORIA TÉCNICA/JURÍDICA",38,933,46,12408340,35388.11,17000,2,"71"
"147818",52431,"2021","1","56","3","RN","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,1775,8,2373619,42360.13,11033.37,11,"3"
"155332",26328,"2021","1","56","3","RO","PL","LOCAÇÃO DE AUTOMÓVEIS",33,1900,8,1175733,43300.63,8200,2,"25"
"158506",99993,"2021","1","56","3","RR","PSDB","TELEFONIA",29,2496,8,333464,45240.67,615.78,4,"30"
"169000",34670,"2021","1","56","3","RS","PTB","MANUTENÇÃO DE ESCRITÓRIO",10,1619,31,8354732,40504.04,6590.41,5,"54"
"160805",104647,"2021","1","56","3","RS","PTB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1619,31,8354732,40504.04,1227.92,3,"6"
"172907",204973,"2021","1","56","3","SC","PSD","PASSAGEM AÉREA",35,1314,16,5070212,39505.92,21650.68,35,"4"
"184895",67744,"2021","1","56","3","SE","PT","LOCAÇÃO DE AUTOMÓVEIS",54,1292,8,1577058,39767.4,9000,1,"35"
"200759",89214,"2021","1","56","3","SP","PROS","PASSAGEM AÉREA",8,873,70,33040411,36671.67,1583.7,2,"140"
"186654",42035,"2021","1","56","3","SP","PL","ASSINATURA DE PUBLICAÇÕES",33,873,70,33040411,36671.67,319.9,2,"34"
"202129",92082,"2021","1","56","3","TO","PSC","PASSAGEM AÉREA",8,620,8,1039439,39131.75,299.71,13,"19"
"498",171780,"2021","2","56","3","AC","PDT","LOCAÇÃO OU FRETAMENTO DE AERONAVES",28,2246,8,547680,44260.6,11000,1,"4"
"5570",167841,"2021","2","56","3","AL","PSD","MANUTENÇÃO DE ESCRITÓRIO",35,1485,9,2187967,40572.24,5182.5,2,"3"
"10102",66483,"2021","2","56","3","AM","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1932,8,2428098,43198.26,270.5,1,"13"
"16439",67787,"2021","2","56","3","AP","PSB","PASSAGEM AÉREA",32,1791,8,512110,43002.92,6816.88,4,"30"
"28980",196527,"2021","2","56","3","BA","PT","MANUTENÇÃO DE ESCRITÓRIO",54,1060,39,10393170,38638.99,35438.55,30,"103"
"29025",41256,"2021","2","56","3","BA","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,1060,39,10393170,38638.99,15674.68,43,"105"
"29984",148816,"2021","2","56","3","CE","PL","TELEFONIA",33,1687,22,6344483,42079.91,805.55,9,"1"
"38904",181669,"2021","2","56","3","DF","PSB","TELEFONIA",32,0,8,2084356,30416.8,5.92,1,"2"
"42567",57442,"2021","2","56","3","ES","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,947,10,2754728,37052.05,2518.46,12,"8"
"49237",173924,"2021","2","56","3","GO","PSB","DIVULGAÇÃO MANDATO",32,173,17,4454497,35135.2,14121.33,2,"26"
"56611",28342,"2021","2","56","3","MA","MDB","LOCAÇÃO DE AUTOMÓVEIS",34,1524,18,4537237,41779.83,9700,2,"21"
"63229",82710,"2021","2","56","3","MA","PL","DIVULGAÇÃO MANDATO",33,1524,18,4537237,41779.83,22800,3,"76"
"74000",189232,"2021","2","56","3","MG","PT","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",54,624,53,15700966,35720.85,140.37,9,"85"
"73469",76353,"2021","2","56","3","MG","PV","TELEFONIA",4,624,53,15700966,35720.85,1299.33,7,"71"
"74032",189319,"2021","2","56","3","MG","PATRIOTA","SERVIÇOS POSTAIS",9,624,53,15700966,35720.85,951.13,5,"86"
"83392",166761,"2021","2","56","3","MS","PSDB","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",29,878,8,1877982,40170.98,574,2,"40"
"86760",119127,"2021","2","56","3","MT","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,873,8,2330281,39056.17,507,1,"36"
"91323",8081,"2021","2","56","3","PA","PSOL","PASSAGEM AÉREA",10,1592,17,5499283,41855.59,6202.16,11,"25"
"102177",110492,"2021","2","56","3","PB","UNIÃO","LOCAÇÃO DE AUTOMÓVEIS",52,1716,12,2867649,41660.7,4090,2,"30"
"103887",165795,"2021","2","56","3","PE","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",35,1657,25,6570072,41304.94,1170.72,16,"10"
"103950",12511,"2021","2","56","3","PE","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1657,25,6570072,41304.94,9569.31,1,"13"
"115414",89819,"2021","2","56","3","PI","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1313,10,2370894,40599.91,22000,3,"12"
"128889",123306,"2021","2","56","3","PR","REPUBLICANOS","SERVIÇOS POSTAIS",30,1081,30,7971087,38500,77.4,2,"34"
"130529",104652,"2021","2","56","3","PR","CIDADANIA","MANUTENÇÃO DE ESCRITÓRIO",8,1081,30,7971087,38500,1869.3,2,"68"
"146192",179519,"2021","2","56","3","RJ","MDB","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",34,933,46,12408340,35388.11,551.59,1,"126"
"145423",116327,"2021","2","56","3","RJ","UNIÃO","TELEFONIA",52,933,46,12408340,35388.11,2393.89,17,"101"
"148489",63969,"2021","2","56","3","RN","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,1775,8,2373619,42360.13,3583.33,1,"20"
"155111",43989,"2021","2","56","3","RO","PL","DIVULGAÇÃO MANDATO",33,1900,8,1175733,43300.63,34775,17,"27"
"158787",63473,"2021","2","56","3","RR","SOLIDARIEDADE","PASSAGEM AÉREA",13,2496,8,333464,45240.67,9818.68,9,"45"
"172568",107580,"2021","2","56","3","RS","PSB","TELEFONIA",32,1619,31,8354732,40504.04,1355.55,5,"117"
"161058",160474,"2021","2","56","3","RS","PP","DIVULGAÇÃO MANDATO",38,1619,31,8354732,40504.04,15270,8,"10"
"173619",39042,"2021","2","56","3","SC","PSD","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",35,1314,16,5070212,39505.92,969.15,15,"18"
"173418",122591,"2021","2","56","3","SC","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1314,16,5070212,39505.92,629,2,"8"
"184127",146316,"2021","2","56","3","SE","PT","TELEFONIA",54,1292,8,1577058,39767.4,356.88,2,"19"
"186344",157920,"2021","2","56","3","SP","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,873,70,33040411,36671.67,58649.76,12,"28"
"201045",89621,"2021","2","56","3","SP","PT","TELEFONIA",54,873,70,33040411,36671.67,10522.54,41,"154"
"187464",108684,"2021","2","56","3","SP","MDB","PASSAGEM AÉREA",34,873,70,33040411,36671.67,17600.44,17,"52"
"203261",131364,"2021","2","56","3","TO","PODEMOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17,620,8,1039439,39131.75,1070,5,"46"
"1576",33021,"2021","3","56","3","AC","UNIÃO","DIVULGAÇÃO MANDATO",52,2246,8,547680,44260.6,16300,7,"10"
"6871",101204,"2021","3","56","3","AL","PT","DIVULGAÇÃO MANDATO",54,1485,9,2187967,40572.24,2500,1,"33"
"10995",10452,"2021","3","56","3","AM","PL","TELEFONIA",33,1932,8,2428098,43198.26,1302.69,2,"28"
"16338",155107,"2021","3","56","3","AP","PCdoB","PASSAGEM AÉREA",10,1791,8,512110,43002.92,1441.85,1,"24"
"26969",156974,"2021","3","56","3","BA","PDT","COMBUSTÍVEIS E LUBRIFICANTES",28,1060,39,10393170,38638.99,3475.09,14,"59"
"18397",61966,"2021","3","56","3","BA","PSD","ASSESSORIA TÉCNICA/JURÍDICA",35,1060,39,10393170,38638.99,11000,2,"23"
"30851",58702,"2021","3","56","3","CE","PSB","TELEFONIA",32,1687,22,6344483,42079.91,6.02,1,"11"
"38831",205538,"2021","3","56","3","DF","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,0,8,2084356,30416.8,27300,3,"4"
"47232",164791,"2021","3","56","3","ES","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,947,10,2754728,37052.05,10686.81,24,"41"
"48744",50010,"2021","3","56","3","GO","PSC","MANUTENÇÃO DE ESCRITÓRIO",8,173,17,4454497,35135.2,9802.94,2,"20"
"56345",197149,"2021","3","56","3","MA","PSD","PASSAGEM AÉREA",35,1524,18,4537237,41779.83,7506.74,9,"16"
"66812",201043,"2021","3","56","3","MG","PL","MANUTENÇÃO DE ESCRITÓRIO",33,624,53,15700966,35720.85,30640.68,46,"3"
