"","ano","legislatura","anolegislatura","uf","partido","tipo","representatividade","distancia","vagas","eleitores","cota","valor","orig.id"
"3772","2019","55","5","CE","PCdoB","MANUTENÇÃO DE ESCRITÓRIO",10,1687,22,6271554,42079.91,10333.2,"3"
"4649","2019","56","1","CE","PDT","ASSINATURA DE PUBLICAÇÕES",28,1687,22,6344483,42079.91,1400.8,"19"
"4647","2019","56","1","CE","PL","MANUTENÇÃO DE ESCRITÓRIO",33,1687,22,6344483,42079.91,52643.24,"17"
"4285","2019","55","5","CE","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,1687,22,6271554,42079.91,2831.93,"4"
"4395","2019","56","1","CE","PP","MANUTENÇÃO DE ESCRITÓRIO",38,1687,22,6344483,42079.91,9295.6,"6"
"4242","2019","55","5","CE","PROS","TELEFONIA",11,1687,22,6271554,42079.91,1985.92,"6"
"4399","2019","56","1","CE","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1687,22,6344483,42079.91,41743.04,"6"
"4556","2019","56","1","CE","PSD","COMBUSTÍVEIS E LUBRIFICANTES",35,1687,22,6344483,42079.91,5625.09,"7"
"4628","2019","56","1","CE","PSDB","COMBUSTÍVEIS E LUBRIFICANTES",29,1687,22,6344483,42079.91,40194.01,"18"
"4615","2019","56","1","CE","PT","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",54,1687,22,6344483,42079.91,12070.43,"15"
"4562","2019","56","1","CE","REPUBLICANOS","DIVULGAÇÃO MANDATO",30,1687,22,6344483,42079.91,61582.67,"14"
"3961","2019","55","5","CE","SOLIDARIEDADE","PASSAGEM AÉREA",15,1687,22,6271554,42079.91,6345.55,"2"
"4364","2019","56","1","CE","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,1687,22,6344483,42079.91,101729.87,"1"
"4814","2019","56","1","DF","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,0,8,2084356,30416.8,18800,"7"
"4905","2019","55","5","DF","PODEMOS","COMBUSTÍVEIS E LUBRIFICANTES",9,0,8,1897677,30416.8,500,"2"
"5064","2019","56","1","DF","PP","MANUTENÇÃO DE ESCRITÓRIO",38,0,8,2084356,30416.8,7458.15,"7"
"4793","2019","56","1","DF","PSB","COMBUSTÍVEIS E LUBRIFICANTES",32,0,8,2084356,30416.8,18642.79,"5"
"4832","2019","55","5","DF","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,0,8,1897677,30416.8,2450,"1"
"4854","2019","55","5","DF","PSDB","DIVULGAÇÃO MANDATO",54,0,8,1897677,30416.8,13800,"2"
"5129","2019","56","1","DF","PT","ASSINATURA DE PUBLICAÇÕES",54,0,8,2084356,30416.8,755.87,"9"
"5126","2019","56","1","DF","REPUBLICANOS","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",30,0,8,2084356,30416.8,804.28,"9"
"4987","2019","55","5","DF","SOLIDARIEDADE","TELEFONIA",15,0,8,1897677,30416.8,629.28,"4"
"5342","2019","55","5","ES","DEM","DIVULGAÇÃO MANDATO",21,947,10,2653536,37052.05,459.47,"4"
"5767","2019","55","5","ES","MDB","PASSAGEM AÉREA",65,947,10,2653536,37052.05,13008.85,"4"
"5669","2019","55","5","ES","PCdoB","PASSAGEM AÉREA",10,947,10,2653536,37052.05,1536.56,"4"
"5779","2019","55","5","ES","PDT","TELEFONIA",20,947,10,2653536,37052.05,1186.01,"14"
"5575","2019","56","1","ES","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,947,10,2754728,37052.05,133275.09,"11"
"5557","2019","56","1","ES","PSB","SERVIÇOS POSTAIS",32,947,10,2754728,37052.05,1408.22,"11"
"5528","2019","56","1","ES","PSC","PASSAGEM AÉREA",8,947,10,2754728,37052.05,124003.52,"6"
"5162","2019","55","5","ES","PSL","MANUTENÇÃO DE ESCRITÓRIO",1,947,10,2653536,37052.05,2776.78,"2"
"5145","2019","55","5","ES","PT","DIVULGAÇÃO MANDATO",68,947,10,2653536,37052.05,5000,"1"
"5381","2019","56","1","ES","PTB","MANUTENÇÃO DE ESCRITÓRIO",10,947,10,2754728,37052.05,26958.3,"1"
"5432","2019","56","1","ES","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",30,947,10,2754728,37052.05,348.8,"3"
"5717","2019","55","5","ES","SOLIDARIEDADE","COMBUSTÍVEIS E LUBRIFICANTES",15,947,10,2653536,37052.05,5705.2,"4"
"5582","2019","56","1","ES","UNIÃO","TELEFONIA",52,947,10,2754728,37052.05,927.74,"10"
"6524","2019","55","5","GO","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",10,173,17,4331733,35135.2,461.03,"2"
"6211","2019","55","5","GO","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,173,17,4331733,35135.2,15800,"7"
"6024","2019","56","1","GO","PATRIOTA","COMBUSTÍVEIS E LUBRIFICANTES",9,173,17,4454497,35135.2,63227.39,"6"
"6008","2019","56","1","GO","PDT","TELEFONIA",28,173,17,4454497,35135.2,17484.2,"3"
"6706","2019","56","1","GO","PL","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",33,173,17,4454497,35135.2,520,"16"
"5970","2019","56","1","GO","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,173,17,4454497,35135.2,1698.23,"2"
"6602","2019","56","1","GO","PSB","PASSAGEM AÉREA",32,173,17,4454497,35135.2,12987.11,"9"
"5969","2019","56","1","GO","PSC","COMBUSTÍVEIS E LUBRIFICANTES",8,173,17,4454497,35135.2,41245.87,"5"
"6609","2019","56","1","GO","PSD","PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR",35,173,17,4454497,35135.2,3971.91,"10"
"6189","2019","55","5","GO","PSDB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,173,17,4331733,35135.2,360,"4"
"6563","2019","55","5","GO","PSL","LOCAÇÃO DE AUTOMÓVEIS",1,173,17,4331733,35135.2,6300,"2"
"5951","2019","56","1","GO","PT","SERVIÇOS POSTAIS",54,173,17,4454497,35135.2,1219.15,"5"
"6142","2019","55","5","GO","PTB","SERVIÇOS POSTAIS",25,173,17,4331733,35135.2,4482.39,"2"
"6409","2019","55","5","GO","REPUBLICANOS","LOCAÇÃO DE AUTOMÓVEIS",21,173,17,4331733,35135.2,9000,"11"
"5933","2019","56","1","GO","SOLIDARIEDADE","LOCAÇÃO DE AUTOMÓVEIS",13,173,17,4454497,35135.2,81633.33,"4"
"5884","2019","56","1","GO","UNIÃO","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",52,173,17,4454497,35135.2,1505.71,"2"
"7773","2019","55","5","MA","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",10,1524,18,4497336,41779.83,5950,"5"
"6949","2019","55","5","MA","DEM","LOCAÇÃO DE AUTOMÓVEIS",21,1524,18,4497336,41779.83,10000,"1"
"7045","2019","55","5","MA","MDB","DIVULGAÇÃO MANDATO",65,1524,18,4497336,41779.83,72000,"6"
"7056","2019","56","1","MA","PATRIOTA","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",9,1524,18,4537237,41779.83,2154.35,"4"
"6767","2019","55","5","MA","PCdoB","COMBUSTÍVEIS E LUBRIFICANTES",10,1524,18,4497336,41779.83,400,"1"
"7710","2019","55","5","MA","PDT","TELEFONIA",20,1524,18,4497336,41779.83,3023.88,"5"
"7475","2019","56","1","MA","PL","TELEFONIA",33,1524,18,4537237,41779.83,10951.84,"6"
"7263","2019","56","1","MA","PODEMOS","MANUTENÇÃO DE ESCRITÓRIO",17,1524,18,4537237,41779.83,35465.36,"5"
"7175","2019","56","1","MA","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1524,18,4537237,41779.83,64246.36,"1"
"7282","2019","56","1","MA","PROS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",8,1524,18,4537237,41779.83,600,"6"
"7199","2019","56","1","MA","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",32,1524,18,4537237,41779.83,4743.6,"4"
"7714","2019","55","5","MA","PSC","TELEFONIA",13,1524,18,4497336,41779.83,443.28,"3"
"7469","2019","56","1","MA","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1524,18,4537237,41779.83,102000,"9"
"6999","2019","55","5","MA","PSDB","ASSESSORIA TÉCNICA/JURÍDICA",54,1524,18,4497336,41779.83,40000,"2"
"7197","2019","56","1","MA","PT","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",54,1524,18,4537237,41779.83,5114.12,"8"
"6950","2019","55","5","MA","PTB","LOCAÇÃO DE AUTOMÓVEIS",25,1524,18,4497336,41779.83,4500,"1"
"7378","2019","56","1","MA","REPUBLICANOS","SERVIÇOS POSTAIS",30,1524,18,4537237,41779.83,3680.25,"8"
"7526","2019","56","1","MA","UNIÃO","ASSESSORIA TÉCNICA/JURÍDICA",52,1524,18,4537237,41779.83,218000,"9"
"8671","2019","56","1","MG","AVANTE","PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR",7,624,53,15700966,35720.85,1751,"15"
"8730","2019","56","1","MG","CIDADANIA","PASSAGEM AÉREA",8,624,53,15700966,35720.85,19696.94,"6"
"7862","2019","55","5","MG","DEM","TELEFONIA",21,624,53,15248681,35720.85,7622.4,"2"
"9123","2019","55","5","MG","MDB","TELEFONIA",65,624,53,15248681,35720.85,8793.66,"16"
"8560","2019","56","1","MG","NOVO","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",8,624,53,15700966,35720.85,604.04,"6"
"8195","2019","56","1","MG","PATRIOTA","TELEFONIA",9,624,53,15700966,35720.85,12661.42,"4"
"7962","2019","55","5","MG","PCdoB","TELEFONIA",10,624,53,15248681,35720.85,856.06,"4"
"9272","2019","55","5","MG","PDT","PASSAGEM AÉREA",20,624,53,15248681,35720.85,14226.25,"14"
"9030","2019","55","5","MG","PL","TELEFONIA",34,624,53,15248681,35720.85,2032.53,"13"
"9036","2019","55","5","MG","PODEMOS","TELEFONIA",9,624,53,15248681,35720.85,2559.34,"13"
"8504","2019","56","1","MG","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,624,53,15700966,35720.85,253070.53,"7"
"8994","2019","55","5","MG","PROS","LOCAÇÃO DE AUTOMÓVEIS",11,624,53,15248681,35720.85,20900,"10"
"7938","2019","55","5","MG","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,624,53,15248681,35720.85,10650,"1"
"8093","2019","56","1","MG","PSC","LOCAÇÃO DE AUTOMÓVEIS",8,624,53,15700966,35720.85,101996,"2"
"8112","2019","56","1","MG","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,624,53,15700966,35720.85,8474.1,"7"
"8396","2019","56","1","MG","PSDB","PASSAGEM AÉREA",29,624,53,15700966,35720.85,237986.47,"14"
"8853","2019","56","1","MG","PSOL","LOCAÇÃO DE AUTOMÓVEIS",10,624,53,15700966,35720.85,25609.04,"13"
"7919","2019","55","5","MG","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,624,53,15248681,35720.85,716.3,"2"
"8200","2019","56","1","MG","PV","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",4,624,53,15700966,35720.85,5443.4,"2"
"8074","2019","56","1","MG","REPUBLICANOS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",30,624,53,15700966,35720.85,279.99,"3"
"8404","2019","56","1","MG","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,624,53,15700966,35720.85,4911.91,"8"
"8692","2019","56","1","MG","UNIÃO","TELEFONIA",52,624,53,15700966,35720.85,30110.72,"10"
"9781","2019","55","5","MS","MDB","PASSAGEM AÉREA",65,878,8,1818937,40170.98,12168.33,"1"
"9796","2019","55","5","MS","PDT","TELEFONIA",20,878,8,1818937,40170.98,1978.02,"5"
"9977","2019","56","1","MS","PL","SERVIÇOS POSTAIS",33,878,8,1877982,40170.98,1143.74,"9"
"9497","2019","56","1","MS","PP","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",38,878,8,1877982,40170.98,2165.94,"3"
"9654","2019","55","5","MS","PSB","LOCAÇÃO DE AUTOMÓVEIS",34,878,8,1818937,40170.98,9800,"1"
"9622","2019","55","5","MS","PSD","DIVULGAÇÃO MANDATO",36,878,8,1818937,40170.98,12000,"7"
"9471","2019","56","1","MS","PSDB","LOCAÇÃO DE AUTOMÓVEIS",29,878,8,1877982,40170.98,212791,"1"
"9567","2019","56","1","MS","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",54,878,8,1877982,40170.98,3596.5,"5"
"9809","2019","55","5","MS","REPUBLICANOS","DIVULGAÇÃO MANDATO",21,878,8,1818937,40170.98,12000,"7"
"9533","2019","56","1","MS","UNIÃO","MANUTENÇÃO DE ESCRITÓRIO",52,878,8,1877982,40170.98,70007.29,"3"
"10041","2019","55","5","MT","DEM","PASSAGEM AÉREA",21,873,8,2189703,39056.17,1039.94,"1"
"10296","2019","56","1","MT","MDB","COMBUSTÍVEIS E LUBRIFICANTES",34,873,8,2330281,39056.17,58574.2,"10"
"10122","2019","56","1","MT","PL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",33,873,8,2330281,39056.17,7884.86,"5"
"10303","2019","56","1","MT","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,873,8,2330281,39056.17,35456.83,"4"
"10026","2019","55","5","MT","PSDB","LOCAÇÃO DE AUTOMÓVEIS",54,873,8,2189703,39056.17,3600,"1"
"10166","2019","55","5","MT","PSL","DIVULGAÇÃO MANDATO",1,873,8,2189703,39056.17,25000,"1"
"10005","2019","55","5","MT","PT","TELEFONIA",68,873,8,2189703,39056.17,1521.83,"1"
"10358","2019","56","1","MT","REPUBLICANOS","SERVIÇOS POSTAIS",30,873,8,2330281,39056.17,980.21,"14"
"11167","2019","55","5","PA","CIDADANIA","PASSAGEM AÉREA",10,1592,17,5188450,41855.59,2730.34,"3"
"11155","2019","55","5","PA","DEM","PASSAGEM AÉREA",21,1592,17,5188450,41855.59,10843.62,"2"
"10841","2019","56","1","PA","MDB","TELEFONIA",34,1592,17,5499283,41855.59,44072.45,"10"
"11185","2019","55","5","PA","PDT","SERVIÇOS POSTAIS",20,1592,17,5188450,41855.59,1890.06,"1"
"10997","2019","56","1","PA","PL","SERVIÇOS POSTAIS",33,1592,17,5499283,41855.59,2211.9,"7"
"11529","2019","55","5","PA","PODEMOS","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",9,1592,17,5188450,41855.59,224,"3"
"11173","2019","55","5","PA","PP","PASSAGEM AÉREA",38,1592,17,5188450,41855.59,12992.11,"7"
"10958","2019","56","1","PA","PSB","LOCAÇÃO DE AUTOMÓVEIS",32,1592,17,5499283,41855.59,5909.84,"10"
"11122","2019","55","5","PA","PSC","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",13,1592,17,5188450,41855.59,1049,"2"
"10911","2019","56","1","PA","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1592,17,5499283,41855.59,1750,"7"
"10649","2019","56","1","PA","PSDB","SERVIÇOS POSTAIS",29,1592,17,5499283,41855.59,5685.25,"3"
"10688","2019","56","1","PA","PSOL","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10,1592,17,5499283,41855.59,5379.84,"1"
"10622","2019","56","1","PA","PT","TELEFONIA",54,1592,17,5499283,41855.59,19376.27,"1"
"10689","2019","56","1","PA","PTB","LOCAÇÃO DE AUTOMÓVEIS",10,1592,17,5499283,41855.59,89910,"3"
"10698","2019","56","1","PA","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30,1592,17,5499283,41855.59,3040,"3"
"11491","2019","55","5","PA","SOLIDARIEDADE","SERVIÇOS POSTAIS",15,1592,17,5188450,41855.59,1237.61,"3"
"10903","2019","56","1","PA","UNIÃO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,1592,17,5499283,41855.59,6004.05,"10"
"12338","2019","55","5","PB","DEM","ASSESSORIA TÉCNICA/JURÍDICA",21,1716,12,2835882,41660.7,28000,"5"
"11714","2019","55","5","PB","MDB","SERVIÇOS POSTAIS",65,1716,12,2835882,41660.7,794.46,"2"
"11709","2019","55","5","PB","PDT","PASSAGEM AÉREA",20,1716,12,2835882,41660.7,3917.92,"1"
"12021","2019","56","1","PB","PL","ASSESSORIA TÉCNICA/JURÍDICA",33,1716,12,2867649,41660.7,11000,"8"
"11973","2019","56","1","PB","PP","DIVULGAÇÃO MANDATO",38,1716,12,2867649,41660.7,82500,"6"
"11787","2019","55","5","PB","PROS","DIVULGAÇÃO MANDATO",11,1716,12,2835882,41660.7,25000,"3"
"11900","2019","56","1","PB","PSB","MANUTENÇÃO DE ESCRITÓRIO",32,1716,12,2867649,41660.7,29123.15,"3"
"11773","2019","55","5","PB","PSC","LOCAÇÃO DE AUTOMÓVEIS",13,1716,12,2835882,41660.7,900,"3"
"11942","2019","56","1","PB","PSDB","MANUTENÇÃO DE ESCRITÓRIO",29,1716,12,2867649,41660.7,628.7,"4"
"11961","2019","56","1","PB","PT","TELEFONIA",54,1716,12,2867649,41660.7,6415.48,"7"
"12271","2019","55","5","PB","PTB","PASSAGEM AÉREA",25,1716,12,2835882,41660.7,6678.08,"4"
"12111","2019","56","1","PB","REPUBLICANOS","LOCAÇÃO OU FRETAMENTO DE AERONAVES",30,1716,12,2867649,41660.7,31650,"10"
"12016","2019","56","1","PB","UNIÃO","FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR",52,1716,12,2867649,41660.7,3987.61,"5"
"13172","2019","55","5","PE","AVANTE","LOCAÇÃO DE AUTOMÓVEIS",2,1657,25,6356307,41304.94,12200,"13"
"13386","2019","55","5","PE","CIDADANIA","LOCAÇÃO DE AUTOMÓVEIS",10,1657,25,6356307,41304.94,3700,"14"
"13302","2019","55","5","PE","DEM","PASSAGEM AÉREA",21,1657,25,6356307,41304.94,26763.6,"9"
"12437","2019","56","1","PE","MDB","TELEFONIA",34,1657,25,6570072,41304.94,3383.04,"1"
"12939","2019","55","5","PE","PATRIOTA","ASSESSORIA TÉCNICA/JURÍDICA",5,1657,25,6356307,41304.94,5500,"2"
"13696","2019","56","1","PE","PCdoB","MANUTENÇÃO DE ESCRITÓRIO",10,1657,25,6570072,41304.94,87740.74,"7"
"13727","2019","56","1","PE","PDT","COMBUSTÍVEIS E LUBRIFICANTES",28,1657,25,6570072,41304.94,65304.55,"14"
"12959","2019","55","5","PE","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1657,25,6356307,41304.94,5640.51,"10"
"12678","2019","56","1","PE","PODEMOS","DIVULGAÇÃO MANDATO",17,1657,25,6570072,41304.94,94770,"3"
"13613","2019","56","1","PE","PP","COMBUSTÍVEIS E LUBRIFICANTES",38,1657,25,6570072,41304.94,78269.69,"15"
"12968","2019","55","5","PE","PROS","COMBUSTÍVEIS E LUBRIFICANTES",11,1657,25,6356307,41304.94,795.94,"2"
"13480","2019","55","5","PE","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1657,25,6356307,41304.94,13866.13,"17"
"12597","2019","56","1","PE","PSD","PASSAGEM AÉREA",35,1657,25,6570072,41304.94,211769.2,"2"
"13117","2019","55","5","PE","PSDB","TELEFONIA",54,1657,25,6356307,41304.94,395.86,"5"
"12517","2019","56","1","PE","PT","ASSESSORIA TÉCNICA/JURÍDICA",54,1657,25,6570072,41304.94,42450,"6"
"13187","2019","55","5","PE","PTB","SERVIÇOS POSTAIS",25,1657,25,6356307,41304.94,696.24,"2"
"13708","2019","56","1","PE","REDE","DIVULGAÇÃO MANDATO",1,1657,25,6570072,41304.94,45146.61,"12"
"13610","2019","56","1","PE","REPUBLICANOS","ASSINATURA DE PUBLICAÇÕES",30,1657,25,6570072,41304.94,2659,"9"
"13697","2019","56","1","PE","SOLIDARIEDADE","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",13,1657,25,6570072,41304.94,313.59,"19"
"13746","2019","56","1","PE","UNIÃO","ASSINATURA DE PUBLICAÇÕES",52,1657,25,6570072,41304.94,4446.48,"7"
"14014","2019","55","5","PI","DEM","PASSAGEM AÉREA",21,1313,10,2345694,40599.91,15683.09,"4"
"14051","2019","55","5","PI","MDB","LOCAÇÃO DE AUTOMÓVEIS",65,1313,10,2345694,40599.91,8750,"3"
"14044","2019","55","5","PI","PL","PASSAGEM AÉREA",34,1313,10,2345694,40599.91,3152.05,"4"
"14302","2019","55","5","PI","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,1313,10,2345694,40599.91,234.06,"15"
"13792","2019","55","5","PI","PSB","MANUTENÇÃO DE ESCRITÓRIO",34,1313,10,2345694,40599.91,2130.97,"2"
"14217","2019","56","1","PI","PSD","LOCAÇÃO DE AUTOMÓVEIS",35,1313,10,2370894,40599.91,206000,"10"
"14002","2019","55","5","PI","PT","ASSESSORIA TÉCNICA/JURÍDICA",68,1313,10,2345694,40599.91,8000,"6"
"13799","2019","55","5","PI","PTB","COMBUSTÍVEIS E LUBRIFICANTES",25,1313,10,2345694,40599.91,1726.18,"1"
"14124","2019","56","1","PI","REPUBLICANOS","SERVIÇOS POSTAIS",30,1313,10,2370894,40599.91,241.75,"2"
"14236","2019","56","1","PI","UNIÃO","LOCAÇÃO OU FRETAMENTO DE AERONAVES",52,1313,10,2370894,40599.91,133370,"7"
"14599","2019","56","1","PR","CIDADANIA","COMBUSTÍVEIS E LUBRIFICANTES",8,1081,30,7971087,38500,25014.52,"5"
"15469","2019","55","5","PR","DEM","PASSAGEM AÉREA",21,1081,30,7865950,38500,7413.11,"2"
"14501","2019","55","5","PR","MDB","COMBUSTÍVEIS E LUBRIFICANTES",65,1081,30,7865950,38500,8853.22,"2"
"14991","2019","56","1","PR","PDT","LOCAÇÃO DE AUTOMÓVEIS",28,1081,30,7971087,38500,21852.4,"7"
"14430","2019","55","5","PR","PL","COMBUSTÍVEIS E LUBRIFICANTES",34,1081,30,7865950,38500,10890.46,"2"
"15518","2019","55","5","PR","PODEMOS","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",9,1081,30,7865950,38500,487.68,"5"
"14577","2019","56","1","PR","PP","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",38,1081,30,7971087,38500,15067.87,"6"
"14771","2019","56","1","PR","PROS","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",8,1081,30,7971087,38500,200,"6"
"15320","2019","55","5","PR","PSB","TELEFONIA",34,1081,30,7865950,38500,1811.73,"13"
"15652","2019","55","5","PR","PSC","PASSAGEM AÉREA",13,1081,30,7865950,38500,3044.57,"3"
"15003","2019","56","1","PR","PSD","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",35,1081,30,7971087,38500,16707.4,"11"
"15418","2019","55","5","PR","PSDB","TELEFONIA",54,1081,30,7865950,38500,2962.52,"5"
"15268","2019","55","5","PR","PSL","DIVULGAÇÃO MANDATO",1,1081,30,7865950,38500,29700,"1"
"15710","2019","55","5","PR","PT","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",68,1081,30,7865950,38500,1961.52,"22"
"15716","2019","55","5","PR","PTB","TELEFONIA",25,1081,30,7865950,38500,3904.39,"5"
"15578","2019","55","5","PR","PV","MANUTENÇÃO DE ESCRITÓRIO",8,1081,30,7865950,38500,4106.28,"15"
"14859","2019","56","1","PR","REPUBLICANOS","SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",30,1081,30,7971087,38500,13447.34,"9"
"15004","2019","56","1","PR","SOLIDARIEDADE","SERVIÇOS POSTAIS",13,1081,30,7971087,38500,651.79,"9"
"14827","2019","56","1","PR","UNIÃO","COMBUSTÍVEIS E LUBRIFICANTES",52,1081,30,7971087,38500,17769.83,"5"
"16408","2019","55","5","RJ","DEM","SERVIÇOS POSTAIS",21,933,46,12141145,35388.11,2535.14,"9"
"17290","2019","56","1","RJ","MDB","SERVIÇOS POSTAIS",34,933,46,12408340,35388.11,853.39,"18"
"16951","2019","56","1","RJ","NOVO","TELEFONIA",8,933,46,12408340,35388.11,354.11,"2"
"16413","2019","55","5","RJ","PATRIOTA","COMBUSTÍVEIS E LUBRIFICANTES",5,933,46,12141145,35388.11,4287.42,"6"
"16252","2019","55","5","RJ","PCdoB","LOCAÇÃO DE AUTOMÓVEIS",10,933,46,12141145,35388.11,5100,"3"
"17113","2019","56","1","RJ","PDT","LOCAÇÃO DE AUTOMÓVEIS",28,933,46,12408340,35388.11,96256.89,"17"
"16207","2019","55","5","RJ","PL","SERVIÇOS POSTAIS",34,933,46,12141145,35388.11,1287.7,"3"
"16472","2019","55","5","RJ","PODEMOS","DIVULGAÇÃO MANDATO",9,933,46,12141145,35388.11,25000,"3"
"17235","2019","56","1","RJ","PP","SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.",38,933,46,12408340,35388.11,34700,"19"
"16282","2019","55","5","RJ","PROS","TELEFONIA",11,933,46,12141145,35388.11,766.4,"2"
"16901","2019","56","1","RJ","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",32,933,46,12408340,35388.11,2605.28,"8"
"16641","2019","55","5","RJ","PSD","LOCAÇÃO DE AUTOMÓVEIS",36,933,46,12141145,35388.11,9413,"10"
"16919","2019","56","1","RJ","PSDB","TELEFONIA",29,933,46,12408340,35388.11,12513.63,"5"
"17255","2019","56","1","RJ","PSOL","LOCAÇÃO DE AUTOMÓVEIS",10,933,46,12408340,35388.11,13200,"17"
"16596","2019","55","5","RJ","PT","MANUTENÇÃO DE ESCRITÓRIO",68,933,46,12141145,35388.11,16461.51,"7"
"17017","2019","56","1","RJ","PTB","COMBUSTÍVEIS E LUBRIFICANTES",10,933,46,12408340,35388.11,37627.68,"13"
"16933","2019","56","1","RJ","REPUBLICANOS","ASSESSORIA TÉCNICA/JURÍDICA",30,933,46,12408340,35388.11,120800,"10"
"16475","2019","55","5","RJ","SOLIDARIEDADE","MANUTENÇÃO DE ESCRITÓRIO",15,933,46,12141145,35388.11,1249,"3"
"16897","2019","56","1","RJ","UNIÃO","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",52,933,46,12408340,35388.11,7147.22,"5"
"17476","2019","55","5","RN","DEM","TELEFONIA",21,1775,8,2327451,42360.13,1158.25,"2"
"17762","2019","56","1","RN","MDB","TELEFONIA",34,1775,8,2373619,42360.13,4384.3,"10"
"17663","2019","56","1","RN","PL","PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",33,1775,8,2373619,42360.13,575,"4"
"17473","2019","55","5","RN","PODEMOS","TELEFONIA",9,1775,8,2327451,42360.13,719.12,"3"
"17723","2019","56","1","RN","PP","SERVIÇOS POSTAIS",38,1775,8,2373619,42360.13,14747.45,"11"
"17719","2019","56","1","RN","PSB","HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",32,1775,8,2373619,42360.13,1744.96,"11"
"17890","2019","55","5","RN","PSD","MANUTENÇÃO DE ESCRITÓRIO",36,1775,8,2327451,42360.13,6284.96,"5"
